condition,seed,repetition,numerator,denominator,commit_delta,status,total_ms_delta,total_ms_ratio,undefined_rate_ratio,undefined_time_ratio,validator_rate_ratio
main-l2-n40-zipf-k1,11,2,adaptive,accept_id,0,ok,0.042547999999999996,1.9594768294057954,False,False,0.5103403035917738
main-l2-n40-zipf-k1,11,3,paper,adaptive,0,ok,-0.0278,0.6809328696530432,False,False,1.4685735475062787
main-l2-n40-zipf-k1,11,3,graph,adaptive,0,ok,-0.009858999999999993,0.8868459410758761,False,False,1.1275915620551313
main-l2-n40-zipf-k1,11,3,adaptive,accept_static_degree,0,ok,0.030893999999999998,1.5493731661776473,False,False,0.6454223048583135
main-l2-n40-zipf-k1,11,3,adaptive,accept_id,0,ok,0.041139999999999996,1.894561743025506,False,False,0.5278265560261223
main-l2-n40-zipf-k1,29,1,paper,adaptive,0,ok,-0.030183,0.6592533218934511,False,False,1.5168675936707992
main-l2-n40-zipf-k1,29,1,graph,adaptive,0,ok,-0.012351,0.8605651452375845,False,False,1.1620270766647427
main-l2-n40-zipf-k1,29,1,adaptive,accept_static_degree,0,ok,0.034058000000000005,1.6246767300673135,False,False,0.6155070614931304
main-l2-n40-zipf-k1,29,1,adaptive,accept_id,1,ok,0.04187300000000001,1.896522930672719,False,False,0.5483719617516566
main-l2-n40-zipf-k1,29,2,paper,adaptive,0,ok,-0.025679999999999994,0.7047800795530316,False,False,1.4188823279939973
main-l2-n40-zipf-k1,29,2,graph,adaptive,0,ok,-0.010539999999999994,0.8788310762651462,False,False,1.1378751013787511
main-l2-n40-zipf-k1,29,2,adaptive,accept_static_degree,0,ok,0.030779999999999995,1.5476283670782478,False,False,0.646149955165199
main-l2-n40-zipf-k1,29,2,adaptive,accept_id,1,ok,0.040312999999999995,1.8637327791228333,False,False,0.5580199112500862
main-l2-n40-zipf-k1,29,3,paper,adaptive,0,ok,-0.030677999999999997,0.6535868742871984,False,False,1.5300184862044537
main-l2-n40-zipf-k1,29,3,graph,adaptive,0,ok,-0.012441999999999995,0.8595060919838752,False,False,1.163458885662861
main-l2-n40-zipf-k1,29,3,adaptive,accept_static_degree,0,ok,0.031717999999999996,1.558012702098837,False,False,0.6418432909134024
main-l2-n40-zipf-k1,29,3,adaptive,accept_id,1,ok,0.042388,1.9180654523402136,False,False,0.5422129879515352
main-l2-n40-zipf-k1,47,1,paper,adaptive,0,ok,-0.015349999999999989,0.8179014176404296,False,False,1.2226412357676406
main-l2-n40-zipf-k1,47,1,graph,adaptive,0,ok,-0.0010819999999999996,0.9871641259861201,False,False,1.0130027760085563
main-l2-n40-zipf-k1,47,1,adaptive,accept_static_degree,0,ok,0.028154999999999993,1.5015140719629496,False,False,0.665994424343081
main-l2-n40-zipf-k1,47,1,adaptive,accept_id,0,ok,0.039823,1.8954623133657131,False,False,0.5275757755501513
main-l2-n40-zipf-k1,47,2,paper,adaptive,0,ok,-0.018944000000000003,0.778108345534407,False,False,1.2851680691243546
main-l2-n40-zipf-k1,47,2,graph,adaptive,0,ok,-0.004469000000000001,0.9476544655929722,False,False,1.0552369416359726
main-l2-n40-zipf-k1,47,2,adaptive,accept_static_degree,0,ok,0.031094000000000004,1.572833956633076,False,False,0.6357950219619326
main-l2-n40-zipf-k1,47,2,adaptive,accept_id,0,ok,0.041948000000000006,1.9659428466161606,False,False,0.5086617862371888
