id,condition,seed,repetition,mode,status,arity,batch_id,commit_count,distribution,fvs_size,k,key_count,n,peak_rss_kib,record_status,runner_peak_rss_kib,stats.build_ms,stats.certificate_ms,stats.count_ms,stats.degree_queries,stats.directed_edges,stats.graph_bytes,stats.graph_probe_hits,stats.heavy_updates,stats.index_payload_bytes,stats.initial_core_size,stats.light_scans,stats.normalize_ms,stats.select_ms,stats.sort_ms,stats.switch_ms,stats.switches,stats.tree_updates,stats.trim_ms,stats.write_posting_count,suite,total_ms,trace,validator_commits_per_second,zipf
main-l3-n40-uniform-k1-s47-r3-profile,main-l3-n40-uniform-k1,47,3,profile,ok,3,2470292039,38,uniform,2,1,8192,40,1984,ok,4420,0.028858,0.003961,0,0,,0,0,0,4736,4,32,0.034151,0.003289,0,0,0,24,0.004868,0,main,0.085484,l3-n40-uniform-s47.tsv,444527.6309016892,0.99
main-l3-n40-uniform-k1-s71-r1-accept_id,main-l3-n40-uniform-k1,71,1,accept_id,ok,3,2470292039,40,uniform,0,1,8192,40,1996,ok,4104,0,0.001565,0,0,,0,0,0,0,0,0,0.035533,0.001865,0.000146,0,0,0,0,0,main,0.054368,l3-n40-uniform-s71.tsv,735726.8981753973,0.99
main-l3-n40-uniform-k1-s71-r1-accept_static_degree,main-l3-n40-uniform-k1,71,1,accept_static_degree,ok,3,2470292039,40,uniform,0,1,8192,40,2076,ok,4400,0,0.008838,0.082048,0,,0,0,0,13440,0,0,0.035796,0.002953,0.000163,0,0,0,0,0,main,0.142052,l3-n40-uniform-s71.tsv,281587.0244699124,0.99
main-l3-n40-uniform-k1-s71-r1-adaptive,main-l3-n40-uniform-k1,71,1,adaptive,ok,3,2470292039,40,uniform,0,1,8192,40,2004,ok,4228,0,0.002962,0,0,,0,0,0,0,0,0,0.037733,0,0,0,0,0,0.002875,0,main,0.058487,l3-n40-uniform-s71.tsv,683912.6643527622,0.99
main-l3-n40-uniform-k1-s71-r1-graph,main-l3-n40-uniform-k1,71,1,graph,ok,3,2470292039,40,uniform,0,1,8192,40,1996,ok,4236,0,0.002768,0,0,,0,0,0,0,0,0,0.035881,0,0,0,0,0,0.002841,0,main,0.052649,l3-n40-uniform-s71.tsv,759748.5232388079,0.99
main-l3-n40-uniform-k1-s71-r1-lazy,main-l3-n40-uniform-k1,71,1,lazy,ok,3,2470292039,40,uniform,0,1,8192,40,2036,ok,4324,0,0.002823,0,0,,0,0,0,0,0,0,0.037067,0,0,0,0,0,0.002921,0,main,0.055211,l3-n40-uniform-s71.tsv,724493.307493072,0.99
main-l3-n40-uniform-k1-s71-r1-paper,main-l3-n40-uniform-k1,71,1,paper,ok,3,2470292039,40,uniform,0,1,8192,40,2052,ok,4368,0.02469,0.002068,0,0,0,2440,120,0,0,0,0,0.011074,0.000856,0,0,0,0,0,120,main,0.046588,l3-n40-uniform-s71.tsv,858590.1948999743,0.99
main-l3-n40-uniform-k1-s71-r1-profile,main-l3-n40-uniform-k1,71,1,profile,ok,3,2470292039,40,uniform,0,1,8192,40,2072,ok,4380,0,0.002743,0,0,,0,0,0,0,0,0,0.035315,0,0,0,0,0,0.002819,0,main,0.054489,l3-n40-uniform-s71.tsv,734093.1197122354,0.99
main-l3-n40-uniform-k1-s71-r2-accept_id,main-l3-n40-uniform-k1,71,2,accept_id,ok,3,2470292039,40,uniform,0,1,8192,40,2020,ok,4428,0,0.001764,0,0,,0,0,0,0,0,0,0.035266,0.001811,0.000152,0,0,0,0,0,main,0.051908,l3-n40-uniform-s71.tsv,770594.128072744,0.99
main-l3-n40-uniform-k1-s71-r2-accept_static_degree,main-l3-n40-uniform-k1,71,2,accept_static_degree,ok,3,2470292039,40,uniform,0,1,8192,40,1980,ok,4252,0,0.010006,0.078608,0,,0,0,0,13440,0,0,0.035917,0.00173,0.000129,0,0,0,0,0,main,0.138303,l3-n40-uniform-s71.tsv,289220.0458413772,0.99
main-l3-n40-uniform-k1-s71-r2-adaptive,main-l3-n40-uniform-k1,71,2,adaptive,ok,3,2470292039,40,uniform,0,1,8192,40,2000,ok,4104,0,0.002793,0,0,,0,0,0,0,0,0,0.034143,0,0,0,0,0,0.00279,0,main,0.052162,l3-n40-uniform-s71.tsv,766841.7622023695,0.99
main-l3-n40-uniform-k1-s71-r2-graph,main-l3-n40-uniform-k1,71,2,graph,ok,3,2470292039,40,uniform,0,1,8192,40,1984,ok,4232,0,0.002871,0,0,,0,0,0,0,0,0,0.037067,0,0,0,0,0,0.00283,0,main,0.053741,l3-n40-uniform-s71.tsv,744310.6752758602,0.99
main-l3-n40-uniform-k1-s71-r2-lazy,main-l3-n40-uniform-k1,71,2,lazy,ok,3,2470292039,40,uniform,0,1,8192,40,2052,ok,4352,0,0.002891,0,0,,0,0,0,0,0,0,0.035339,0,0,0,0,0,0.002865,0,main,0.05544,l3-n40-uniform-s71.tsv,721500.7215007214,0.99
main-l3-n40-uniform-k1-s71-r2-paper,main-l3-n40-uniform-k1,71,2,paper,ok,3,2470292039,40,uniform,0,1,8192,40,1952,ok,4448,0.023551,0.00199,0,0,0,2440,120,0,0,0,0,0.010119,0.000887,0,0,0,0,0,120,main,0.044485,l3-n40-uniform-s71.tsv,899179.4987074295,0.99
main-l3-n40-uniform-k1-s71-r2-profile,main-l3-n40-uniform-k1,71,2,profile,ok,3,2470292039,40,uniform,0,1,8192,40,1976,ok,4232,0,0.002711,0,0,,0,0,0,0,0,0,0.035186,0,0,0,0,0,0.00284,0,main,0.052472,l3-n40-uniform-s71.tsv,762311.3279463333,0.99
main-l3-n40-uniform-k1-s71-r3-accept_id,main-l3-n40-uniform-k1,71,3,accept_id,ok,3,2470292039,40,uniform,0,1,8192,40,1988,ok,4228,0,0.001554,0,0,,0,0,0,0,0,0,0.036553,0.001732,0.000151,0,0,0,0,0,main,0.05108,l3-n40-uniform-s71.tsv,783085.3563038372,0.99
main-l3-n40-uniform-k1-s71-r3-accept_static_degree,main-l3-n40-uniform-k1,71,3,accept_static_degree,ok,3,2470292039,40,uniform,0,1,8192,40,2056,ok,4372,0,0.010167,0.086064,0,,0,0,0,13440,0,0,0.035061,0.001702,0.00016,0,0,0,0,0,main,0.145817,l3-n40-uniform-s71.tsv,274316.4377267397,0.99
main-l3-n40-uniform-k1-s71-r3-adaptive,main-l3-n40-uniform-k1,71,3,adaptive,ok,3,2470292039,40,uniform,0,1,8192,40,2000,ok,4224,0,0.002799,0,0,,0,0,0,0,0,0,0.035636,0,0,0,0,0,0.002823,0,main,0.053809,l3-n40-uniform-s71.tsv,743370.0682042037,0.99
main-l3-n40-uniform-k1-s71-r3-graph,main-l3-n40-uniform-k1,71,3,graph,ok,3,2470292039,40,uniform,0,1,8192,40,2000,ok,4104,0,0.002846,0,0,,0,0,0,0,0,0,0.035766,0,0,0,0,0,0.002856,0,main,0.052164,l3-n40-uniform-s71.tsv,766812.3610152595,0.99
main-l3-n40-uniform-k1-s71-r3-lazy,main-l3-n40-uniform-k1,71,3,lazy,ok,3,2470292039,40,uniform,0,1,8192,40,2000,ok,4104,0,0.00263,0,0,,0,0,0,0,0,0,0.035338,0,0,0,0,0,0.002826,0,main,0.05102,l3-n40-uniform-s71.tsv,784006.2720501764,0.99
main-l3-n40-uniform-k1-s71-r3-paper,main-l3-n40-uniform-k1,71,3,paper,ok,3,2470292039,40,uniform,0,1,8192,40,2072,ok,4392,0.024649,0.001881,0,0,0,2440,120,0,0,0,0,0.009896,0.000845,0,0,0,0,0,120,main,0.044966,l3-n40-uniform-s71.tsv,889561.0016456879,0.99
main-l3-n40-uniform-k1-s71-r3-profile,main-l3-n40-uniform-k1,71,3,profile,ok,3,2470292039,40,uniform,0,1,8192,40,2072,ok,4356,0,0.002767,0,0,,0,0,0,0,0,0,0.034964,0,0,0,0,0,0.002887,0,main,0.052605,l3-n40-uniform-s71.tsv,760383.9939169281,0.99
main-l3-n40-zipf-k1-s101-r1-accept_id,main-l3-n40-zipf-k1,101,1,accept_id,ok,3,1759580645,18,zipf,22,1,8192,40,1980,ok,4228,0,0.001257,0,0,,0,0,0,0,0,0,0.036633,0.003404,0.000126,0,0,0,0,0,main,0.052435,l3-n40-zipf-s101.tsv,343282.1588633546,0.99
main-l3-n40-zipf-k1-s101-r1-accept_static_degree,main-l3-n40-zipf-k1,101,1,accept_static_degree,ok,3,1759580645,19,zipf,21,1,8192,40,1980,ok,4252,0,0.001308,0.083914,0,,0,0,0,11904,0,0,0.035503,0.002058,0.002592,0,0,0,0,0,main,0.138125,l3-n40-zipf-s101.tsv,137556.56108597285,0.99
main-l3-n40-zipf-k1-s101-r1-adaptive,main-l3-n40-zipf-k1,101,1,adaptive,ok,3,1759580645,19,zipf,21,1,8192,40,3948,ok,4460,0.065254,0.015018,0,115,,0,0,0,30912,29,0,0.036815,0.013072,0,0,0,0,0.007181,0,main,0.151711,l3-n40-zipf-s101.tsv,125238.11720969474,0.99
main-l3-n40-zipf-k1-s101-r1-graph,main-l3-n40-zipf-k1,101,1,graph,ok,3,1759580645,19,zipf,21,1,8192,40,2000,ok,4104,0.020271,0.001475,0,0,,232,0,0,0,29,0,0.037266,0.031736,0,0,0,268,0.004985,0,main,0.107379,l3-n40-zipf-s101.tsv,176943.35018951565,0.99
main-l3-n40-zipf-k1-s101-r1-lazy,main-l3-n40-zipf-k1,101,1,lazy,ok,3,1759580645,19,zipf,21,1,8192,40,4008,ok,4420,0.065451,0.015851,0,115,,0,0,0,30912,29,0,0.03492,0.014217,0,0,0,0,0.004354,0,main,0.14652,l3-n40-zipf-s101.tsv,129675.12967512966,0.99
main-l3-n40-zipf-k1-s101-r1-paper,main-l3-n40-zipf-k1,101,1,paper,ok,3,1759580645,19,zipf,21,1,8192,40,2012,ok,4452,0.044773,0.001414,0,0,210,4808,332,0,0,29,0,0.010077,0.02166,0,0,0,0,0,120,main,0.086123,l3-n40-zipf-s101.tsv,220614.70222820848,0.99
main-l3-n40-zipf-k1-s101-r1-profile,main-l3-n40-zipf-k1,101,1,profile,ok,3,1759580645,19,zipf,21,1,8192,40,3920,ok,4348,0.081021,0.015503,0,0,,0,0,12,30920,29,273,0.038261,0.028465,0,0,0,302,0.00937,0,main,0.184379,l3-n40-zipf-s101.tsv,103048.61182672648,0.99
main-l3-n40-zipf-k1-s101-r2-accept_id,main-l3-n40-zipf-k1,101,2,accept_id,ok,3,1759580645,18,zipf,22,1,8192,40,1952,ok,4432,0,0.001314,0,0,,0,0,0,0,0,0,0.034181,0.002357,0.000138,0,0,0,0,0,main,0.046338,l3-n40-zipf-s101.tsv,388450.0841641849,0.99
main-l3-n40-zipf-k1-s101-r2-accept_static_degree,main-l3-n40-zipf-k1,101,2,accept_static_degree,ok,3,1759580645,19,zipf,21,1,8192,40,2012,ok,4452,0,0.001348,0.083472,0,,0,0,0,11904,0,0,0.036558,0.002096,0.002578,0,0,0,0,0,main,0.139714,l3-n40-zipf-s101.tsv,135992.09814334998,0.99
main-l3-n40-zipf-k1-s101-r2-adaptive,main-l3-n40-zipf-k1,101,2,adaptive,ok,3,1759580645,19,zipf,21,1,8192,40,3880,ok,4276,0.073695,0.016272,0,115,,0,0,0,30912,29,0,0.034943,0.014289,0,0,0,0,0.004562,0,main,0.155854,l3-n40-zipf-s101.tsv,121908.96608364239,0.99
main-l3-n40-zipf-k1-s101-r2-graph,main-l3-n40-zipf-k1,101,2,graph,ok,3,1759580645,19,zipf,21,1,8192,40,2052,ok,4348,0.020046,0.001504,0,0,,232,0,0,0,29,0,0.035085,0.0305,0,0,0,268,0.006078,0,main,0.106414,l3-n40-zipf-s101.tsv,178547.93542203095,0.99
main-l3-n40-zipf-k1-s101-r2-lazy,main-l3-n40-zipf-k1,101,2,lazy,ok,3,1759580645,19,zipf,21,1,8192,40,3896,ok,4272,0.067654,0.015305,0,115,,0,0,0,30912,29,0,0.036458,0.014357,0,0,0,0,0.004587,0,main,0.150129,l3-n40-zipf-s101.tsv,126557.82693550212,0.99
main-l3-n40-zipf-k1-s101-r2-paper,main-l3-n40-zipf-k1,101,2,paper,ok,3,1759580645,19,zipf,21,1,8192,40,2000,ok,4120,0.044812,0.001436,0,0,210,4808,332,0,0,29,0,0.010073,0.021499,0,0,0,0,0,120,main,0.084964,l3-n40-zipf-s101.tsv,223624.12315804343,0.99
main-l3-n40-zipf-k1-s101-r2-profile,main-l3-n40-zipf-k1,101,2,profile,ok,3,1759580645,19,zipf,21,1,8192,40,4256,ok,4764,0.086541,0.015494,0,0,,0,0,12,30920,29,273,0.035568,0.028281,0,0,0,302,0.006676,0,main,0.185788,l3-n40-zipf-s101.tsv,102267.10013563847,0.99
main-l3-n40-zipf-k1-s101-r3-accept_id,main-l3-n40-zipf-k1,101,3,accept_id,ok,3,1759580645,18,zipf,22,1,8192,40,2076,ok,4376,0,0.001298,0,0,,0,0,0,0,0,0,0.035169,0.002297,0.000147,0,0,0,0,0,main,0.049461,l3-n40-zipf-s101.tsv,363923.0909201189,0.99
main-l3-n40-zipf-k1-s101-r3-accept_static_degree,main-l3-n40-zipf-k1,101,3,accept_static_degree,ok,3,1759580645,19,zipf,21,1,8192,40,1980,ok,4244,0,0.001435,0.082747,0,,0,0,0,11904,0,0,0.034864,0.00214,0.002641,0,0,0,0,0,main,0.134916,l3-n40-zipf-s101.tsv,140828.36728038185,0.99
main-l3-n40-zipf-k1-s101-r3-adaptive,main-l3-n40-zipf-k1,101,3,adaptive,ok,3,1759580645,19,zipf,21,1,8192,40,3776,ok,4276,0.064166,0.015474,0,115,,0,0,0,30912,29,0,0.034894,0.012786,0,0,0,0,0.004518,0,main,0.144668,l3-n40-zipf-s101.tsv,131335.19506732657,0.99
main-l3-n40-zipf-k1-s101-r3-graph,main-l3-n40-zipf-k1,101,3,graph,ok,3,1759580645,19,zipf,21,1,8192,40,1992,ok,4236,0.0198,0.001518,0,0,,232,0,0,0,29,0,0.034853,0.032673,0,0,0,268,0.0077,0,main,0.110237,l3-n40-zipf-s101.tsv,172355.92405453703,0.99
main-l3-n40-zipf-k1-s101-r3-lazy,main-l3-n40-zipf-k1,101,3,lazy,ok,3,1759580645,19,zipf,21,1,8192,40,3904,ok,4340,0.062967,0.015333,0,115,,0,0,0,30912,29,0,0.035016,0.01285,0,0,0,0,0.004239,0,main,0.144711,l3-n40-zipf-s101.tsv,131296.16960700983,0.99
main-l3-n40-zipf-k1-s101-r3-paper,main-l3-n40-zipf-k1,101,3,paper,ok,3,1759580645,19,zipf,21,1,8192,40,1984,ok,4244,0.044822,0.001318,0,0,210,4808,332,0,0,29,0,0.00998,0.022102,0,0,0,0,0,120,main,0.085498,l3-n40-zipf-s101.tsv,222227.4205244567,0.99
main-l3-n40-zipf-k1-s101-r3-profile,main-l3-n40-zipf-k1,101,3,profile,ok,3,1759580645,19,zipf,21,1,8192,40,4080,ok,4468,0.075868,0.015467,0,0,,0,0,12,30920,29,273,0.034844,0.027613,0,0,0,302,0.008706,0,main,0.17673,l3-n40-zipf-s101.tsv,107508.62898206303,0.99
main-l3-n40-zipf-k1-s11-r1-accept_id,main-l3-n40-zipf-k1,11,1,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,1952,ok,4428,0,0.001756,0,0,,0,0,0,0,0,0,0.036922,0.002443,0.000139,0,0,0,0,0,main,0.053934,l3-n40-zipf-s11.tsv,426447.13909593207,0.99
main-l3-n40-zipf-k1-s11-r1-accept_static_degree,main-l3-n40-zipf-k1,11,1,accept_static_degree,ok,3,1759580645,24,zipf,16,1,8192,40,1976,ok,4252,0,0.001267,0.082054,0,,0,0,0,11808,0,0,0.036455,0.002081,0.003698,0,0,0,0,0,main,0.138006,l3-n40-zipf-s11.tsv,173905.48237033174,0.99
main-l3-n40-zipf-k1-s11-r1-adaptive,main-l3-n40-zipf-k1,11,1,adaptive,ok,3,1759580645,24,zipf,16,1,8192,40,3900,ok,4336,0.060347,0.014214,0,75,,0,0,0,30568,26,0,0.036118,0.009369,0,0,0,0,0.006621,0,main,0.141297,l3-n40-zipf-s11.tsv,169854.98630544174,0.99
main-l3-n40-zipf-k1-s11-r1-graph,main-l3-n40-zipf-k1,11,1,graph,ok,3,1759580645,24,zipf,16,1,8192,40,2032,ok,4320,0.020384,0.001478,0,0,,208,0,0,0,26,0,0.037613,0.025171,0,0,0,200,0.008356,0,main,0.106515,l3-n40-zipf-s11.tsv,225320.37741163216,0.99
main-l3-n40-zipf-k1-s11-r1-lazy,main-l3-n40-zipf-k1,11,1,lazy,ok,3,1759580645,24,zipf,16,1,8192,40,3884,ok,4272,0.067152,0.014454,0,75,,0,0,0,30568,26,0,0.037451,0.010765,0,0,0,0,0.007285,0,main,0.150366,l3-n40-zipf-s11.tsv,159610.550257372,0.99
main-l3-n40-zipf-k1-s11-r1-paper,main-l3-n40-zipf-k1,11,1,paper,ok,3,1759580645,24,zipf,16,1,8192,40,2056,ok,4368,0.041144,0.001386,0,0,148,4136,276,0,0,26,0,0.010156,0.015329,0,0,0,0,0,120,main,0.074688,l3-n40-zipf-s11.tsv,321336.76092544984,0.99
main-l3-n40-zipf-k1-s11-r1-profile,main-l3-n40-zipf-k1,11,1,profile,ok,3,1759580645,24,zipf,16,1,8192,40,3916,ok,4344,0.077448,0.014436,0,0,,0,0,10,30576,26,246,0.036905,0.02507,0,0,0,270,0.007578,0,main,0.175111,l3-n40-zipf-s11.tsv,137055.9245278709,0.99
main-l3-n40-zipf-k1-s11-r2-accept_id,main-l3-n40-zipf-k1,11,2,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,1984,ok,4228,0,0.002176,0,0,,0,0,0,0,0,0,0.036359,0.002486,0.000149,0,0,0,0,0,main,0.053082,l3-n40-zipf-s11.tsv,433291.88802230515,0.99
main-l3-n40-zipf-k1-s11-r2-accept_static_degree,main-l3-n40-zipf-k1,11,2,accept_static_degree,ok,3,1759580645,24,zipf,16,1,8192,40,1996,ok,4116,0,0.001237,0.081952,0,,0,0,0,11808,0,0,0.036327,0.00219,0.00231,0,0,0,0,0,main,0.137016,l3-n40-zipf-s11.tsv,175162.02487300753,0.99
main-l3-n40-zipf-k1-s11-r2-adaptive,main-l3-n40-zipf-k1,11,2,adaptive,ok,3,1759580645,24,zipf,16,1,8192,40,3776,ok,4276,0.078928,0.014153,0,75,,0,0,0,30568,26,0,0.038048,0.009318,0,0,0,0,0.006996,0,main,0.162069,l3-n40-zipf-s11.tsv,148085.074875516,0.99
main-l3-n40-zipf-k1-s11-r2-graph,main-l3-n40-zipf-k1,11,2,graph,ok,3,1759580645,24,zipf,16,1,8192,40,2004,ok,4228,0.019693,0.001498,0,0,,208,0,0,0,26,0,0.036169,0.023853,0,0,0,200,0.005319,0,main,0.100146,l3-n40-zipf-s11.tsv,239650.11083817628,0.99
main-l3-n40-zipf-k1-s11-r2-lazy,main-l3-n40-zipf-k1,11,2,lazy,ok,3,1759580645,24,zipf,16,1,8192,40,2036,ok,4356,0.065342,0.013902,0,75,,0,0,0,30568,26,0,0.038278,0.009282,0,0,0,0,0.004411,0,main,0.142167,l3-n40-zipf-s11.tsv,168815.5479119627,0.99
main-l3-n40-zipf-k1-s11-r2-paper,main-l3-n40-zipf-k1,11,2,paper,ok,3,1759580645,24,zipf,16,1,8192,40,2036,ok,4336,0.041938,0.001379,0,0,148,4136,276,0,0,26,0,0.010014,0.015516,0,0,0,0,0,120,main,0.075585,l3-n40-zipf-s11.tsv,317523.31811867433,0.99
main-l3-n40-zipf-k1-s11-r2-profile,main-l3-n40-zipf-k1,11,2,profile,ok,3,1759580645,24,zipf,16,1,8192,40,4084,ok,4460,0.089636,0.015662,0,0,,0,0,10,30576,26,246,0.036251,0.027699,0,0,0,270,0.007631,0,main,0.191183,l3-n40-zipf-s11.tsv,125534.17406359353,0.99
main-l3-n40-zipf-k1-s11-r3-accept_id,main-l3-n40-zipf-k1,11,3,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,2012,ok,4432,0,0.001384,0,0,,0,0,0,0,0,0,0.036254,0.002297,0.000124,0,0,0,0,0,main,0.050429,l3-n40-zipf-s11.tsv,456086.77546649746,0.99
main-l3-n40-zipf-k1-s11-r3-accept_static_degree,main-l3-n40-zipf-k1,11,3,accept_static_degree,ok,3,1759580645,24,zipf,16,1,8192,40,1996,ok,4256,0,0.001362,0.08234,0,,0,0,0,11808,0,0,0.035914,0.00203,0.002406,0,0,0,0,0,main,0.136839,l3-n40-zipf-s11.tsv,175388.59535658694,0.99
main-l3-n40-zipf-k1-s11-r3-adaptive,main-l3-n40-zipf-k1,11,3,adaptive,ok,3,1759580645,24,zipf,16,1,8192,40,1996,ok,4276,0.069829,0.013769,0,75,,0,0,0,30568,26,0,0.037773,0.009445,0,0,0,0,0.004493,0,main,0.146599,l3-n40-zipf-s11.tsv,163711.8943512575,0.99
main-l3-n40-zipf-k1-s11-r3-graph,main-l3-n40-zipf-k1,11,3,graph,ok,3,1759580645,24,zipf,16,1,8192,40,1956,ok,4436,0.01998,0.00146,0,0,,208,0,0,0,26,0,0.036715,0.025211,0,0,0,200,0.005511,0,main,0.102956,l3-n40-zipf-s11.tsv,233109.2894051828,0.99
main-l3-n40-zipf-k1-s11-r3-lazy,main-l3-n40-zipf-k1,11,3,lazy,ok,3,1759580645,24,zipf,16,1,8192,40,3844,ok,4264,0.058844,0.013874,0,75,,0,0,0,30568,26,0,0.035976,0.009371,0,0,0,0,0.005819,0,main,0.13702,l3-n40-zipf-s11.tsv,175156.91139979564,0.99
main-l3-n40-zipf-k1-s11-r3-paper,main-l3-n40-zipf-k1,11,3,paper,ok,3,1759580645,24,zipf,16,1,8192,40,2016,ok,4444,0.042661,0.001356,0,0,148,4136,276,0,0,26,0,0.011243,0.01543,0,0,0,0,0,120,main,0.077632,l3-n40-zipf-s11.tsv,309150.8656224237,0.99
main-l3-n40-zipf-k1-s11-r3-profile,main-l3-n40-zipf-k1,11,3,profile,ok,3,1759580645,24,zipf,16,1,8192,40,4200,ok,4604,0.078694,0.014615,0,0,,0,0,10,30576,26,246,0.036195,0.025176,0,0,0,270,0.007512,0,main,0.175402,l3-n40-zipf-s11.tsv,136828.54243395172,0.99
main-l3-n40-zipf-k1-s29-r1-accept_id,main-l3-n40-zipf-k1,29,1,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,1952,ok,4432,0,0.001278,0,0,,0,0,0,0,0,0,0.03489,0.002255,0.000132,0,0,0,0,0,main,0.05105,l3-n40-zipf-s29.tsv,450538.6875612145,0.99
main-l3-n40-zipf-k1-s29-r1-accept_static_degree,main-l3-n40-zipf-k1,29,1,accept_static_degree,ok,3,1759580645,23,zipf,17,1,8192,40,2008,ok,4272,0,0.001312,0.082351,0,,0,0,0,12048,0,0,0.036133,0.002122,0.002642,0,0,0,0,0,main,0.137468,l3-n40-zipf-s29.tsv,167311.66526027874,0.99
main-l3-n40-zipf-k1-s29-r1-adaptive,main-l3-n40-zipf-k1,29,1,adaptive,ok,3,1759580645,23,zipf,17,1,8192,40,3888,ok,4276,0.078355,0.014908,0,86,,0,0,0,30784,28,0,0.034725,0.010363,0,0,0,0,0.004709,0,main,0.157023,l3-n40-zipf-s29.tsv,146475.35711328915,0.99
main-l3-n40-zipf-k1-s29-r1-graph,main-l3-n40-zipf-k1,29,1,graph,ok,3,1759580645,23,zipf,17,1,8192,40,2056,ok,4352,0.020011,0.001542,0,0,,224,0,0,0,28,0,0.035174,0.025514,0,0,0,204,0.005409,0,main,0.101639,l3-n40-zipf-s29.tsv,226291.08905046294,0.99
main-l3-n40-zipf-k1-s29-r1-lazy,main-l3-n40-zipf-k1,29,1,lazy,ok,3,1759580645,23,zipf,17,1,8192,40,3964,ok,4472,0.063457,0.014892,0,86,,0,0,0,30784,28,0,0.036384,0.009334,0,0,0,0,0.004643,0,main,0.143129,l3-n40-zipf-s29.tsv,160694.19893941827,0.99
main-l3-n40-zipf-k1-s29-r1-paper,main-l3-n40-zipf-k1,29,1,paper,ok,3,1759580645,23,zipf,17,1,8192,40,2056,ok,4368,0.0408,0.001313,0,0,148,4168,272,0,0,28,0,0.010093,0.01788,0,0,0,0,0,120,main,0.077143,l3-n40-zipf-s29.tsv,298147.59602297033,0.99
main-l3-n40-zipf-k1-s29-r1-profile,main-l3-n40-zipf-k1,29,1,profile,ok,3,1759580645,23,zipf,17,1,8192,40,4096,ok,4600,0.08448,0.015972,0,0,,0,0,10,30792,28,252,0.036223,0.024095,0,0,0,262,0.007704,0,main,0.180047,l3-n40-zipf-s29.tsv,127744.42228973545,0.99
main-l3-n40-zipf-k1-s29-r2-accept_id,main-l3-n40-zipf-k1,29,2,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,2036,ok,4320,0,0.001305,0,0,,0,0,0,0,0,0,0.035825,0.00222,0.000148,0,0,0,0,0,main,0.052205,l3-n40-zipf-s29.tsv,440570.8265491811,0.99
main-l3-n40-zipf-k1-s29-r2-accept_static_degree,main-l3-n40-zipf-k1,29,2,accept_static_degree,ok,3,1759580645,23,zipf,17,1,8192,40,2076,ok,4396,0,0.001217,0.083108,0,,0,0,0,12048,0,0,0.034426,0.002082,0.003644,0,0,0,0,0,main,0.134377,l3-n40-zipf-s29.tsv,171160.24319638032,0.99
main-l3-n40-zipf-k1-s29-r2-adaptive,main-l3-n40-zipf-k1,29,2,adaptive,ok,3,1759580645,23,zipf,17,1,8192,40,3828,ok,4368,0.06665,0.01509,0,86,,0,0,0,30784,28,0,0.035152,0.009803,0,0,0,0,0.004553,0,main,0.1449,l3-n40-zipf-s29.tsv,158730.15873015873,0.99
main-l3-n40-zipf-k1-s29-r2-graph,main-l3-n40-zipf-k1,29,2,graph,ok,3,1759580645,23,zipf,17,1,8192,40,2036,ok,4320,0.020401,0.00158,0,0,,224,0,0,0,28,0,0.036116,0.024041,0,0,0,204,0.005461,0,main,0.101403,l3-n40-zipf-s29.tsv,226817.74700945732,0.99
main-l3-n40-zipf-k1-s29-r2-lazy,main-l3-n40-zipf-k1,29,2,lazy,ok,3,1759580645,23,zipf,17,1,8192,40,3960,ok,4472,0.061608,0.014892,0,86,,0,0,0,30784,28,0,0.035468,0.009369,0,0,0,0,0.006892,0,main,0.142341,l3-n40-zipf-s29.tsv,161583.8022776291,0.99
main-l3-n40-zipf-k1-s29-r2-paper,main-l3-n40-zipf-k1,29,2,paper,ok,3,1759580645,23,zipf,17,1,8192,40,2016,ok,4448,0.040717,0.001318,0,0,148,4168,272,0,0,28,0,0.011643,0.017778,0,0,0,0,0,120,main,0.078455,l3-n40-zipf-s29.tsv,293161.685042381,0.99
main-l3-n40-zipf-k1-s29-r2-profile,main-l3-n40-zipf-k1,29,2,profile,ok,3,1759580645,23,zipf,17,1,8192,40,4176,ok,4700,0.082363,0.015641,0,0,,0,0,10,30792,28,252,0.036333,0.02471,0,0,0,262,0.010605,0,main,0.181436,l3-n40-zipf-s29.tsv,126766.46310544766,0.99
main-l3-n40-zipf-k1-s29-r3-accept_id,main-l3-n40-zipf-k1,29,3,accept_id,ok,3,1759580645,23,zipf,17,1,8192,40,2016,ok,4424,0,0.001358,0,0,,0,0,0,0,0,0,0.035935,0.002267,0.000145,0,0,0,0,0,main,0.050547,l3-n40-zipf-s29.tsv,455022.058678062,0.99
main-l3-n40-zipf-k1-s29-r3-accept_static_degree,main-l3-n40-zipf-k1,29,3,accept_static_degree,ok,3,1759580645,23,zipf,17,1,8192,40,1992,ok,4252,0,0.001247,0.083617,0,,0,0,0,12048,0,0,0.036033,0.002037,0.003705,0,0,0,0,0,main,0.139068,l3-n40-zipf-s29.tsv,165386.7172893836,0.99
