condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,extra_cost_us,eas_rate,baseline_rate,rate_ratio
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.179666,0.1,140065.97310327328,220476.16460942168,0.6352885054554681
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.179666,1,113519.5163081479,161155.0849100451,0.7044116316373956
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.179666,10,39208.44402142258,43666.49178975027,0.8979068941514071
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.179666,100,5195.851601960116,5267.111643454098,0.9864707554504671
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.179666,1000,537.0492993744348,537.8013600123442,0.9986016014576606
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,0,163396.33703858557,247274.44510876387,0.6607894194918345
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,0.1,158520.72192201714,236120.0194534703,0.6713565511680604
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,1,124961.86825343738,167939.1609057686,0.7440901072713709
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,10,40090.41567865409,43199.21802967722,0.9280356799771832
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,100,5145.213823736778,5125.869159971032,1.0037739285108587
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.145212,1000,529.5283461429615,522.3318133269672,1.0137777034298492
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,0,163396.33703858557,229878.1645727764,0.7107953786835479
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,0.1,158520.72192201714,220476.16460942168,0.7189925595940951
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,1,124961.86825343738,161155.0849100451,0.7754137470945435
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,10,40090.41567865409,43666.49178975027,0.9181047992516866
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,100,5145.213823736778,5267.111643454098,0.976856799709417
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.11600699999999997,1000,529.5283461429615,537.8013600123442,0.9846169710891159
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,0,167712.23497213304,247185.95393486836,0.6784861044989795
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,0.1,162651.83784790404,236039.33049381545,0.6890878630591851
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,1,127915.4052786424,167898.33880882393,0.7618622446544407
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,10,40794.14976419208,43196.51642660364,0.9443851759089535
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,100,5222.75464883825,5125.83112100167,1.0189088414246548
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.140368,1000,537.3353907100739,522.3314183338218,1.0287250045653256
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,0,167712.23497213304,231134.09797405938,0.725605769300883
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,0.1,162651.83784790404,221631.20567375887,0.733885092369743
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,1,127915.4052786424,161771.32568084626,0.7907174200389679
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,10,40794.14976419208,43711.60980356383,0.9332566324488492
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,100,5222.75464883825,5267.76749265261,0.9914550435498259
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11289099999999996,1000,537.3353907100739,537.8081968329363,0.9991208647885124
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,0,170948.33589336846,247185.95393486836,0.6915778715258718
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,0.1,165618.9643456468,236039.33049381545,0.7016583380369579
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,1,129331.41364940915,167898.33880882393,0.7702959693762742
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,10,40529.72348596152,43196.51642660364,0.9382637036212553
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,100,5152.381298037904,5125.83112100167,1.0051796823596963
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.12673,1000,529.6041681592612,522.3314183338218,1.013923630802525
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,0,170948.33589336846,231134.09797405938,0.7396067364866015
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,0.1,165618.9643456468,221631.20567375887,0.7472727671275583
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,1,129331.41364940915,161771.32568084626,0.7994705681312346
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,10,40529.72348596152,43711.60980356383,0.9272072949977951
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,100,5152.381298037904,5267.76749265261,0.9780958072322584
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.09925299999999998,1000,529.6041681592612,537.8081968329363,0.9847454376448941
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,0,208668.43455201495,264928.12384813855,0.7876416875681623
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,0.1,203019.92132978048,255510.13153217206,0.7945670103661531
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,1,163248.64809713294,193576.6226770805,0.8433283205351717
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,10,55170.51136167718,56536.61606229843,0.9758368152222636
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,100,7239.7862453111065,6997.65365630446,1.0346019681594987
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.028199000000000002,1000,747.3139900448435,716.8053072015622,1.0425620214258575
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,0,208668.43455201495,263440.9782441659,0.792087988523236
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,0.1,203019.92132978048,254501.4951962843,0.7977160258850399
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,1,163248.64809713294,194960.2768435931,0.8373431282522192
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,10,55170.51136167718,58379.6721981406,0.945029481742009
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,100,7239.7862453111065,7292.390208507667,0.992786457979828
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.023913000000000004,1000,747.3139900448435,747.8708584080409,0.9992553950231692
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,0,194883.4242789313,264928.12384813855,0.7356086679217262
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,0.1,189511.40514092759,255510.13153217206,0.7416982019637277
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,1,151841.42234001434,193576.6226770805,0.7843995842065715
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,10,50821.459592319494,56536.61606229843,0.8989123002395238
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,100,6640.731591288326,6997.65365630446,0.9489940367805187
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026071999999999998,1000,685.0831977491405,716.8053072015622,0.9557451526464471
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,0,194883.4242789313,263440.9782441659,0.7397612382774666
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,0.1,189511.40514092759,254501.4951962843,0.7446376886499897
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,1,151841.42234001434,194960.2768435931,0.7788326155375186
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,10,50821.459592319494,58379.6721981406,0.8705334867217388
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,100,6640.731591288326,7292.390208507667,0.9106385425646747
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.021786,1000,685.0831977491405,747.8708584080409,0.91604478239391
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,0,198931.19693284263,261417.10804482733,0.7609723725454506
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,0.1,193336.9071367683,252242.7672128271,0.7664715594149916
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,1,154287.43749605515,191695.42097981364,0.8048571880718125
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,10,51092.56812148884,56375.03615355579,0.9062977446670114
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,100,6645.339155455929,6995.172114689191,0.9499893707406217
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.02260899999999999,1000,685.1322045115893,716.7792602227215,0.9558482541733997
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,0,198931.19693284263,262043.06240992268,0.7591546026952163
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,0.1,193336.9071367683,253196.607165464,0.7635841147366664
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,1,154287.43749605515,194193.6110301971,0.7945031593859361
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,10,51092.56812148884,58310.737922388405,0.8762119969994728
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,100,6645.339155455929,7291.313493669317,0.911404942501203
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.019002999999999992,1000,685.1322045115893,747.859532535442,0.9161241846965694
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,0,208606.76755121732,261417.10804482733,0.7979843748996175
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,0.1,202961.5472435285,252242.7672128271,0.8046278174243224
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,1,163210.90248828623,191695.42097981364,0.851407413145633
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,10,55166.19966946252,56375.03615355579,0.9785572379802896
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,100,7239.711992190763,6995.172114689191,1.0349583789351031
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.027066999999999994,1000,747.3131988682316,716.7792602227215,1.04259880320201
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,0,208606.76755121732,262043.06240992268,0.7960781927700372
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,0.1,202961.5472435285,253196.607165464,0.8015966308383158
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,1,163210.90248828623,194193.6110301971,0.84045454236343
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,10,55166.19966946252,58310.737922388405,0.9460727412314475
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,100,7239.711992190763,7291.313493669317,0.9929228798729671
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.023460999999999996,1000,747.3131988682316,747.859532535442,0.9992694702100564
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,0,210674.1573033708,266595.57451346307,0.7902387640449439
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,0.1,204918.03278688528,257060.78928838868,0.7971578759800428
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,1,164473.68421052632,194465.3471206446,0.8457737414187643
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,10,55309.73451327434,56612.17949506859,0.9769935552135438
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,100,7242.178447276941,6998.8098980212535,1.0347728474986146
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.02764699999999999,1000,747.3394714815257,716.8174377871809,1.0425799263318238
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,0,210674.1573033708,226233.68053919027,0.9312236657303371
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,0.1,204918.03278688528,219609.2784920163,0.9331028005464481
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,1,164473.68421052632,173805.98906470652,0.9463061951754387
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,10,55309.73451327434,56326.78925566495,0.9819436762536874
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,100,7242.178447276941,7259.341486985361,0.9976357304943995
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.007834999999999995,1000,747.3394714815257,747.5218482726873,0.9997560248017058
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,0,195315.96796818124,266595.57451346307,0.7326301958486479
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,0.1,189920.4060843592,257060.78928838868,0.7388151518950378
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,1,152103.8731177146,194465.3471206446,0.7821644080544112
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,10,50850.82678821555,56612.17949506859,0.898231215292552
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,100,6641.232757699452,6998.8098980212535,0.9489088651453588
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.026365,1000,685.0885311882506,716.8174377871809,0.955736419168488
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,0,195315.96796818124,226233.68053919027,0.8633372692460212
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,0.1,189920.4060843592,219609.2784920163,0.864810482455383
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,1,152103.8731177146,173805.98906470652,0.8751359716441508
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,10,50850.82678821555,56326.78925566495,0.9027822721690342
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,100,6641.232757699452,7259.341486985361,0.9148533334057831
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.006553000000000003,1000,685.0885311882506,747.5218482726873,0.9164796089522969
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,0,205736.6228333362,281548.0450007625,0.7307336225075867
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,0.1,200243.62974952863,271361.2156982463,0.7379228060807317
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,1,161448.73330014665,204703.0526342724,0.7886972432628789
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,10,54963.42642000302,59223.72502424471,0.9280643255300536
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,100,7236.208540293922,7305.395673927316,0.9905293105642011
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.031410999999999994,1000,747.2758525841454,748.0074250957052,0.9990219715914367
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,0,205736.6228333362,258095.04349976877,0.7971351175270459
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,0.1,200243.62974952863,249508.77959018183,0.802551437582392
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,1,161448.73330014665,192016.89748697885,0.8408048219355012
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,10,54963.42642000302,58112.92794723346,0.9458037714071096
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,100,7236.208540293922,7288.2114091483445,0.992864796870581
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.02366499999999999,1000,747.2758525841454,747.8268851804361,0.9992631548728583
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,0,196523.17745224078,281548.0450007625,0.6980093839817234
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,0.1,191505.15069061547,271361.2156982463,0.7057204184387543
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,1,155719.7822518378,204703.0526342724,0.7607106012730092
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,10,54283.53648192924,59223.72502424471,0.9165842989394354
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,100,7224.29602997842,7305.395673927316,0.9888986651005999
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.036879999999999996,1000,747.1486240184062,748.0074250957052,0.998851881614425
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,0,196523.17745224078,258095.04349976877,0.7614372395044341
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,0.1,191505.15069061547,249508.77959018183,0.7675287058241504
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,1,155719.7822518378,192016.89748697885,0.8109691609947899
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,10,54283.53648192924,58112.92794723346,0.9341043103389781
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,100,7224.29602997842,7288.2114091483445,0.9912303066442754
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.029133999999999993,1000,747.1486240184062,747.8268851804361,0.9990930238328269
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,0.029974,0,204755.4452151212,275106.3171288071,0.7442775118800816
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,0.029974,0.1,199314.02755516433,265372.23985227617,0.7510733890858959
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,0.029974,1,160843.89429875414,201276.42801432416,0.7991193796787144
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,0.029974,10,54893.15276535693,58933.45185505317,0.9314430266254663
