condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,baseline,status,commit_delta,batch_delta_ms,selector_delta_ms,batch_speedup,selector_speedup,rate_ratio,baseline_commits,commits,baseline_batch_ms,batch_ms,quality_cost
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,1,native,ok,-1,0.073397,0.067259,0.3308139057813112,0.0,0.31643069248662675,23,22,0.036284,0.109681,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,1,accept_id,ok,-1,0.035642999999999994,0.028391,0.6750303151867689,0.5778854874440595,0.6456811710479552,23,22,0.074038,0.109681,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,1,accept_static_degree,ok,-2,0.022876000000000007,0.018934,0.7914315150299505,0.7184912056379072,0.7254788887783545,24,22,0.086805,0.109681,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,11,2,native,ok,0,0.041757,0.039159,0.4887920375108652,0.0,0.4887920375113877,23,23,0.039926,0.081683,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,11,2,accept_static_degree,ok,-1,-0.008429999999999993,-0.008993000000000001,1.1032038490261131,1.2296534640823311,1.0572370219858274,24,23,0.090113,0.081683,tradeoff_or_tie
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,11,2,accept_id,ok,0,-0.041757,-0.039159,2.0458598407053046,,2.0458598407031174,23,23,0.081683,0.039926,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,11,2,accept_static_degree,ok,-1,-0.050186999999999996,-0.048152,2.2570004508340427,,2.1629587653853632,24,23,0.090113,0.039926,tradeoff_or_tie
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,11,2,native,ok,1,0.050186999999999996,0.048152,0.4430659283344246,0.0,0.4623296643483793,23,24,0.039926,0.090113,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,11,2,accept_id,ok,1,0.008429999999999993,0.008993000000000001,0.9064507895642139,0.8132372487124107,0.9458616934561012,23,24,0.081683,0.090113,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,2,native,ok,-1,0.06676499999999999,0.066085,0.37422088086155353,0.0,0.3579504077809882,23,22,0.039926,0.106691,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,2,accept_id,ok,-1,0.02500799999999999,0.026926000000000005,0.7656034717080167,0.592555042747976,0.7323163642424285,23,22,0.081683,0.106691,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,2,accept_static_degree,ok,-2,0.016577999999999996,0.017933000000000004,0.8446166968160389,0.7286373609745025,0.7742319720831536,24,22,0.090113,0.106691,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,2,native,ok,1,0.07220499999999999,0.067044,0.3560656731858273,0.0,0.37154678941162883,23,24,0.039926,0.112131,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,2,accept_id,ok,1,0.03044799999999999,0.027885000000000007,0.7284604614245839,0.5840791122248076,0.7601326553994298,23,24,0.081683,0.112131,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,2,accept_static_degree,ok,0,0.022017999999999996,0.018892000000000006,0.8036403849069392,0.7182149036453671,0.8036403849086723,24,24,0.090113,0.112131,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,11,3,native,ok,1,0.046096,0.045853,0.4942120104897023,0.0,0.5156994892073136,23,24,0.045041,0.091137,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,11,3,accept_id,ok,1,0.012859999999999996,0.007723000000000001,0.8588937533603257,0.8315704534054478,0.8962369600289778,23,24,0.078277,0.091137,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,3,native,ok,-1,0.061225,0.067264,0.42385146707319366,0.0,0.40542314241714095,23,22,0.045041,0.106266,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,3,accept_id,ok,-1,0.027989,0.029134000000000007,0.7366137805130522,0.5668708372978115,0.7045870944023046,23,22,0.078277,0.106266,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,11,3,accept_static_degree,ok,-2,0.015129000000000004,0.021411000000000006,0.8576308508836316,0.681687083729781,0.7861616133076272,24,22,0.091137,0.106266,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,11,3,accept_id,ok,0,-0.033236,-0.03813,1.7379054639106593,,1.7379054639099834,23,23,0.078277,0.045041,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,11,3,accept_static_degree,ok,-1,-0.046096,-0.045853,2.023423103394685,,1.9391138074173957,24,23,0.091137,0.045041,tradeoff_or_tie
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,3,native,ok,1,0.064268,0.06924,0.4120520725649306,0.0,0.4299673800679192,23,24,0.045041,0.109309,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,3,accept_id,ok,1,0.031032000000000004,0.03111,0.7161075483263043,0.5506932409012132,0.7472426591230973,23,24,0.078277,0.109309,extra_commits_extra_time
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,11,3,accept_static_degree,ok,0,0.018172000000000008,0.023386999999999998,0.8337556834295438,0.6622328134026574,0.8337556834287853,24,24,0.091137,0.109309,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,11,3,native,ok,0,0.033236,0.03813,0.5754052914649258,0.0,0.5754052914651496,23,23,0.045041,0.078277,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,11,3,accept_static_degree,ok,-1,-0.012859999999999996,-0.007723000000000001,1.1642883605656833,1.2025439286650932,1.1157763455411025,24,23,0.091137,0.078277,tradeoff_or_tie
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,1,native,ok,0,0.066966,0.068732,0.3820899653979239,0.0,0.38208996539722195,24,24,0.041409,0.108375,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,1,accept_id,ok,0,0.023096000000000005,0.030213000000000004,0.7868881199538639,0.5604230925915148,0.7868881199526534,24,24,0.085279,0.108375,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,1,accept_static_degree,ok,0,0.025010000000000004,0.023334,0.7692272202998847,0.660507478321597,0.7692272203001558,24,24,0.083365,0.108375,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,1,accept_id,ok,0,-0.04386999999999999,-0.038519,2.0594315245478034,,2.059431524548419,24,24,0.085279,0.041409,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,1,accept_static_degree,ok,0,-0.04195599999999999,-0.045398,2.0132096887150133,,2.0132096887194217,24,24,0.083365,0.041409,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,1,native,ok,0,0.04195599999999999,0.045398,0.4967192466862593,0.0,0.49671924668517164,24,24,0.041409,0.083365,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,1,accept_id,ok,0,-0.001913999999999999,0.006879000000000003,1.0229592754753194,0.8484735010352878,1.0229592754733852,24,24,0.085279,0.083365,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,1,native,ok,0,0.069071,0.068512,0.37480992034757427,0.0,0.3748099203479614,24,24,0.041409,0.11048,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,1,accept_id,ok,0,0.025201,0.029993000000000006,0.7718953656770456,0.5622226763194769,0.7718953656780736,24,24,0.085279,0.11048,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,1,accept_static_degree,ok,0,0.027115,0.023114000000000003,0.754570963070239,0.6626284446520317,0.7545709630726707,24,24,0.083365,0.11048,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,1,native,ok,0,0.04386999999999999,0.038519,0.4855708908406525,0.0,0.48557089084050736,24,24,0.041409,0.085279,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,1,accept_static_degree,ok,0,0.001913999999999999,-0.006879000000000003,0.9775560219983818,1.1785871907370389,0.9775560220002302,24,24,0.083365,0.085279,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,2,native,ok,0,0.04808099999999999,0.044697,0.44892836676217773,0.0,0.4489283667628204,24,24,0.039169,0.08725,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,2,accept_id,ok,0,0.009680999999999995,0.006955000000000003,0.8890429799426934,0.8443967156632436,0.8890429799422503,24,24,0.077569,0.08725,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,2,native,ok,0,0.06587799999999999,0.06682,0.37287119099069943,0.0,0.37287119099102173,24,24,0.039169,0.105047,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,2,accept_id,ok,0,0.027478000000000002,0.029078000000000007,0.7384218492674708,0.5648308889554025,0.7384218492666837,24,24,0.077569,0.105047,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,2,accept_static_degree,ok,0,0.017797000000000007,0.022123000000000004,0.830580597256466,0.668916492068243,0.830580597255995,24,24,0.08725,0.105047,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,2,native,ok,0,0.0384,0.037742,0.5049568771029664,0.0,0.504956877103941,24,24,0.039169,0.077569,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,2,accept_static_degree,ok,0,-0.009680999999999995,-0.006955000000000003,1.1248050123116193,1.184277462773568,1.12480501231218,24,24,0.08725,0.077569,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,2,native,ok,0,0.07066700000000001,0.068076,0.35661349648566953,0.0,0.35661349648617574,24,24,0.039169,0.109836,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,2,accept_id,ok,0,0.032267000000000004,0.030334,0.706225645507848,0.5544097773077149,0.7062256455074875,24,24,0.077569,0.109836,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,2,accept_static_degree,ok,0,0.02258600000000001,0.023378999999999997,0.7943661458902362,0.6565750044068395,0.7943661458902266,24,24,0.08725,0.109836,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,2,accept_id,ok,0,-0.0384,-0.037742,1.9803671270647705,,1.9803671270609482,24,24,0.077569,0.039169,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,2,accept_static_degree,ok,0,-0.04808099999999999,-0.044697,2.227526870739615,,2.227526870736426,24,24,0.08725,0.039169,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,3,native,ok,0,0.06448500000000001,0.066257,0.39416572717023673,0.0,0.3941657271696467,24,24,0.041955,0.10644,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,3,accept_id,ok,0,0.02681900000000001,0.027077999999999998,0.7480364524614805,0.5913186531234436,0.7480364524609164,24,24,0.079621,0.10644,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,29,3,accept_static_degree,ok,0,0.022571000000000008,0.020200999999999997,0.7879462608042089,0.6951114599212159,0.7879462608028436,24,24,0.083869,0.10644,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,3,native,ok,0,0.06506899999999999,0.067351,0.3920148751681866,0.0,0.39201487516842315,24,24,0.041955,0.107024,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,3,accept_id,ok,0,0.027402999999999997,0.028171999999999996,0.7439546269995515,0.5817137087793797,0.7439546270005529,24,24,0.079621,0.107024,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,29,3,accept_static_degree,ok,0,0.023154999999999995,0.021294999999999994,0.7836466586933772,0.6838205817285564,0.7836466586936652,24,24,0.083869,0.107024,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,3,native,ok,0,0.041914,0.046056,0.500244428811599,0.0,0.500244428811717,24,24,0.041955,0.083869,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,29,3,accept_id,ok,0,0.004248000000000002,0.006877000000000001,0.9493495808940132,0.8506817787041862,0.9493495808949423,24,24,0.079621,0.083869,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,3,accept_id,ok,0,-0.037666,-0.039179,1.897771421761411,,1.8977714217628205,24,24,0.079621,0.041955,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,29,3,accept_static_degree,ok,0,-0.041914,-0.046056,1.9990227624836134,,1.999022762483142,24,24,0.083869,0.041955,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,3,native,ok,0,0.037666,0.039179,0.5269338491101594,0.0,0.526933849109768,24,24,0.041955,0.079621,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,29,3,accept_static_degree,ok,0,-0.004248000000000002,-0.006877000000000001,1.0533527586943143,1.1755277061691212,1.0533527586932836,24,24,0.083869,0.079621,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,1,accept_id,ok,0,-0.03553,-0.038587,1.8873847998201754,,1.8873847998191537,19,19,0.075569,0.040039,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,1,accept_static_degree,ok,0,-0.044360000000000004,-0.045392,2.1079197782162393,,2.107919778211679,19,19,0.084399,0.040039,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,1,native,ok,0,0.03553,0.038587,0.5298336619513292,0.0,0.529833661951616,19,19,0.040039,0.075569,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,1,accept_static_degree,ok,0,-0.008830000000000005,-0.0068049999999999986,1.116846855191944,1.1763547308679088,1.116846855190132,19,19,0.084399,0.075569,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,1,native,ok,-1,0.07625300000000002,0.076299,0.34429711416090525,0.0,0.3261762134157159,19,18,0.040039,0.116292,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,1,accept_id,ok,-1,0.04072300000000001,0.037712,0.6498211398892443,0.5057340201051128,0.6156200272633906,19,18,0.075569,0.116292,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,1,accept_static_degree,ok,-1,0.031893000000000005,0.030907000000000004,0.7257506965225466,0.5949226071114956,0.6875532914411812,19,18,0.084399,0.116292,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,1,native,ok,0,0.07384299999999999,0.075205,0.35158321771658385,0.0,0.35158321771590334,19,19,0.040039,0.113882,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,1,accept_id,ok,0,0.038313,0.03661799999999999,0.6635728209901477,0.5130908849145669,0.6635728209885041,19,19,0.075569,0.113882,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,1,accept_static_degree,ok,0,0.029482999999999995,0.029812999999999992,0.7411092183136931,0.6035768898344526,0.7411092183106553,19,19,0.084399,0.113882,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,1,native,ok,0,0.044360000000000004,0.045392,0.47440135546629697,0.0,0.47440135546732326,19,19,0.040039,0.084399,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,1,accept_id,ok,0,0.008830000000000005,0.0068049999999999986,0.8953779073211767,0.8500837151921043,0.8953779073226292,19,19,0.075569,0.084399,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,2,accept_id,ok,0,-0.027007999999999997,-0.038314,1.5489319322777992,,1.5489319322768718,19,19,0.076209,0.049201,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,2,accept_static_degree,ok,0,-0.034091,-0.045423,1.6928924208857543,,1.6928924208880565,19,19,0.083292,0.049201,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,2,native,ok,0,0.034091,0.045423,0.5907049896748787,0.0,0.5907049896740755,19,19,0.049201,0.083292,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,2,accept_id,ok,0,0.007083000000000006,0.007108999999999997,0.9149618210632473,0.8434933844087797,0.9149618210614554,19,19,0.076209,0.083292,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,2,native,ok,-1,0.061363999999999995,0.072621,0.4449961561072672,0.0,0.4215753057857303,19,18,0.049201,0.110565,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,2,accept_id,ok,-1,0.034356,0.034307000000000004,0.6892687559354226,0.5275884386059129,0.6529914529909044,19,18,0.076209,0.110565,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,2,accept_static_degree,ok,-1,0.02727299999999999,0.027198000000000007,0.7533306199972867,0.6254802329904572,0.7136816399982276,19,18,0.083292,0.110565,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,2,native,ok,0,0.027007999999999997,0.038314,0.6456061620018634,0.0,0.6456061620022499,19,19,0.049201,0.076209,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,2,accept_static_degree,ok,0,-0.007083000000000006,-0.007108999999999997,1.092941778530095,1.185545753510466,1.0929417785322355,19,19,0.083292,0.076209,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,2,native,ok,0,0.06812599999999999,0.073457,0.4193493398791412,0.0,0.41934933988061773,19,19,0.049201,0.117327,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,2,accept_id,ok,0,0.041118,0.035142999999999994,0.6495435833184178,0.5215840559783275,0.6495435833203158,19,19,0.076209,0.117327,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,2,accept_static_degree,ok,0,0.034034999999999996,0.028033999999999996,0.7099133191848424,0.6183617626638714,0.7099133191883072,19,19,0.083292,0.117327,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,3,accept_id,ok,0,-0.037759999999999995,-0.037977,1.8836675949544825,,1.8836675949526471,19,19,0.080491,0.042731,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,3,accept_static_degree,ok,0,-0.042096,-0.046762,1.985139594205612,,1.9851395942066803,19,19,0.084827,0.042731,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,3,native,ok,0,0.042096,0.046762,0.5037429120445142,0.0,0.503742912044243,19,19,0.042731,0.084827,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,3,accept_id,ok,0,0.0043360000000000065,0.008785000000000001,0.9488841996062574,0.8121337838415807,0.9488841996048221,19,19,0.080491,0.084827,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,3,native,ok,0,0.071375,0.075717,0.37448512786356547,0.0,0.3744851278632777,19,19,0.042731,0.114106,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,3,accept_id,ok,0,0.033615000000000006,0.03774000000000001,0.7054055001489842,0.5015650382344783,0.7054055001477548,19,19,0.080491,0.114106,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,3,accept_static_degree,ok,0,0.029279,0.02895500000000001,0.743405254763115,0.6175891807652177,0.743405254762944,19,19,0.084827,0.114106,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,3,native,ok,-1,0.06559100000000001,0.073642,0.39448126880966006,0.0,0.3737190967671744,19,18,0.042731,0.108322,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,3,accept_id,ok,-1,0.02783100000000001,0.035665,0.7430715828732851,0.5156975638901713,0.703962552195299,19,18,0.080491,0.108322,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,3,accept_static_degree,ok,-1,0.023495000000000002,0.02688,0.7831003858865235,0.6349909019309633,0.7418845761036756,19,18,0.084827,0.108322,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,3,native,ok,0,0.037759999999999995,0.037977,0.5308792287336472,0.0,0.5308792287341646,19,19,0.042731,0.080491,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,3,accept_static_degree,ok,0,-0.0043360000000000065,-0.008785000000000001,1.0538693767005007,1.2313242225557575,1.0538693767020948,19,19,0.084827,0.080491,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,1,native,ok,0,0.033034,0.0397,0.5820068328482855,0.0,0.5820068328479414,20,20,0.045996,0.07903,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,1,accept_static_degree,ok,0,-0.01564399999999999,-0.012892,1.1979501455143615,1.324735516372796,1.197950145514208,20,20,0.094674,0.07903,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,1,native,ok,0,0.068856,0.072786,0.4004806185351583,0.0,0.40048061853580924,20,20,0.045996,0.114852,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,1,accept_id,ok,0,0.03582199999999999,0.033086000000000004,0.6881029498833282,0.5454345615915148,0.6881029498848532,20,20,0.07903,0.114852,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,1,accept_static_degree,ok,0,0.020178,0.020194000000000004,0.8243130289415944,0.722556535597505,0.8243130289433158,20,20,0.094674,0.114852,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,1,accept_id,ok,0,-0.033034,-0.0397,1.7181928863379423,,1.718192886338958,20,20,0.07903,0.045996,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,1,accept_static_degree,ok,0,-0.04867799999999999,-0.052592,2.058309418210279,,2.058309418211232,20,20,0.094674,0.045996,variant_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,1,native,ok,-2,0.07113900000000001,0.074789,0.39267511845306696,0.0,0.35340760660777737,20,18,0.045996,0.117135,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,1,accept_id,ok,-2,0.038105,0.035088999999999995,0.6746915951679686,0.5308267258554066,0.60722243565156,20,18,0.07903,0.117135,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,1,accept_static_degree,ok,-2,0.02246100000000001,0.022196999999999995,0.8082468946087846,0.7032050167805426,0.7274222051482782,20,18,0.094674,0.117135,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,71,1,native,ok,0,0.04867799999999999,0.052592,0.4858356042841752,0.0,0.4858356042839503,20,20,0.045996,0.094674,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,71,1,accept_id,ok,0,0.01564399999999999,0.012892,0.8347592792107654,0.7548676604806814,0.8347592792108723,20,20,0.07903,0.094674,baseline_dominates
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,2,native,ok,0,0.037153,0.03751,0.5160164137302156,0.0,0.5160164137315172,20,20,0.039612,0.076765,baseline_dominates
