condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,71,selector_speedup,0,,,,,,
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,71,rate_ratio,3,2.104292520571687,2.0522203762770683,2.1341651193300493,2.0782564484243777,2.119228819950868,0.04097237152649047
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,batch_delta_ms,3,0.048442,0.04686800000000001,0.050087,0.047655,0.0492645,0.0016094999999999998
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,selector_delta_ms,3,0.04814,0.047165,0.05092,0.0476525,0.049530000000000005,0.0018775000000000042
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,batch_speedup,3,0.47521910106273496,0.4685673057539072,0.48727710316157963,0.4718932034083211,0.4812481021121573,0.009354898703836212
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,rate_ratio,3,0.4752191010631561,0.46856730575463484,0.4872771031608698,0.4718932034088955,0.48124810211201297,0.009354898703117454
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_delta_ms,3,0.007873000000000005,0.005271999999999999,0.009631,0.006572500000000002,0.008752000000000003,0.002179500000000001
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_delta_ms,3,0.006212000000000002,0.005867999999999998,0.010514000000000003,0.00604,0.008363000000000002,0.002323000000000002
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_speedup,3,0.9138715676621814,0.8978132393977655,0.94288747576076,0.9058424035299735,0.9283795217114708,0.022537118181497284
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_speedup,3,0.8709597008724553,0.7935192458758837,0.8755857097423938,0.8322394733741696,0.8732727053074245,0.04103323193325492
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,rate_ratio,3,0.9138715676599178,0.8978132394006886,0.9428874757636692,0.9058424035303032,0.9283795217117935,0.02253711818149029
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,batch_delta_ms,3,0.040456,0.038995,0.04317,0.0397255,0.041813,0.002087500000000006
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,selector_delta_ms,3,0.041297,0.040406,0.041928,0.0408515,0.0416125,0.0007609999999999978
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,batch_speedup,3,0.5218984140490203,0.5040040442570402,0.5332008571052348,0.5129512291530303,0.5275496355771275,0.014598406424097266
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,71,rate_ratio,3,0.5218984140481316,0.5040040442559318,0.5332008571057787,0.5129512291520317,0.5275496355769551,0.014598406424923382
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_delta_ms,3,-0.007873000000000005,-0.009631,-0.005271999999999999,-0.008752000000000003,-0.006572500000000002,0.002179500000000001
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_delta_ms,3,-0.006212000000000002,-0.010514000000000003,-0.005867999999999998,-0.008363000000000002,-0.00604,0.002323000000000002
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_speedup,3,1.094245663598166,1.060571940668911,1.1138173910988205,1.0774088021335384,1.1040315273484933,0.0266227252149549
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_speedup,3,1.1481587483304714,1.142092645954912,1.2602088798693265,1.1451256971426917,1.204183814099899,0.05905811695720731
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,rate_ratio,3,1.0942456636008764,1.0605719406656386,1.1138173910951943,1.0774088021332575,1.1040315273480354,0.02662272521477793
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_delta_ms,3,0.078758,0.073829,0.078959,0.0762935,0.0788585,0.002564999999999998
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_delta_ms,3,0.077856,0.077305,0.079836,0.0775805,0.078846,0.0012655000000000027
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_speedup,3,0.3586877949334395,0.3577329255861366,0.3762914903143506,0.35821036025978803,0.36748964262389505,0.009279282364107022
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,rate_ratio,3,0.35868779493279584,0.35773292558550884,0.37629149031437925,0.3582103602591523,0.3674896426235875,0.009279282364435204
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_delta_ms,3,0.035587999999999995,0.034834000000000004,0.038502999999999996,0.035211,0.037045499999999995,0.0018344999999999959
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_delta_ms,3,0.036008,0.035927999999999995,0.03943000000000001,0.035968,0.037719,0.0017510000000000026
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_speedup,3,0.7057218406535384,0.6872751195977941,0.7097818552497452,0.6964984801256662,0.7077518479516418,0.011253367825975635
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_speedup,3,0.5342086540327275,0.5061125306879102,0.5385326757090013,0.5201605923603189,0.5363706648708644,0.016210072510545515
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,rate_ratio,3,0.7057218406528724,0.6872751195977311,0.7097818552500605,0.6964984801253018,0.7077518479514664,0.011253367826164595
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_delta_ms,3,0.028871999999999995,0.026961,0.030315999999999996,0.027916499999999997,0.029593999999999995,0.0016774999999999984
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_delta_ms,3,0.029715999999999992,0.028916000000000004,0.03014,0.029316,0.029927999999999996,0.000611999999999998
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_speedup,3,0.7654989806775448,0.7527747196738023,0.7722330638416505,0.7591368501756736,0.7688660222595977,0.009729172083924098
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_speedup,3,0.6183210028771066,0.6101157751762499,0.6378075053860414,0.6142183890266782,0.628064254131574,0.013845865104895716
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,rate_ratio,3,0.7654989806749825,0.7527747196718142,0.7722330638428342,0.7591368501733984,0.7688660222589083,0.00972917208550994
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_delta_ms,3,0.07874500000000001,0.075875,0.079127,0.07731,0.078936,0.0016260000000000024
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_delta_ms,3,0.078825,0.076687,0.079088,0.077756,0.07895650000000001,0.0012005000000000071
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_speedup,3,0.3593123255795032,0.3566596744556645,0.36989793799878756,0.35798600001758385,0.3646051317891454,0.006619131771561537
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,rate_ratio,3,0.3233810930203402,0.32099370701028085,0.33290814419837866,0.32218740001531054,0.3281446186093594,0.005957218594048852
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_delta_ms,3,0.036879999999999996,0.035957,0.038289000000000004,0.0364185,0.0375845,0.0011660000000000004
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_delta_ms,3,0.036897000000000006,0.035390000000000005,0.03868200000000001,0.03614350000000001,0.037789500000000004,0.0016459999999999947
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_speedup,3,0.6937309516098226,0.6884717713393053,0.7076524058084134,0.6911013614745639,0.700691678709118,0.009590317234554058
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_speedup,3,0.5319124643196955,0.5108992514667205,0.5385136985408218,0.521405857893208,0.5352130814302587,0.013807223537050661
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,rate_ratio,3,0.6243578564472092,0.6196245942041063,0.6368871652293353,0.6219912253256578,0.6306225108382723,0.008631285512614495
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_delta_ms,3,0.02900699999999999,0.028658000000000003,0.030685000000000004,0.028832499999999997,0.029845999999999998,0.0010135000000000005
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_delta_ms,3,0.029522000000000007,0.028168000000000006,0.030685000000000004,0.028845000000000006,0.030103500000000005,0.0012584999999999992
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_speedup,3,0.7591120855028776,0.7505162853472527,0.7668318321983288,0.7548141854250652,0.7629719588506032,0.008157773425538029
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_speedup,3,0.6150325348494529,0.6107199492546781,0.6438397734169532,0.6128762420520655,0.629436154133203,0.016559912081137496
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,rate_ratio,3,0.6832008769524971,0.6754646568123135,0.6901486489748361,0.6793327668824053,0.6866747629636666,0.007341996081261293
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_delta_ms,3,0.08040900000000001,0.07816200000000001,0.080488,0.07928550000000001,0.0804485,0.0011629999999999974
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_delta_ms,3,0.079143,0.078378,0.08057,0.07876050000000001,0.0798565,0.0010959999999999859
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_speedup,3,0.3538487500301343,0.35134263885754813,0.35818628215760817,0.3525956944438412,0.3560175160938712,0.0034218216500300214
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,rate_ratio,3,0.35384875002982363,0.3513426388574456,0.3581862821578748,0.3525956944436346,0.35601751609384924,0.0034218216502146515
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_delta_ms,3,0.039233000000000004,0.036401,0.041394,0.037817,0.0403135,0.0024964999999999987
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,selector_delta_ms,3,0.03767,0.036410000000000005,0.039246,0.037040000000000003,0.038458000000000006,0.0014180000000000026
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_speedup,3,0.684731162058131,0.6664034041455787,0.7010994966456731,0.6755672831018549,0.692915329351902,0.017348046250047156
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,selector_speedup,3,0.524026129916733,0.5128956187166439,0.5354563780652734,0.5184608743166885,0.5297412539910031,0.011280379674314611
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,rate_ratio,3,0.6847311620589528,0.6664034041461213,0.7010994966438523,0.675567283102537,0.6929153293514025,0.017348046248865545
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,batch_delta_ms,3,0.030216999999999994,0.030017000000000002,0.031017000000000003,0.030116999999999998,0.030617,0.0005000000000000004
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,selector_delta_ms,3,0.031299,0.029987000000000007,0.031586,0.030643000000000004,0.0314425,0.0007994999999999947
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,batch_speedup,3,0.7535206063243638,0.7507533569586076,0.7564794816414687,0.7521369816414857,0.7550000439829163,0.0028630623414306333
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,selector_speedup,3,0.6115303462827355,0.5970042613998826,0.6211035720152129,0.6042673038413091,0.6163169591489742,0.012049655307665108
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,rate_ratio,3,0.7535206063258505,0.7507533569583269,0.7564794816432213,0.7521369816420886,0.7550000439845359,0.0028630623424472645
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,batch_delta_ms,3,0.041176,0.039094,0.041761,0.040135,0.0414685,0.0013335000000000014
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,selector_delta_ms,3,0.041473,0.041324,0.041968,0.041398500000000005,0.0417205,0.0003219999999999959
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,batch_speedup,3,0.5167703321206432,0.5108922255276288,0.5272221550368847,0.5138312788241359,0.521996243578764,0.008164964754628024
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,101,rate_ratio,3,0.5167703321195692,0.5108922255293358,0.5272221550363017,0.5138312788244526,0.5219962435779355,0.00816496475348294
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,batch_delta_ms,3,-0.008216000000000001,-0.011177000000000006,-0.006384000000000001,-0.009696500000000004,-0.007300000000000001,0.002396500000000003
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,selector_delta_ms,3,-0.007682999999999995,-0.007947000000000003,-0.004824000000000002,-0.007814999999999999,-0.006253499999999999,0.0015615000000000004
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,batch_speedup,3,1.0964206079098697,1.0747698578154645,1.1351674930463176,1.085595232862667,1.1157940504780937,0.030198817615426643
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,selector_speedup,3,1.185253056205242,1.1149447197865041,1.1923095537702062,1.1500988879958731,1.188781304987724,0.03868241699185093
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,rate_ratio,3,1.096420607908144,1.0747698578203762,1.1351674930480233,1.08559523286426,1.1157940504780837,0.030198817613823703
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_delta_ms,3,0.077513,0.076213,0.079902,0.076863,0.0787075,0.001844499999999999
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_delta_ms,3,0.078456,0.076803,0.078756,0.07762949999999999,0.07860600000000001,0.000976500000000019
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_speedup,3,0.35997324724008956,0.35314071063688546,0.36619624606019274,0.3565569789384875,0.3630847466501411,0.0065277677116536426
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,rate_ratio,3,0.3410272868583265,0.3345543574454221,0.34692275942541306,0.3377908221518743,0.3439750231418698,0.006184200989995503
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_delta_ms,3,0.038140999999999994,0.03503700000000001,0.038418999999999995,0.036589,0.038279999999999995,0.0016909999999999911
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_delta_ms,3,0.036488,0.03532999999999999,0.03743200000000001,0.035908999999999996,0.03696000000000001,0.0010510000000000103
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_speedup,3,0.6912234968386455,0.6827733694440545,0.7086247473949453,0.68699843314135,0.6999241221167953,0.012925688975445326
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_speedup,3,0.5349240338533701,0.5247092285032251,0.5399919273986694,0.5298166311782976,0.5374579806260198,0.007641349447722212
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,rate_ratio,3,0.6548433127922236,0.6468379289463759,0.671328708059701,0.6508406208692998,0.6630860104259624,0.012245389556662545
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_delta_ms,3,0.02724199999999999,0.02682100000000001,0.031756999999999994,0.0270315,0.02949949999999999,0.002467999999999991
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_delta_ms,3,0.029485000000000004,0.027646999999999998,0.031664,0.028566,0.0305745,0.0020085
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_speedup,3,0.7750621341105947,0.7429061794159793,0.7769507763187439,0.7589841567632869,0.7760064552146693,0.017022298451382367
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_speedup,3,0.6256158260957895,0.596410727031712,0.6400270822754319,0.6110132765637508,0.6328214541856108,0.021808177621859937
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,rate_ratio,3,0.734269390210433,0.7038058541843224,0.7360586301970065,0.7190376221973778,0.7351640102037198,0.01612638800634203
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,batch_delta_ms,3,-0.041176,-0.041761,-0.039094,-0.0414685,-0.040135,0.0013335000000000014
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,selector_delta_ms,3,-0.041473,-0.041968,-0.041324,-0.0417205,-0.041398500000000005,0.0003219999999999959
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,batch_speedup,3,1.9350956079393196,1.8967336452885584,1.9573599871621468,1.9159146266139389,1.9462277975507332,0.03031317093679431
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,selector_speedup,0,,,,,,
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,101,rate_ratio,3,1.9350956079433408,1.8967336452906562,1.9573599871556067,1.9159146266169986,1.9462277975494737,0.030313170932475098
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,batch_delta_ms,3,-0.049392,-0.050271,-0.048145,-0.0498315,-0.0487685,0.0010630000000000014
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,selector_delta_ms,3,-0.049156,-0.049271,-0.046792,-0.0492135,-0.047974,0.0012394999999999975
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,batch_speedup,3,2.1216787028205477,2.1037115150959402,2.1531103770988165,2.1126951089582438,2.137394539959682,0.02469943100143812
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,selector_speedup,0,,,,,,
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,101,rate_ratio,3,2.121678702821617,2.103711515098525,2.153110377104433,2.1126951089600707,2.137394539963025,0.024699431002954242
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,batch_delta_ms,3,0.049392,0.048145,0.050271,0.0487685,0.0498315,0.0010630000000000014
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,selector_delta_ms,3,0.049156,0.046792,0.049271,0.047974,0.0492135,0.0012394999999999975
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,batch_speedup,3,0.47132489885042705,0.46444437342196937,0.47535034762330275,0.46788463613619824,0.4733376232368649,0.005452987100666662
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,rate_ratio,3,0.47132489885018947,0.46444437342075784,0.4753503476227187,0.46788463613547365,0.4733376232364541,0.0054529871009804665
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,101,commit_delta,3,0,0,0,0.0,0.0,0.0
