condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,baseline,status,commit_delta,batch_delta_ms,selector_delta_ms,batch_speedup,selector_speedup,rate_ratio,baseline_commits,commits,baseline_batch_ms,batch_ms,quality_cost
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_id,ok,2,0.139909,0.13887700000000003,0.666966591685412,0.4931921772989858,0.6865832561462076,68,70,0.280196,0.420105,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_static_degree,ok,0,0.112533,0.11005900000000002,0.7321312529010605,0.5983585319480481,0.7321312529008858,70,70,0.307572,0.420105,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,1,accept_id,ok,-3,-0.128719,-0.135146,1.8497593694092171,,1.7681523384058055,68,65,0.280196,0.151477,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,1,accept_static_degree,ok,-5,-0.156095,-0.163964,2.0304864764947816,,1.8854517281746908,70,65,0.307572,0.151477,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,1,native,ok,3,0.128719,0.135146,0.5406108581136062,0.0,0.5655621284881007,65,68,0.151477,0.280196,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,1,accept_static_degree,ok,-2,-0.02737600000000001,-0.02881800000000001,1.0977030364459164,1.2132360558211122,1.066340092548046,70,68,0.307572,0.280196,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,native,ok,3,0.25872799999999996,0.266251,0.3692714618300606,0.0,0.3863147600682034,65,68,0.151477,0.410205,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_id,ok,0,0.13000899999999999,0.13110500000000003,0.6830633463755927,0.5075887038921919,0.6830633463752717,68,68,0.280196,0.410205,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_static_degree,ok,-2,0.10263299999999997,0.10228700000000002,0.7498007094013969,0.6158249170895133,0.7283778319899852,70,68,0.307572,0.410205,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,native,ok,3,0.273187,0.269185,0.3464988661263623,0.0,0.3624911214868404,65,68,0.144849,0.418036,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_id,ok,0,0.141027,0.137103,0.6626438871293381,0.49067370024332707,0.6626438871317425,68,68,0.277009,0.418036,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_static_degree,ok,-2,0.10747700000000004,0.102599,0.7429001330028991,0.6188532050448576,0.7216744149187744,70,68,0.310559,0.418036,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,2,native,ok,5,0.16570999999999997,0.166586,0.4664137893282758,0.0,0.5022917731227029,65,70,0.144849,0.310559,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,2,accept_id,ok,2,0.03354999999999997,0.03450400000000001,0.89196899783938,0.7928757518639021,0.9182033801299776,68,70,0.277009,0.310559,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,native,ok,5,0.279331,0.276763,0.34148003206186056,0.0,0.3677477268349787,65,70,0.144849,0.42418,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_id,ok,2,0.147171,0.14468099999999998,0.6530458767504361,0.47723864822971285,0.6722531084189303,68,70,0.277009,0.42418,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_static_degree,ok,0,0.11362100000000003,0.11017699999999997,0.732139657692489,0.6019084921033521,0.7321396576908359,70,70,0.310559,0.42418,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,2,native,ok,3,0.13216,0.132082,0.522903587970066,0.0,0.5470375997217526,65,68,0.144849,0.277009,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,2,accept_static_degree,ok,-2,-0.03354999999999997,-0.03450400000000001,1.1211151984231558,1.2612316591208492,1.0890833356096377,70,68,0.310559,0.277009,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,2,accept_id,ok,-3,-0.13216,-0.132082,1.9123984287085172,,1.8280279097975058,68,65,0.277009,0.144849,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,2,accept_static_degree,ok,-5,-0.16570999999999997,-0.166586,2.1440189438656807,,1.9908747335897812,70,65,0.310559,0.144849,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,native,ok,5,0.264586,0.270492,0.3580237927127235,0.0,0.385564084459832,65,70,0.147557,0.412143,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_id,ok,2,0.14463699999999996,0.13556700000000002,0.6490611268418972,0.49881327359034644,0.6681511599836495,68,70,0.267506,0.412143,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_static_degree,ok,0,0.106292,0.10973000000000002,0.742099222842557,0.5943318101829259,0.7420992228448425,70,70,0.305851,0.412143,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,native,ok,3,0.26593500000000003,0.276171,0.3568557553713252,0.0,0.3733260210037264,65,68,0.147557,0.413492,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_id,ok,0,0.145986,0.141246,0.6469435926208972,0.4885560033457531,0.6469435926200915,68,68,0.267506,0.413492,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_static_degree,ok,-2,0.10764100000000004,0.11540900000000001,0.7396781558047072,0.582110359161534,0.7185444942123109,70,68,0.305851,0.413492,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,native,ok,5,0.158294,0.160762,0.48244733546727003,0.0,0.5195586689631198,65,70,0.147557,0.305851,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,accept_id,ok,2,0.03834499999999996,0.025837,0.8746284955746426,0.8392841591918488,0.9003528630878865,68,70,0.267506,0.305851,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,3,accept_id,ok,-3,-0.11994900000000003,-0.134925,1.8128994219183097,,1.7329185650673782,68,65,0.267506,0.147557,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,3,accept_static_degree,ok,-5,-0.158294,-0.160762,2.072765100944042,,1.924710450882658,70,65,0.305851,0.147557,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,3,native,ok,3,0.11994900000000003,0.134925,0.5516025808766906,0.0,0.5770611615330687,65,68,0.147557,0.267506,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,3,accept_static_degree,ok,-2,-0.03834499999999996,-0.025837,1.1433425792318674,1.191491569390402,1.110675648401183,70,68,0.305851,0.267506,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,native,ok,6,0.264818,0.269177,0.3599998066596098,0.0,0.394838497626467,62,68,0.14896,0.413778,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_id,ok,1,0.13622199999999995,0.137599,0.6707848169791532,0.48881590923444423,0.6807965306656489,67,68,0.277556,0.413778,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_static_degree,ok,-1,0.11238199999999998,0.11016599999999999,0.7284002532759113,0.590730262986808,0.717843727866998,69,68,0.301396,0.413778,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,native,ok,7,0.277894,0.283248,0.34897177957802905,0.0,0.38837181920717967,62,69,0.14896,0.426854,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_id,ok,2,0.149298,0.15167,0.6502363805891476,0.464532847539965,0.6696464218002612,67,69,0.277556,0.426854,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_static_degree,ok,0,0.12545800000000001,0.12423699999999999,0.706086858738585,0.5613843698808112,0.7060868587386745,69,69,0.301396,0.426854,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,native,ok,5,0.12859600000000002,0.131578,0.5366844888959345,0.0,0.5799654960644608,62,67,0.14896,0.277556,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,accept_static_degree,ok,-2,-0.023839999999999972,-0.027433000000000013,1.0858925766331837,1.2084923011445683,1.054417429485321,69,67,0.301396,0.277556,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,accept_id,ok,-5,-0.12859600000000002,-0.131578,1.8632921589688507,,1.7242405053159475,67,62,0.277556,0.14896,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,accept_static_degree,ok,-7,-0.152436,-0.159011,2.0233351235230934,,1.8180692414297122,69,62,0.301396,0.14896,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,1,native,ok,7,0.152436,0.159011,0.4942335001128084,0.0,0.5500340565762004,62,69,0.14896,0.301396,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,1,accept_id,ok,2,0.023839999999999972,0.027433000000000013,0.9209014054599266,0.8274773443346686,0.9483909996519282,67,69,0.277556,0.301396,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,2,native,ok,5,0.131494,0.139414,0.5312624764729368,0.0,0.5741062245759919,62,67,0.149034,0.280528,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,2,accept_static_degree,ok,-2,-0.02626099999999998,-0.020921999999999996,1.0936127587976956,1.1500710115196464,1.0619138382512292,69,67,0.306789,0.280528,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,2,native,ok,7,0.273884,0.277768,0.3523945540270218,0.0,0.3921810359330165,62,69,0.149034,0.422918,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,2,accept_id,ok,2,0.14239000000000002,0.138354,0.6633153471831419,0.5019080671639642,0.683115805307046,67,69,0.280528,0.422918,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,2,accept_static_degree,ok,0,0.11612900000000004,0.11743200000000001,0.7254101267858071,0.577229918493131,0.7254101267836846,69,69,0.306789,0.422918,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,2,accept_id,ok,-5,-0.131494,-0.139414,1.8823087349195486,,1.7418379338049388,67,62,0.280528,0.149034,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,2,accept_static_degree,ok,-7,-0.15775499999999998,-0.160336,2.058516848504368,,1.849681805898393,69,62,0.306789,0.149034,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,2,native,ok,7,0.15775499999999998,0.160336,0.4857866481523132,0.0,0.5406335277836063,62,69,0.149034,0.306789,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,2,accept_id,ok,2,0.02626099999999998,0.020921999999999996,0.9144004511243885,0.8695115257958288,0.9416959869802718,67,69,0.280528,0.306789,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,2,native,ok,6,0.264259,0.269232,0.3606013167413917,0.0,0.39549821836175647,62,68,0.149034,0.413293,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,2,accept_id,ok,1,0.13276500000000002,0.12981800000000002,0.6787630083258124,0.5178210613894336,0.6888937994947765,67,68,0.280528,0.413293,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,2,accept_static_degree,ok,-1,0.10650400000000004,0.10889600000000002,0.742303886105015,0.5955309918583229,0.7315458587689707,69,68,0.306789,0.413293,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,3,accept_id,ok,-5,-0.131791,-0.136268,1.888732289889474,,1.7477821189974247,67,62,0.280082,0.148291,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,3,accept_static_degree,ok,-7,-0.162779,-0.17,2.097699792974624,,1.8848896690479668,69,62,0.31107,0.148291,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,3,native,ok,7,0.162779,0.17,0.4767126370270357,0.0,0.5305350315305654,62,69,0.148291,0.31107,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,3,accept_id,ok,2,0.030988000000000016,0.03373200000000001,0.9003825505513228,0.8015764705882352,0.927259641610857,67,69,0.280082,0.31107,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,3,native,ok,7,0.27392299999999997,0.285317,0.3512223659092309,0.0,0.3908765039971524,62,69,0.148291,0.422214,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,3,accept_id,ok,2,0.14213199999999998,0.149049,0.6633650234241404,0.4776021057280148,0.6831669644224484,67,69,0.280082,0.422214,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,3,accept_static_degree,ok,0,0.11114399999999997,0.11531699999999998,0.7367590842558513,0.5958284995285946,0.7367590842578189,69,69,0.31107,0.422214,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,3,native,ok,5,0.131791,0.136268,0.5294556594140287,0.0,0.5721536964651104,62,67,0.148291,0.280082,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,3,accept_static_degree,ok,-2,-0.030988000000000016,-0.03373200000000001,1.1106390271420512,1.2475416091819063,1.0784465915746928,69,67,0.31107,0.280082,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,3,native,ok,6,0.266999,0.270759,0.3570781863276265,0.0,0.39163413984376344,62,68,0.148291,0.41529,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,3,accept_id,ok,1,0.135208,0.13449100000000003,0.6744251005321582,0.5032815160345546,0.6844911468078666,67,68,0.280082,0.41529,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,3,accept_static_degree,ok,-1,0.10421999999999998,0.10075900000000002,0.7490428375352164,0.6278646323852577,0.7381871442379964,69,68,0.31107,0.41529,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,1,native,ok,0,0.043220999999999996,0.042572,0.5087964541425163,0.0,0.5087964541416929,23,23,0.044769,0.08799,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,1,accept_static_degree,ok,-1,-0.0065769999999999995,-0.007553000000000004,1.0747471303557223,1.1774170816499108,1.0299659999214674,24,23,0.094567,0.08799,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,1,accept_id,ok,0,-0.043220999999999996,-0.042572,1.9654225021778462,,1.9654225021810265,23,23,0.08799,0.044769,variant_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,1,accept_static_degree,ok,-1,-0.049797999999999995,-0.050125,2.1123321941522035,,2.0243183527270334,24,23,0.094567,0.044769,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,1,native,ok,1,0.068285,0.070301,0.3959966033930688,0.0,0.4132138470185203,23,24,0.044769,0.113054,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,1,accept_id,ok,1,0.025064000000000003,0.027729000000000004,0.7783006350947335,0.6055674883714314,0.8121397931429881,23,24,0.08799,0.113054,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,1,accept_static_degree,ok,0,0.018487000000000003,0.020176,0.836476374122101,0.7130055049003571,0.8364763741205314,24,24,0.094567,0.113054,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,1,native,ok,-1,0.069367,0.070022,0.3922425877900049,0.0,0.3751885622345539,23,22,0.044769,0.114136,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,1,accept_id,ok,-1,0.026146000000000003,0.027450000000000002,0.770922408354945,0.607980349033161,0.7374040427767387,23,22,0.08799,0.114136,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,1,accept_static_degree,ok,-2,0.019569000000000003,0.019896999999999998,0.8285466461063994,0.7158464482591186,0.7595010922646761,24,22,0.094567,0.114136,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,1,native,ok,1,0.049797999999999995,0.050125,0.4734103862869712,0.0,0.49399344656084526,23,24,0.044769,0.094567,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,1,accept_id,ok,1,0.0065769999999999995,0.007553000000000004,0.9304514259731196,0.8493167082294264,0.9709058358006456,23,24,0.08799,0.094567,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,2,native,ok,-1,0.065292,0.070617,0.4167597166516298,0.0,0.39863972897099803,23,22,0.046655,0.111947,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,2,accept_id,ok,-1,0.024624000000000007,0.028578,0.7800387683457349,0.5953099112111815,0.7461240392864184,23,22,0.087323,0.111947,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,2,accept_static_degree,ok,-2,0.018616000000000008,0.022276999999999998,0.8337070220729452,0.6845377175467664,0.7642314368997662,24,22,0.093331,0.111947,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,2,accept_id,ok,0,-0.040667999999999996,-0.042039,1.8716750616225484,,1.8716750616211175,23,23,0.087323,0.046655,variant_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,2,accept_static_degree,ok,-1,-0.046675999999999995,-0.04834,2.000450112528132,,1.9170980245056455,24,23,0.093331,0.046655,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,2,native,ok,0,0.040667999999999996,0.042039,0.5342807736793285,0.0,0.5342807736797369,23,23,0.046655,0.087323,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,2,accept_static_degree,ok,-1,-0.0060079999999999995,-0.006301000000000001,1.06880203382843,1.1498846309379387,1.0242686157527716,24,23,0.093331,0.087323,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,2,native,ok,1,0.046675999999999995,0.04834,0.4998874971874297,0.0,0.5216217361957097,23,24,0.046655,0.093331,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,2,accept_id,ok,1,0.0060079999999999995,0.006301000000000001,0.935626962102624,0.8696524617294166,0.9763063952370192,23,24,0.087323,0.093331,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,2,native,ok,1,0.066164,0.069363,0.4135384997207917,0.0,0.43151843449165744,23,24,0.046655,0.112819,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,2,accept_id,ok,1,0.025496000000000005,0.027323999999999994,0.7740096969482091,0.6060724017127287,0.8076622924678211,23,24,0.087323,0.112819,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,2,accept_static_degree,ok,0,0.019488000000000005,0.021022999999999993,0.8272631383011726,0.6969133399651112,0.8272631383017253,24,24,0.093331,0.112819,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,3,native,ok,0,0.038785999999999994,0.042096,0.5331262939958593,0.0,0.533126293996822,23,23,0.04429,0.083076,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,3,accept_static_degree,ok,-1,-0.013451000000000005,-0.007530999999999996,1.161911984207232,1.1789006081337894,1.1134989848658972,24,23,0.096527,0.083076,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,3,accept_id,ok,0,-0.038785999999999994,-0.042096,1.8757281553398055,,1.8757281553364182,23,23,0.083076,0.04429,variant_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,3,accept_static_degree,ok,-1,-0.052237,-0.049627,2.179431022804245,,2.088621396851484,24,23,0.096527,0.04429,tradeoff_or_tie
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,3,native,ok,1,0.07161000000000001,0.070682,0.3821397756686799,0.0,0.39875454852423636,23,24,0.04429,0.1159,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,3,accept_id,ok,1,0.032824000000000006,0.028585999999999993,0.7167903364969801,0.5955688859964348,0.7479551337353721,23,24,0.083076,0.1159,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,3,accept_static_degree,ok,0,0.019373,0.021054999999999997,0.8328472821397757,0.7021165218867604,0.8328472821395733,24,24,0.096527,0.1159,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,3,native,ok,-1,0.06998199999999999,0.069879,0.3875840100812098,0.0,0.370732531381679,23,22,0.04429,0.114272,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,3,accept_id,ok,-1,0.031196,0.027782999999999995,0.7270022402688322,0.6024127420255013,0.6953934472117576,23,22,0.083076,0.114272,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,3,accept_static_degree,ok,-2,0.017744999999999997,0.020252,0.8447126155138617,0.710184747921407,0.7743198975526889,24,22,0.096527,0.114272,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,3,native,ok,1,0.052237,0.049627,0.4588353517668632,0.0,0.4787847148877539,23,24,0.04429,0.096527,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,3,accept_id,ok,1,0.013451000000000005,0.007530999999999996,0.8606503879743491,0.8482479295544765,0.8980699700596797,23,24,0.083076,0.096527,extra_commits_extra_time
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,native,ok,0,0.057063,0.049299,0.44802669762042946,0.0,0.4480266976208454,24,24,0.046317,0.10338,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,accept_id,ok,0,0.013899999999999996,0.006601000000000003,0.865544592764558,0.8661027607050853,0.8655445927648766,24,24,0.08948,0.10338,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,native,ok,0,0.06787800000000001,0.069239,0.4055956915801917,0.0,0.40559569157987807,24,24,0.046317,0.114195,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,accept_id,ok,0,0.024715,0.026540999999999995,0.7835719602434432,0.6166755730152083,0.7835719602423983,24,24,0.08948,0.114195,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,accept_static_degree,ok,0,0.010815000000000005,0.019939999999999992,0.9052935767765664,0.7120120163491674,0.9052935767750258,24,24,0.10338,0.114195,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,1,native,ok,0,0.04316300000000001,0.042698,0.517624050067054,0.0,0.517624050067344,24,24,0.046317,0.08948,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,1,accept_static_degree,ok,0,-0.013899999999999996,-0.006601000000000003,1.1553419758605274,1.1545974050306806,1.155341975860102,24,24,0.10338,0.08948,variant_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,native,ok,0,0.069228,0.070764,0.40085680903544074,0.0,0.4008568090357791,24,24,0.046317,0.115545,baseline_dominates
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,accept_id,ok,0,0.02606499999999999,0.028065999999999994,0.7744168938508806,0.6033859024362671,0.7744168938511005,24,24,0.08948,0.115545,baseline_dominates
