condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,extra_cost_us,eas_rate,baseline_rate,rate_ratio
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.12545800000000001,100,5216.659985813709,5266.614336365376,0.9905149024855041
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.12545800000000001,1000,537.2708109785201,537.796174875603,0.9990231170811052
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,0,163152.19498815373,238835.33907488736,0.6831158053080117
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,0.1,158359.30578952443,228413.2438771614,0.6933017678899943
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,1,125245.49933020884,164003.44652018955,0.7636760201547994
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,10,40518.686161048274,42934.18637794387,0.9437394668287813
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,100,5218.212802953176,5122.117394649512,1.0187608758057838
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,2,0.14239000000000002,1000,537.2872776493056,522.2928299765027,1.0287088905154556
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,0,163152.19498815373,224910.28035555384,0.7254101267858071
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,0.1,158359.30578952443,215902.2995159408,0.7334766982314249
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,1,125245.49933020884,158697.667144293,0.78920819432293
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,10,40518.686161048274,43484.042301780515,0.9318058767362845
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,100,5218.212802953176,5264.44730284435,0.9912175966000849
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.11612900000000004,1000,537.2872776493056,537.7735701888697,0.999095729938172
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,0,164532.184188941,238835.33907488736,0.6888937994948543
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,0.1,159589.57316829893,228413.2438771614,0.6986879151986685
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,1,125625.12354676671,164003.44652018955,0.7659907533181122
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,10,40158.436844657124,42934.18637794387,0.9353487333181955
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,100,5146.332560702317,5122.117394649512,1.004727569516095
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.13276500000000002,1000,529.5401933193941,522.2928299765027,1.0138760536751337
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,0,164532.184188941,224910.28035555384,0.7315458587701597
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,0.1,159589.57316829893,215902.2995159408,0.7391749579606302
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,1,125625.12354676671,158697.667144293,0.7916003165474659
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,10,40158.436844657124,43484.042301780515,0.9235212440912556
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,100,5146.332560702317,5264.44730284435,0.977563695608043
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-1,0.10650400000000004,1000,529.5401933193941,537.7735701888697,0.9846898819021843
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,0,163424.23510352572,239215.6582715062,0.683166964421876
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,0.1,158615.58478577703,228761.07101153367,0.6933679060183275
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,1,125405.75121679928,164182.68877333478,0.7638183547470728
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,10,40535.44383961123,42946.46050656312,0.9438599447192293
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,100,5218.490640069809,5122.292046792979,1.0187803804230684
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,2,0.14213199999999998,1000,537.2902230139094,522.2946458671581,1.0287109532242176
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,0,163424.23510352572,221815.0255569486,0.7367590842558513
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,0.1,158615.58478577703,213048.44536388057,0.7445047745589798
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,1,125405.75121679928,157150.3404924044,0.7979985969095662
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,10,40535.44383961123,43367.04230486402,0.9347062120273948
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,100,5218.490640069809,5262.728366182165,0.9915941460333344
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.11114399999999997,1000,537.2902230139094,537.7556277879999,0.9991345422529471
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,0,163741.00026487515,239215.6582715062,0.6844911468087577
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,0.1,158845.1026653274,228761.07101153367,0.694371214310842
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,1,125163.35658672162,164182.68877333478,0.7623419833227243
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,10,40111.13142884109,42946.46050656312,0.9339799125637203
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,100,5145.554883774778,5122.292046792979,1.0045414897802174
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.135208,1000,529.5319583828374,522.2946458671581,1.0138567618353875
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,0,163741.00026487515,221815.0255569486,0.7381871442376046
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,0.1,158845.1026653274,213048.44536388057,0.745582078264052
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,1,125163.35658672162,157150.3404924044,0.796456159080172
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,10,40111.13142884109,43367.04230486402,0.9249219982969012
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,100,5145.554883774778,5262.728366182165,0.977735221304536
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-1,0.10421999999999998,1000,529.5319583828374,537.7556277879999,0.9847074228883672
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,0,212287.93320006368,261393.34015229004,0.8121397931423305
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,0.1,206444.50943623445,252220.63822787587,0.8185076006734878
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,1,165455.62342300106,191682.64022001834,0.863174793675039
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,10,55420.34018852153,56373.93073359641,0.983084547544126
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,100,7244.071482082694,6995.155094753937,1.035584112711873
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,1,0.025064000000000003,1000,747.3596251543064,716.779081519285,1.0426638338415275
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,0,212287.93320006368,253788.31939259995,0.836476374122101
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,0.1,206444.50943623445,245481.6042222836,0.8409775147521805
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,1,165455.62342300106,189622.88748251917,0.8725509120741238
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,10,55420.34018852153,57891.727995716006,0.9573101737889502
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,100,7244.071482082694,7284.720571777717,0.9944199521046141
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.018487000000000003,1000,747.3596251543064,747.7901166262814,0.9994243151087404
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,0,192752.50578257517,261393.34015229004,0.7374040427742952
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,0.1,187495.73873321063,252220.63822787587,0.7433798441339773
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,1,150544.69808945095,191682.64022001834,0.7853851445110095
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,10,50675.36440193856,56373.93073359641,0.8989148661889963
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,100,6638.2308993958,6995.155094753937,0.9489755136914957
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.026146000000000003,1000,685.0565744630339,716.779081519285,0.9557429787306124
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,0,192752.50578257517,253788.31939259995,0.7595010922641995
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,0.1,187495.73873321063,245481.6042222836,0.7637873286970751
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,1,150544.69808945095,189622.88748251917,0.7939162834619806
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,10,50675.36440193856,57891.727995716006,0.875347241417436
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,100,6638.2308993958,7284.720571777717,0.9112540191470719
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-2,0.019569000000000003,1000,685.0565744630339,747.7901166262814,0.9161080886622638
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,0,196521.56824211456,263389.94308486884,0.7461240392872247
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,0.1,191060.1231469339,254079.07382654134,0.751971109896952
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,1,152834.02919129957,192754.12116691668,0.7928962984866713
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,10,50932.17454919237,56466.244233691694,0.9019933101695949
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,100,6642.618375233662,6996.574416325989,0.9494100941360109
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.024624000000000007,1000,685.1032732459355,716.7939812242985,0.9557882616086778
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,0,196521.56824211456,257149.28587500402,0.7642314369001998
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,0.1,191060.1231469339,248624.7941075924,0.7684676978123615
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,1,152834.02919129957,191492.92673001892,0.7981184046906152
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,10,50932.17454919237,58064.84391444145,0.8771602766080097
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,100,6642.618375233662,7287.454555888855,0.9115142090136106
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-2,0.018616000000000008,1000,685.1032732459355,747.8189160233944,0.9161352548943855
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,0,212730.12524486124,263389.94308486884,0.8076622924676964
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,0.1,206862.66904558736,254079.07382654134,0.8141664952179871
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,1,165724.11078656805,192754.12116691668,0.859769481364594
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,10,55450.43078053412,56466.244233691694,0.9820102529051956
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,100,7244.585351629533,6996.574416325989,1.0354474805162979
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,1,0.025496000000000005,1000,747.3650942945868,716.7939812242985,1.0426497904154723
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,0,212730.12524486124,257149.28587500402,0.8272631383011727
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,0.1,206862.66904558736,248624.7941075924,0.832027512734983
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,1,165724.11078656805,191492.92673001892,0.8654320220413066
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,10,55450.43078053412,58064.84391444145,0.9549742502062063
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,100,7244.585351629533,7287.454555888855,0.9941173966944767
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.019488000000000005,1000,747.3650942945868,747.8189160233944,0.9993931395434327
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,0,207075.06471095773,276854.9280177187,0.7479551337359793
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,0.1,201511.33501259447,266586.3044183783,0.7558953017194173
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,1,162271.80527383366,199867.91337898432,0.8118952288561601
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,10,55058.49965588438,57061.199376792465,0.9649026003171849
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,100,7237.853976296028,7005.625212453198,1.0331488991774809
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,1,0.032824000000000006,1000,747.2933967287231,716.8888668904441,1.0424117757193814
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,0,207075.06471095773,248635.0969158888,0.8328472821397758
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,0.1,201511.33501259447,240656.99359250756,0.8373383711167086
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,1,162271.80527383366,186731.1926676885,0.8690128465179174
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,10,55058.49965588438,57619.31399405081,0.9555563202569396
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,100,7237.853976296028,7280.389330953454,0.9941575439548841
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.019373,1000,747.2933967287231,747.7444522268718,0.9993967785427156
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,0,192523.10277233267,276854.9280177187,0.6953934472136656
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,0.1,187278.67066194498,266586.3044183783,0.7025067213056505
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,1,150404.72544301028,199867.91337898432,0.7525206167426022
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,10,50659.49451035296,57061.199376792465,0.8878098438806535
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,100,6637.958501897248,7005.625212453198,0.947518358546731
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.031196,1000,685.0536733325296,716.8888668904441,0.9555925680698573
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,0,192523.10277233267,248635.0969158888,0.7743198975543732
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,0.1,187278.67066194498,240656.99359250756,0.7781974995459912
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,1,150404.72544301028,186731.1926676885,0.8054611727922409
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,10,50659.49451035296,57619.31399405081,0.8792103029130744
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,100,6637.958501897248,7280.389330953454,0.9117587260993264
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-2,0.017744999999999997,1000,685.0536733325296,747.7444522268718,0.9161601551069465
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,0,210166.8199133062,268216.3611980331,0.7835719602434432
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,0.1,204438.00843306785,258955.54596460942,0.789471442565697
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,1,164164.30110468893,197563.38491932827,0.8309449707582339
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,10,55274.70376213452,58610.921168311026,0.9430785706882853
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,100,7241.577517315667,7295.985991706895,0.9925426838191477
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,0,0.024715,1000,747.3330718705544,747.9086604083332,0.9992304026303632
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,0,210166.8199133062,232153.22112594312,0.9052935767765664
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,0.1,204438.00843306785,225182.9611559392,0.9078751224498488
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,1,164164.30110468893,177278.77086718866,0.9260234618146994
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,10,55274.70376213452,56686.664462185276,0.975091836617188
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,100,7241.577517315667,7265.285858726516,0.9967367641312596
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.010815000000000005,1000,747.3330718705544,747.5848337464778,0.9996632330344882
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,0,207711.28131896665,268216.3611980331,0.7744168938508806
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,0.1,202113.77321150366,258955.54596460942,0.78049602088509
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,1,162662.2386390593,197563.38491932827,0.8233420312447053
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,10,55103.376229781075,58610.921168311026,0.9401554374404482
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,100,7238.62894335622,7295.985991706895,0.9921385473579758
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,0.02606499999999999,1000,747.3016571881312,747.9086604083332,0.9991883992627247
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.012164999999999995,0,207711.28131896665,232153.22112594312,0.8947163442814489
