condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.5233375456791883,0.5157916163122247,0.5406335277836063,0.5195586689631198,0.5349441720532006,0.015385503090080799
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,2,1,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,0.031130000000000047,0.025827999999999962,0.035673999999999984,0.02626099999999998,0.03354999999999997,0.00728899999999999
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,0.02881800000000001,0.026309,0.030579999999999996,0.027433000000000013,0.029700999999999977,0.0022679999999999645
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.896708237187021,0.885715933263282,0.9144004511243885,0.89196899783938,0.9126582620928472,0.020689264253467177
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.8242419067600204,0.8121598545436677,0.8377890128861212,0.8207262455183072,0.8274773443346686,0.006751098816361378
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,rate_ratio,5,0.926598511760828,0.8985523960622886,0.9458458352580069,0.9182033801299776,0.9416959869802718,0.023492606850294195
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,batch_delta_ms,5,0.041176,0.040456,0.04316300000000001,0.040667999999999996,0.04147700000000001,0.0008090000000000111
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,selector_delta_ms,5,0.041875,0.041297,0.042698,0.041473,0.042096,0.0006229999999999986
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,batch_speedup,5,0.5198643298682656,0.5167703321206432,0.5331262939958593,0.517624050067054,0.5218984140490203,0.004274363981966234
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,native,rate_ratio,5,0.5198643298679819,0.5167703321195692,0.533126293996822,0.517624050067344,0.5218984140481316,0.004274363980787621
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,commit_delta,5,0,-1,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,batch_delta_ms,5,-0.007873000000000005,-0.010076000000000002,-0.005845000000000003,-0.008216000000000001,-0.0065769999999999995,0.0016390000000000016
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,selector_delta_ms,5,-0.006934000000000003,-0.007682999999999995,-0.006212000000000002,-0.007530999999999996,-0.006776999999999998,0.0007539999999999977
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,batch_speedup,5,1.094245663598166,1.0683929699749597,1.11637926055972,1.0747471303557223,1.0964206079098697,0.02167347755414739
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,selector_speedup,5,1.1618388059701492,1.1481587483304714,1.185253056205242,1.1545974050306806,1.1774170816499108,0.022819676619230123
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,rate_ratio,5,1.0942456636008764,1.0299659999214674,1.1163792605609408,1.0683929699749675,1.096420607908144,0.02802763793317653
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,batch_delta_ms,5,-0.041176,-0.04316300000000001,-0.040456,-0.04147700000000001,-0.040667999999999996,0.0008090000000000111
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,selector_delta_ms,5,-0.041875,-0.042698,-0.041297,-0.042096,-0.041473,0.0006229999999999986
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,batch_speedup,5,1.923578792669621,1.8757281553398055,1.9350956079393196,1.9160816991984058,1.9319040525077187,0.01582235330931292
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,selector_speedup,0,,,,,,
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_id,rate_ratio,5,1.9235787926706707,1.8757281553364182,1.9350956079433408,1.9160816992016687,1.9319040525066362,0.015822353304967507
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,commit_delta,5,0,-1,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,batch_delta_ms,5,-0.049392,-0.055411,-0.046998000000000005,-0.049797999999999995,-0.048442,0.001355999999999996
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,selector_delta_ms,5,-0.049156,-0.050904,-0.04814,-0.049627,-0.048652,0.0009749999999999967
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,batch_speedup,5,2.1123321941522035,2.0533180931890005,2.232009845197228,2.104292520573552,2.1216787028205477,0.01738618224699584
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,selector_speedup,0,,,,,,
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,accept_static_degree,rate_ratio,5,2.104292520571687,2.0243183527270334,2.2320098451951558,2.053318093191342,2.121678702821617,0.0683606096302749
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,batch_delta_ms,5,0.077503,0.068285,0.08040900000000001,0.071507,0.078758,0.0072509999999999936
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,selector_delta_ms,5,0.077856,0.070301,0.079143,0.071848,0.078601,0.006753000000000009
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,batch_speedup,5,0.36670885559139343,0.3538487500301343,0.3959966033930688,0.3586877949334395,0.3899605006099798,0.03127270567654028
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,rate_ratio,5,0.3667088555907789,0.35384875002982363,0.4132138470185203,0.35868779493279584,0.3899605006094151,0.03127270567661927
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_delta_ms,5,0.035587999999999995,0.025496000000000005,0.039233000000000004,0.026421,0.036079,0.009658
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_delta_ms,5,0.036008,0.027729000000000004,0.03767,0.028065999999999994,0.036726,0.008660000000000008
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_speedup,5,0.7057218406535384,0.684731162058131,0.7744168938508806,0.705393377699751,0.7740096969482091,0.06861631924845812
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_speedup,5,0.5342086540327275,0.524026129916733,0.6055674883714314,0.5327540362081907,0.6033859024362671,0.07063186622807638
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,rate_ratio,5,0.7057218406528724,0.6847311620589528,0.8076622924678211,0.7053933776989538,0.7744168938511005,0.06902351615214664
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_delta_ms,5,0.028871999999999995,0.019373,0.030216999999999994,0.019530999999999993,0.029554999999999998,0.010024000000000005
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_delta_ms,5,0.028669999999999994,0.020943999999999997,0.031299,0.021022999999999993,0.029715999999999992,0.008693
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_speedup,5,0.7654989806775448,0.7535206063243638,0.8337829672433896,0.756090515960783,0.8328472821397757,0.07675676617899263
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_speedup,5,0.6301188044086455,0.6115303462827355,0.7084957131722526,0.6183210028771066,0.7021165218867604,0.08379551900965387
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,rate_ratio,5,0.7654989806749825,0.7535206063258505,0.8337829672432163,0.7560905159603184,0.8328472821395733,0.07675676617925487
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,commit_delta,5,-1,-2,0,-1.0,-1.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,batch_delta_ms,5,0.076791,0.069367,0.07874500000000001,0.07245599999999999,0.077513,0.005057000000000006
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,selector_delta_ms,5,0.077021,0.070022,0.078825,0.070742,0.078456,0.007713999999999999
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,batch_speedup,5,0.3690139687756779,0.3593123255795032,0.3922425877900049,0.35997324724008956,0.3868286986104294,0.026855451370339845
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,rate_ratio,5,0.3495921809443648,0.3233810930203402,0.3868286986110015,0.3410272868583265,0.3751885622345539,0.034161275376227374
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,commit_delta,5,-1,-2,0,-1.0,-1.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,batch_delta_ms,5,0.035611000000000004,0.026146000000000003,0.038140999999999994,0.026226,0.036879999999999996,0.010653999999999997
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,selector_delta_ms,5,0.035327000000000004,0.026540999999999995,0.036897000000000006,0.027782999999999995,0.036488,0.008705000000000004
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,batch_speedup,5,0.7058716642025885,0.6912234968386455,0.7764346847614826,0.6937309516098226,0.770922408354945,0.0771914567451224
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,selector_speedup,5,0.5414011146934593,0.5319124643196955,0.6166755730152083,0.5349240338533701,0.6024127420255013,0.06748870817213126
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,rate_ratio,5,0.6687205239788102,0.6243578564472092,0.7764346847630699,0.6548433127922236,0.7374040427767387,0.08256072998451502
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,commit_delta,5,-1,-2,0,-2.0,-1.0,1.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,batch_delta_ms,5,0.02724199999999999,0.018616000000000008,0.029766,0.019335999999999992,0.02900699999999999,0.009670999999999999
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,selector_delta_ms,5,0.02746,0.019939999999999992,0.029522000000000007,0.020252,0.029485000000000004,0.009233000000000005
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,batch_speedup,5,0.7750621341105947,0.754148323738571,0.8351689569338835,0.7591120855028776,0.8337070220729452,0.07459493657006766
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,selector_speedup,5,0.6392158923691402,0.6150325348494529,0.71305103027077,0.6256158260957895,0.710184747921407,0.08456892182561748
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,rate_ratio,5,0.734269390210433,0.6832008769524971,0.8351689569327352,0.7144563066969375,0.7642314368997662,0.049775130202828755
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,batch_delta_ms,5,0.049392,0.046998000000000005,0.055411,0.048442,0.049797999999999995,0.001355999999999996
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,selector_delta_ms,5,0.049156,0.04814,0.050904,0.048652,0.049627,0.0009749999999999967
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,batch_speedup,5,0.4734103862869712,0.44802669762042946,0.48701660172238775,0.47132489885042705,0.47521910106273496,0.0038942022123079068
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.4752191010631561,0.4480266976208454,0.49399344656084526,0.47132489885018947,0.4870166017218323,0.015691702871642843
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,0.007873000000000005,0.005845000000000003,0.010076000000000002,0.0065769999999999995,0.008216000000000001,0.0016390000000000016
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,0.006934000000000003,0.006212000000000002,0.007682999999999995,0.006776999999999998,0.007530999999999996,0.0007539999999999977
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.9138715676621814,0.895752935699136,0.935985192811066,0.9120587416779055,0.9304514259731196,0.018392684295214123
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.8607045959056154,0.843701684433233,0.8709597008724553,0.8493167082294264,0.8661027607050853,0.016786052475658897
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,rate_ratio,5,0.9138715676599178,0.8957529356981565,0.9709058358006456,0.912058741679341,0.9359851928110591,0.023926451131718096
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,batch_delta_ms,5,0.051770000000000004,0.045366,57.364396,0.04732700000000001,0.070802,0.023474999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,selector_delta_ms,5,0.047418,0.046423,0.069404,0.046919,0.047871,0.0009519999999999945
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,batch_speedup,5,0.4632841577075795,0.0007887346239554701,0.5144284706399417,0.3647025043294122,0.5065272245740621,0.14182472024464987
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.4834269471723276,0.0007887346239550922,0.5144284706406871,0.3647025043300285,0.5065272245734023,0.14182472024337378
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,0.010838,-55.70085,2.9025689999999997,0.005018999999999996,0.028544,0.023525000000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,0.009584000000000002,0.006675,0.029693000000000004,0.007405999999999996,0.010763000000000002,0.003357000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.9449459770745352,0.7468398008544896,509.4003431878132,0.9013067431589491,0.9494411194823479,0.048134376323398786
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.8415286515170969,0.5548075625590356,0.8562135148525515,0.7730186848875954,0.8444815567818762,0.0714628718942808
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,accept_id,rate_ratio,5,0.9449459770749058,0.7468398008559122,531.5481841957958,0.9013067431585187,0.949441119483412,0.04813437632489337
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,batch_delta_ms,5,-0.052351999999999996,-55.771153000000005,-0.038289000000000004,-54.461827,-0.043154,54.418673
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,selector_delta_ms,5,-0.039328,-0.056473,-0.037004,-0.039748,-0.038671,0.0010770000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,batch_speedup,5,2.1228310991957104,1.8105550616029469,1251.100924206145,2.0595919169101577,1203.7523022901437,1201.6927103732335
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,selector_speedup,0,,,,,,
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_id,rate_ratio,5,2.122831099199416,1.8105550616056716,1251.1009242081177,2.059591916910201,1203.7523022920698,1201.6927103751595
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,commit_delta,5,0,-1,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,batch_delta_ms,5,-0.051770000000000004,-57.364396,-0.045366,-0.070802,-0.04732700000000001,0.023474999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,selector_delta_ms,5,-0.047418,-0.069404,-0.046423,-0.047871,-0.046919,0.0009519999999999945
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,batch_speedup,5,2.15850247275494,1.9439048518368631,1267.8535588878337,1.974227546882398,2.741960880797146,0.7677333339147481
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,selector_speedup,0,,,,,,
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,accept_static_degree,rate_ratio,5,2.0685648697269023,1.9439048518340467,1267.8535588884413,1.9742275468849693,2.7419608807925124,0.7677333339075432
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,batch_delta_ms,5,0.079803,0.068966,48.400287,0.07461700000000002,0.082369,0.007751999999999981
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,selector_delta_ms,5,0.075777,0.070305,0.103928,0.073672,0.078899,0.0052269999999999955
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,batch_speedup,5,0.3543180553269211,0.000975034328379004,0.39318803727134344,0.33744852550478216,0.373466560308997,0.03601803480421484
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,native,rate_ratio,5,0.35431805532677596,0.0009750343283788926,0.41028316932630726,0.33744852550494003,0.37346656030834424,0.03601803480340421
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,commit_delta,5,0,0,1,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_delta_ms,5,0.038006,-55.670496,48.361998,-54.362954,0.039464,54.402418000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_delta_ms,5,0.030826000000000006,0.017742,0.06180000000000001,0.030552000000000003,0.039182,0.008629999999999999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_speedup,5,0.6900278115340386,0.0018651635733365746,398.88797484186824,0.6578196668718731,378.117207985904,377.4593883190321
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_speedup,5,0.5570312160183265,0.4053575552305442,0.7662234988734139,0.48570603522956973,0.5615390086053623,0.07583297337579259
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_id,rate_ratio,5,0.6900278115358977,0.001865163573335268,416.23093026962687,0.6578196668710699,378.117207985313,377.4593883184419
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_delta_ms,5,0.030354000000000006,-57.265523,48.3505,0.009327000000000002,0.03263400000000001,0.02330700000000001
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_delta_ms,5,0.024462000000000005,0.009488999999999997,0.055811000000000006,0.024265999999999996,0.026555000000000002,0.0022890000000000063
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_speedup,5,0.7830539970696494,0.002002682283563505,398.2524036793984,0.7259834585834837,0.9239301530857753,0.19794669450229163
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_speedup,5,0.679770906739512,0.46298398891540293,0.8754495576615127,0.6368633945053752,0.6945450487465886,0.05768165424121341
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,rate_ratio,5,0.7830539970696394,0.002002682283566908,398.2524036783296,0.725983458581163,0.9239301530865047,0.19794669450534175
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,batch_delta_ms,5,0.052351999999999996,0.038289000000000004,55.771153000000005,0.043154,54.461827,54.418673
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,selector_delta_ms,5,0.039328,0.037004,0.056473,0.038671,0.039748,0.0010770000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,batch_speedup,5,0.4710690362407428,0.0007992960285234583,0.5523168122347328,0.0008307356904717822,0.4855330766204504,0.48470234092997866
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,native,rate_ratio,5,0.4710690362399205,0.0007992960285221981,0.5523168122339017,0.0008307356904704529,0.48553307662044026,0.48470234092996983
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,commit_delta,5,0,-1,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,batch_delta_ms,5,-0.010838,-2.9025689999999997,55.70085,-0.028544,-0.005018999999999996,0.023525000000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,selector_delta_ms,5,-0.009584000000000002,-0.029693000000000004,-0.006675,-0.010763000000000002,-0.007405999999999996,0.003357000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,batch_speedup,5,1.0582615559631323,0.0019630925133305326,1.338975237870102,1.0532512016597908,1.1095001869121108,0.05624898525232003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,selector_speedup,5,1.188313669650122,1.1679329777598872,1.8024267646740892,1.1841584839469657,1.293629791297231,0.10947130735026533
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,accept_static_degree,rate_ratio,5,1.0582615559627173,0.0018812969919424086,1.3389752378675517,1.0532512016586104,1.1095001869126409,0.05624898525403044
