condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,metric,expected_seeds,count,median,minimum,maximum,q1,q3,iqr
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,ms_per_commit,5,5,0.00645321052632,0.00582979166667,2.018646875,0.00626815789474,0.0072077,0.0009395421052600002
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,peak_rss_kib,5,5,7972,7920,7992,7964.0,7980.0,16.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,runner_peak_rss_kib,5,5,7972,7920,7992,7964.0,7980.0,16.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,read_wall_ms,5,5,0.040347,0.036352,25.116633,0.038049,0.040563,0.0025140000000000023
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,commit_wall_ms,5,5,0.008387,0.008136,23.261691,0.00834,0.00869,0.0003499999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,extract_ms,5,5,0.028052,0.02631,0.041256,0.027819,0.028792,0.0009730000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,read_worker_ms,5,5,0.052454,0.044914,0.06542,0.052368,0.056463,0.004095000000000001
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,commit_worker_ms,5,5,0.013248,0.012409,0.015139,0.013214,0.014019,0.0008050000000000002
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,reservation_worker_ms,5,5,0.005708,0.005155,0.006307,0.005321,0.005747,0.00042600000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,apply_worker_ms,5,5,0.00627,0.005469,0.008039,0.00603,0.007274,0.0012440000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,sync_wait_ms,5,5,0.00346,0.003211,48.343662,0.003301,0.003602,0.00030100000000000005
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_acceptance_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_build_ms,5,5,0.02386,0.019233,0.031385,0.021113,0.026586,0.005472999999999999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_certificate_ms,5,5,0.005776,0.005146,0.006737,0.005521,0.005792,0.0002710000000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_count_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_degree_queries,5,5,50,29,54,34.0,52.0,18.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_degree_requeries,5,5,31,16,36,21.0,35.0,14.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_incidences,5,5,51,39,57,39.0,54.0,15.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_index_payload_bytes,5,5,8272,4752,8376,4768.0,8336.0,3568.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_initial_core_size,5,5,17,13,19,13.0,18.0,5.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_kernel_ms,5,5,0.044996,0.039346,0.059683,0.044511,0.048861,0.00435
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_normalize_ms,5,5,0.028052,0.02631,0.041256,0.027819,0.028792,0.0009730000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_select_ms,5,5,0.006049,0.004367,0.00785,0.005764,0.00605,0.0002859999999999998
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_sort_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_subsets,5,5,37,28,43,30.0,39.0,9.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_total_ms,5,5,0.075777,0.070305,0.103928,0.073672,0.078899,0.0052269999999999955
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_trim_key_visits,5,5,192,192,192,192.0,192.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,selector_trim_ms,5,5,0.0026,0.002425,0.003204,0.002527,0.002992,0.0004649999999999997
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,commit_count,5,5,20,19,24,19.0,23.0,4.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,abort_count,5,5,12,8,13,9.0,13.0,4.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,batch_ms,5,5,0.098674,0.084605,55.810411,0.086146,54.507108,54.420962
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_ms,5,5,0.039328,0.037004,0.056473,0.038671,0.039748,0.0010770000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,effective_commits_per_second,5,5,192553.256177,366.924622014,278596.80078,412.109489751,224573.015779,224160.90628924902
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,ms_per_commit,5,5,0.00519336842105,0.00358941666667,2.7253554,0.00445289473684,2.4265396087,2.4220867139631603
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,peak_rss_kib,5,5,8104,7956,8128,8100.0,8128.0,28.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,runner_peak_rss_kib,5,5,8104,7956,8128,8100.0,8128.0,28.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,read_wall_ms,5,5,0.03874,0.032167,24.630902,0.038225,23.998565,23.96034
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,commit_wall_ms,5,5,0.008738,0.007635,31.773059,0.0083,25.424853,25.416553
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,extract_ms,5,5,0.027664,0.026079,0.042411,0.026567,0.027942,0.0013750000000000012
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,read_worker_ms,5,5,0.050984,0.045874,0.055862,0.047405,0.053472,0.006066999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,commit_worker_ms,5,5,0.013219,0.0116,0.014287,0.011708,0.013457,0.0017490000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,reservation_worker_ms,5,5,0.005496,0.004636,0.00592,0.005318,0.005556,0.00023800000000000036
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,apply_worker_ms,5,5,0.006045,0.005464,0.007236,0.006009,0.007037,0.0010280000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,sync_wait_ms,5,5,0.003444,0.003176,55.73673,0.003329,54.430091,54.426762
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_acceptance_key_visits,5,5,92,89,104,89.0,101.0,12.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_build_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_certificate_ms,5,5,0.001489,0.001465,0.001578,0.001466,0.001528,6.199999999999999e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_count_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_degree_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_degree_requeries,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_incidences,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_index_payload_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_initial_core_size,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_kernel_ms,5,5,0.009553,0.009131,0.010829,0.009371,0.009695,0.00032399999999999964
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_normalize_ms,5,5,0.027664,0.026079,0.042411,0.026567,0.027942,0.0013750000000000012
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_select_ms,5,5,0.001883,0.001841,0.001985,0.001874,0.001899,2.5000000000000066e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_sort_ms,5,5,0.00012,0.000118,0.000165,0.000119,0.000123,4.000000000000002e-06
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_total_ms,5,5,0.039328,0.037004,0.056473,0.038671,0.039748,0.0010770000000000016
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_trim_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,selector_trim_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,commit_count,5,5,18,18,24,18.0,22.0,4.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,abort_count,5,5,14,8,14,10.0,14.0,4.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,batch_ms,5,5,0.150831,0.115231,2.34849,0.150139,0.152342,0.0022030000000000105
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_ms,5,5,0.097797,0.067369,0.111249,0.073523,0.108015,0.034491999999999995
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,effective_commits_per_second,5,5,119338.862701,9367.72138693,208277.286494,118155.203424,119888.90295,1733.6995259999967
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,ms_per_commit,5,5,0.0083795,0.00480129166667,0.106749545455,0.00834105555556,0.00846344444444,0.00012238888887999844
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,peak_rss_kib,5,5,8000,7932,8100,7932.0,8100.0,168.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,runner_peak_rss_kib,5,5,8000,7932,8100,7932.0,8100.0,168.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,read_wall_ms,5,5,0.03917,0.034897,2.271919,0.03702,0.039754,0.0027340000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,commit_wall_ms,5,5,0.007754,0.007483,0.009045,0.007744,0.008551,0.0008069999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,extract_ms,5,5,0.042396,0.027365,0.043329,0.028479,0.042398,0.013918999999999997
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,read_worker_ms,5,5,0.05547,0.050387,0.058865,0.05223,0.058017,0.0057870000000000005
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,commit_worker_ms,5,5,0.012721,0.011591,0.015008,0.012446,0.013879,0.0014330000000000002
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,reservation_worker_ms,5,5,0.005782,0.005348,0.00599,0.005348,0.005839,0.0004909999999999992
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,apply_worker_ms,5,5,0.005958,0.005106,0.007292,0.005833,0.006754,0.0009209999999999999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,sync_wait_ms,5,5,0.003485,0.003323,2.235315,0.003354,0.003616,0.00026199999999999965
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_acceptance_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_build_ms,5,5,0.02481,0.018656,0.036449,0.024537,0.03344,0.008902999999999998
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_certificate_ms,5,5,0.006527,0.004804,0.007497,0.005407,0.007253,0.0018459999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_count_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_degree_queries,5,5,40,27,47,27.0,42.0,15.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_degree_requeries,5,5,21,14,29,14.0,25.0,11.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_incidences,5,5,51,39,57,39.0,54.0,15.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_index_payload_bytes,5,5,8272,4752,8376,4768.0,8336.0,3568.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_initial_core_size,5,5,17,13,19,13.0,18.0,5.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_kernel_ms,5,5,0.048802,0.037304,0.064846,0.044919,0.062233,0.017313999999999996
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_normalize_ms,5,5,0.042396,0.027365,0.043329,0.028479,0.042398,0.013918999999999997
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_select_ms,5,5,0.005668,0.004141,0.008163,0.005015,0.007962,0.002947
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_sort_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_subsets,5,5,37,28,43,30.0,39.0,9.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_total_ms,5,5,0.097797,0.067369,0.111249,0.073523,0.108015,0.034491999999999995
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_trim_key_visits,5,5,192,192,192,192.0,192.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,selector_trim_ms,5,5,0.003007,0.002386,0.00336,0.00257,0.00321,0.0006400000000000004
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,commit_count,5,5,20,19,24,19.0,23.0,4.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,abort_count,5,5,12,8,13,9.0,13.0,4.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,batch_ms,5,5,58.143634,53.160553,77.737343,57.569236,62.513394,4.944158000000002
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,selector_ms,5,5,0.043449,0.041477,0.057409,0.042802,0.044522,0.0017199999999999993
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,effective_commits_per_second,5,5,330.037383161,295.868100354,383.917724896,326.776960656,376.218810214,49.441849557999944
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,ms_per_commit,5,5,3.02995978947,2.60472475,3.37988447826,2.65802765,3.06019126316,0.40216361315999993
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,peak_rss_kib,5,5,8084,8072,8228,8072.0,8144.0,72.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,runner_peak_rss_kib,5,5,8084,8072,8228,8072.0,8144.0,72.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,read_wall_ms,5,5,28.603241,26.0229,43.986139,28.05646,29.65722,1.6007599999999975
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,commit_wall_ms,5,5,30.534634,29.497418,33.709628,30.07565,31.855155,1.7795050000000003
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,extract_ms,5,5,0.028821,0.027308,0.039617,0.028332,0.030558,0.002225999999999999
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,read_worker_ms,5,5,0.075384,0.067275,0.114774,0.067982,0.109341,0.04135899999999999
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,commit_worker_ms,5,5,0.018163,0.015834,0.020045,0.017445,0.018729,0.0012840000000000004
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,reservation_worker_ms,5,5,0.006739,0.005161,0.007657,0.006349,0.007617,0.001268
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,apply_worker_ms,5,5,0.008706,0.007852,0.009437,0.008628,0.009215,0.000586999999999999
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,sync_wait_ms,5,5,58.047342,53.089118,77.665487,57.496133,62.441006,4.944873000000001
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,selector_acceptance_key_visits,5,5,92,89,104,89.0,101.0,12.0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,selector_build_ms,5,5,0,0,0,0.0,0.0,0.0
