condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,status,trace_sha256,id,commit_count,abort_count,batch_ms,selector_ms,effective_commits_per_second,ms_per_commit,peak_rss_kib,runner_peak_rss_kib,read_wall_ms,commit_wall_ms,extract_ms,read_worker_ms,commit_worker_ms,reservation_worker_ms,dependency_worker_ms,apply_worker_ms,sync_wait_ms,selector_initial_core_size,selector_subsets,selector_incidences,selector_profiles,selector_heavy_subsets,selector_profile_links,selector_B,selector_degree_queries,selector_light_scans,selector_heavy_updates,selector_tree_updates,selector_trim_key_visits,selector_switches,selector_switch_round,selector_switch_remaining,selector_switch_queries,selector_graph_bytes,selector_index_payload_bytes,selector_normalize_ms,selector_build_ms,selector_trim_ms,selector_select_ms,selector_switch_ms,selector_certificate_ms,selector_kernel_ms,selector_total_ms,selector_count_ms,selector_sort_ms,selector_initial_degree_evaluations,selector_acceptance_key_visits,selector_degree_requeries
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r1-measure-accept_id,19,13,0.098977,0.058151,191963.789567,0.00520931578947,8244,8244,0.032167,0.008547,0.043011,0.050984,0.013126,0.006234,0,0.006853,0.003339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043011,0,0,0.002402,0,0.001575,0.011932,0.058151,0,0.000187,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r1-measure-eas_k2_adaptive,18,14,0.150139,0.109613,119888.90295,0.00834105555556,8240,8240,0.032857,0.007483,0.041714,0.051186,0.011573,0.005512,0,0.005058,0.003485,18,39,54,0,0,0,0,47,0,0,0,192,0,0,0,0,0,8336,0.041714,0.035272,0.0033,0.00832,0,0.007333,0.06469,0.109613,0,0,0,0,29
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r1-measure-eas_k1_adaptive,19,13,56.841292,0.075893,334.264041711,2.99164694737,7920,7920,25.968339,30.796841,0.025925,0.04461,0.012409,0.005028,0,0.006769,56.731097,18,39,54,0,0,0,0,54,0,0,0,192,0,0,0,0,0,8336,0.025925,0.02508,0.002624,0.006247,0,0.005885,0.047527,0.075893,0,0,0,0,36
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r1-measure-accept_static_degree,19,13,0.109815,0.06886,173018.257979,0.00577973684211,7920,7920,0.032612,0.008146,0.042128,0.052729,0.012419,0.006349,0,0.00571,0.003507,0,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0.042128,0,0,0.0025,0,0.001748,0.023215,0.06886,0.007511,0.00327,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,2,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r2-measure-native,19,13,0.048572,0,391171.868566,0.00255642105263,7992,7992,0.039934,0.008573,0,0.05823,0.012781,0.005345,0.003247,0.003004,0.003208,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,2,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r2-measure-accept_static_degree,19,13,0.093938,0.046919,202261.065809,0.00494410526316,7864,7864,0.038753,0.00814,0.027743,0.057226,0.012226,0.004939,0,0.005788,0.003359,0,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0.027743,0,0,0.001849,0,0.001439,0.016872,0.046919,0.005358,0.002404,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,2,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r2-measure-eas_k2_adaptive,18,14,0.120927,0.073523,148850.132725,0.00671816666667,7944,7944,0.039754,0.007481,0.02643,0.070199,0.011591,0.006075,0,0.005106,0.003216,18,39,54,0,0,0,0,47,0,0,0,192,0,0,0,0,0,8336,0.02643,0.02481,0.002386,0.005668,0,0.005253,0.044919,0.073523,0,0,0,0,29
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,2,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r2-measure-accept_id,19,13,0.075867,0.037335,250438.266967,0.003993,7904,7904,0.031213,0.007221,0.026682,0.05031,0.011708,0.00592,0,0.005464,0.002807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026682,0,0,0.001743,0,0.001223,0.008472,0.037335,0,0.000124,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,2,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r2-measure-eas_k1_adaptive,19,13,0.115331,0.073672,164743.217348,0.00607005263158,7864,7864,0.033997,0.007502,0.026932,0.052454,0.012009,0.005708,0,0.005075,0.002919,18,39,54,0,0,0,0,54,0,0,0,192,0,0,0,0,0,8336,0.026932,0.02386,0.002401,0.005595,0,0.005357,0.044511,0.073672,0,0,0,0,36
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,47,3,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r3-measure-native,19,13,0.044478,0,427177.481002,0.00234094736842,8228,8228,0.036282,0.008099,0,0.064435,0.012842,0.006442,0.003229,0.003177,0.002727,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,3,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r3-measure-accept_static_degree,19,13,0.086461,0.045701,219752.258244,0.00455057894737,7976,7976,0.032316,0.008282,0.027429,0.051608,0.012465,0.005725,0,0.005997,0.002897,0,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0.027429,0,0,0.001697,0,0.00118,0.016057,0.045701,0.00524,0.002236,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,47,3,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r3-measure-eas_k1_adaptive,19,13,0.119095,0.072256,159536.504471,0.00626815789474,8104,8104,0.038049,0.00869,0.02631,0.068067,0.012463,0.006036,0,0.005469,0.003301,18,39,54,0,0,0,0,54,0,0,0,192,0,0,0,0,0,8336,0.02631,0.022965,0.002425,0.005764,0,0.005521,0.043709,0.072256,0,0,0,0,36
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,47,3,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r3-measure-eas_k2_adaptive,18,14,5.257062,0.071671,3423.96570556,0.292059,8100,8100,5.176444,0.008807,0.027365,0.058865,0.014,0.005839,0,0.006049,5.138879,18,39,54,0,0,0,0,47,0,0,0,192,0,0,0,0,0,8336,0.027365,0.02237,0.002329,0.005328,0,0.005407,0.04189,0.071671,0,0,0,0,29
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,47,3,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w2-s47-r3-measure-accept_id,19,13,0.098674,0.056473,192553.256177,0.00519336842105,8128,8128,0.034447,0.007635,0.042411,0.05138,0.011471,0.004969,0,0.005415,0.003176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042411,0,0,0.001985,0,0.001528,0.010829,0.056473,0,0.000165,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,1,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r1-measure-accept_id,20,12,56.160055,0.039748,356.125007356,2.80800275,8100,8100,24.630902,31.489309,0.027664,0.044861,0.0116,0.004805,0,0.006013,56.086001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027664,0,0,0.001798,0,0.001466,0.009695,0.039748,0,0.000113,0,92,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,1,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r1-measure-eas_k1_adaptive,20,12,0.127569,0.078983,156777.900587,0.00637845,7940,7940,0.040347,0.008136,0.02746,0.069955,0.013248,0.006307,0,0.00603,0.003283,17,37,51,0,0,0,0,52,0,0,0,192,0,0,0,0,0,8272,0.02746,0.026526,0.00257,0.006679,0,0.005507,0.049378,0.078983,0,0,0,0,35
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,1,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r1-measure-native,20,12,0.0452,0,442477.876106,0.00226,8168,8168,0.035724,0.009411,0,0.059357,0.01519,0.00567,0.003967,0.003589,0.002877,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,1,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r1-measure-eas_k2_adaptive,18,14,0.150831,0.108015,119338.862701,0.0083795,7872,7872,0.034897,0.007744,0.042552,0.052162,0.012721,0.005181,0,0.006002,0.003616,17,37,51,0,0,0,0,42,0,0,0,192,0,0,0,0,0,8272,0.042552,0.03344,0.00336,0.008163,0,0.007253,0.062233,0.108015,0,0,0,0,25
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,71,1,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r1-measure-accept_static_degree,20,12,59.439657,0.046423,336.475696688,2.97198285,7932,7932,31.167424,28.225702,0.026509,0.044525,0.012746,0.00495,0,0.005941,59.359688,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.026509,0,0,0.001776,0,0.001515,0.01735,0.046423,0.005779,0.0017,32,93,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,2,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r2-measure-accept_id,20,12,54.507108,0.042128,366.924622014,2.7253554,7912,7912,29.039903,25.424853,0.028892,0.047405,0.011377,0.005496,0,0.00572,54.430091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028892,0,0,0.001992,0,0.001666,0.01065,0.042128,0,0.00012,0,92,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,2,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r2-measure-eas_k1_adaptive,20,12,0.144154,0.103928,138740.513617,0.0072077,7964,7964,0.032182,0.007809,0.041256,0.051223,0.013015,0.006061,0,0.005989,0.00346,17,37,51,0,0,0,0,52,0,0,0,192,0,0,0,0,0,8272,0.041256,0.031385,0.003204,0.00785,0,0.006737,0.059683,0.103928,0,0,0,0,35
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,2,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r2-measure-native,20,12,0.045281,0,441686.358517,0.00226405,8116,8116,0.037006,0.008057,0,0.056803,0.013495,0.00612,0.003628,0.002726,0.003678,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,2,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r2-measure-eas_k2_adaptive,18,14,0.151864,0.110372,118527.103198,0.00843688888889,7968,7968,0.033357,0.007989,0.042396,0.05223,0.012959,0.006285,0,0.005958,0.003854,17,37,51,0,0,0,0,42,0,0,0,192,0,0,0,0,0,8272,0.042396,0.03368,0.003716,0.008907,0,0.007257,0.064748,0.110372,0,0,0,0,25
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,71,2,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r2-measure-accept_static_degree,20,12,57.409677,0.048117,348.373323891,2.87048385,8124,8124,27.129616,30.231829,0.02698,0.045675,0.013499,0.005161,0,0.006792,57.327354,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.02698,0,0,0.001874,0,0.001293,0.018752,0.048117,0.006043,0.002188,32,93,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,3,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r3-measure-eas_k1_adaptive,20,12,0.16545,0.116191,120882.441825,0.0082725,7972,7972,0.040883,0.00818,0.044957,0.06542,0.013518,0.006715,0,0.006202,0.00394,17,37,51,0,0,0,0,52,0,0,0,192,0,0,0,0,0,8272,0.044957,0.035316,0.003775,0.009475,0,0.00781,0.067692,0.116191,0,0,0,0,35
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,3,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r3-measure-accept_id,20,12,0.087148,0.038253,229494.652775,0.0043574,8124,8124,0.040939,0.007858,0.026897,0.058884,0.012572,0.005916,0,0.006009,0.003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026897,0,0,0.001874,0,0.001386,0.009078,0.038253,0,0.000118,0,92,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,71,3,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r3-measure-eas_k2_adaptive,18,14,0.126344,0.081359,142468.182106,0.00701911111111,7932,7932,0.037198,0.007667,0.027933,0.064078,0.011872,0.005782,0,0.005357,0.003349,17,37,51,0,0,0,0,42,0,0,0,192,0,0,0,0,0,8272,0.027933,0.024858,0.002362,0.005773,0,0.005413,0.051272,0.081359,0,0,0,0,25
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,71,3,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r3-measure-accept_static_degree,20,12,0.089226,0.045438,224149.911461,0.0044613,7976,7976,0.035736,0.007911,0.027278,0.053831,0.012818,0.005244,0,0.006092,0.002719,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.027278,0,0,0.00169,0,0.00116,0.015973,0.045438,0.005555,0.001666,32,93,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,3,ok,21a11027122240b36b0bf48469389ee148b26e6f0d69f4ea7773dfa618824e6c,l2-n32-zipf-w2-s71-r3-measure-native,20,12,56.40934,0,354.551214391,2.820467,8092,8092,25.076579,31.332697,0,0.045028,0.016167,0.004819,0.004004,0.004422,56.372987,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,101,1,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r1-measure-native,19,13,0.040645,0,467462.172469,0.00213921052632,7972,7972,0.032246,0.008337,0,0.050899,0.013701,0.007203,0.003642,0.002882,0.003465,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,101,1,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r1-measure-accept_id,19,13,55.885767,0.037004,339.979229416,2.94135615789,8104,8104,24.076492,31.772174,0.024316,0.046968,0.015921,0.004871,0,0.011703,55.812913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024316,0,0,0.001883,0,0.00159,0.010063,0.037004,0,0.000123,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,101,1,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r1-measure-eas_k2_adaptive,18,14,0.165055,0.12007,109054.557572,0.00916972222222,8100,8100,0.03702,0.007754,0.046528,0.05547,0.012446,0.00599,0,0.006119,0.004036,19,43,57,0,0,0,0,40,0,0,0,192,0,0,0,0,0,8376,0.046528,0.038579,0.003614,0.008055,0,0.007972,0.070084,0.12007,0,0,0,0,21
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,101,1,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r1-measure-accept_static_degree,19,13,0.111447,0.066697,170484.624979,0.00586563157895,8056,8056,0.036406,0.008135,0.041481,0.054423,0.012818,0.006144,0,0.006465,0.003975,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.041481,0,0,0.002273,0,0.001726,0.021845,0.066697,0.007358,0.002702,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,101,1,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r1-measure-eas_k1_adaptive,19,13,0.120448,0.076186,157744.420829,0.00633936842105,7920,7920,0.036352,0.007802,0.027306,0.056463,0.012767,0.005747,0,0.006053,0.003173,19,43,57,0,0,0,0,50,0,0,0,192,0,0,0,0,0,8376,0.027306,0.025394,0.002527,0.005994,0,0.005788,0.04673,0.076186,0,0,0,0,31
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,101,2,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r2-measure-native,19,13,0.040727,0,466520.981167,0.00214352631579,8024,8024,0.031845,0.008821,0,0.051227,0.013183,0.006276,0.003363,0.00325,0.003752,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,101,2,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r2-measure-accept_id,19,13,0.083881,0.036739,226511.367294,0.00441478947368,8240,8240,0.03874,0.0083,0.026079,0.060675,0.013219,0.005556,0,0.006045,0.002929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026079,0,0,0.001768,0,0.001201,0.008436,0.036739,0,0.000117,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,101,2,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r2-measure-eas_k2_adaptive,18,14,0.122574,0.0722,146850.066083,0.00680966666667,8040,8040,0.042311,0.007961,0.025627,0.059316,0.012601,0.00575,0,0.005712,0.002778,19,43,57,0,0,0,0,40,0,0,0,192,0,0,0,0,0,8376,0.025627,0.024409,0.002255,0.005337,0,0.00569,0.044291,0.0722,0,0,0,0,21
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,101,2,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r2-measure-accept_static_degree,19,13,0.112425,0.069404,169001.556593,0.00591710526316,7932,7932,0.035224,0.007581,0.043701,0.052744,0.012699,0.005468,0,0.006401,0.00314,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.043701,0,0,0.002411,0,0.001721,0.022378,0.069404,0.007642,0.002431,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,101,2,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r2-measure-eas_k1_adaptive,19,13,63.678219,0.113448,298.375179117,3.35148521053,8124,8124,31.656342,31.908323,0.030956,0.044462,0.013214,0.004688,0,0.00679,63.530624,19,43,57,0,0,0,0,50,0,0,0,192,0,0,0,0,0,8376,0.030956,0.057528,0.002664,0.00605,0,0.005776,0.079966,0.113448,0,0,0,0,31
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,101,3,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r3-measure-accept_id,19,13,0.084605,0.041323,224573.015779,0.00445289473684,7936,7936,0.035401,0.00761,0.029425,0.053472,0.012305,0.005928,0,0.005947,0.003444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029425,0,0,0.002047,0,0.001578,0.009553,0.041323,0,0.00012,0,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,101,3,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r3-measure-eas_k1_adaptive,19,13,0.122611,0.078899,154961.626608,0.00645321052632,7980,7980,0.035202,0.008387,0.027819,0.059662,0.013568,0.006514,0,0.00627,0.003211,19,43,57,0,0,0,0,50,0,0,0,192,0,0,0,0,0,8376,0.027819,0.026586,0.002341,0.006611,0,0.005772,0.048861,0.078899,0,0,0,0,31
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,101,3,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r3-measure-native,19,13,51.42823,0,369.446897161,2.70674894737,8016,8016,30.862893,20.565277,0,0.044201,0.017581,0.004995,0.004169,0.005965,51.391375,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,101,3,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r3-measure-accept_static_degree,19,13,0.113284,0.070172,167720.066382,0.00596231578947,7996,7996,0.034722,0.008262,0.042847,0.054833,0.012987,0.00691,0,0.006586,0.003937,0,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0.042847,0,0,0.002602,0,0.001936,0.023815,0.070172,0.00747,0.003101,32,89,0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k2_adaptive,eas,2,adaptive,101,3,ok,a82432984fdb8173ff5bab2ac379000756dcfb2bb917f609a705704459bce0cc,l2-n32-zipf-w2-s101-r3-measure-eas_k2_adaptive,18,14,0.152342,0.111249,118155.203424,0.00846344444444,8124,8124,0.033484,0.007463,0.043329,0.053122,0.011834,0.007346,0,0.005833,0.003323,19,43,57,0,0,0,0,40,0,0,0,192,0,0,0,0,0,8376,0.043329,0.036449,0.003007,0.007962,0,0.007497,0.064846,0.111249,0,0,0,0,21
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_id,accept_id,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w4-s11-r1-measure-accept_id,23,9,60.988634,0.039557,377.119448191,2.65167973913,7972,7972,27.655874,33.293101,0.027273,0.067275,0.017445,0.005161,0,0.009115,60.913736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027273,0,0,0.001872,0,0.001537,0.009718,0.039557,0,0.000115,0,101,0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,eas_k2_adaptive,eas,2,adaptive,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w4-s11-r1-measure-eas_k2_adaptive,22,10,43.611372,0.113347,504.455580989,1.98233509091,8352,8352,11.698689,31.799032,0.049633,0.087103,0.018189,0.006667,0,0.009382,43.463152,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.049633,0.029584,0.003413,0.006436,0,0.007322,0.059746,0.113347,0,0,0,0,14
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,accept_static_degree,accept_static_degree,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w4-s11-r1-measure-accept_static_degree,24,8,84.714834,0.081413,283.303394067,3.52978475,8040,8040,46.455385,38.177668,0.051836,0.068652,0.016506,0.005422,0,0.009287,84.601913,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.051836,0,0,0.002357,0,0.002198,0.025841,0.081413,0.008317,0.003255,32,104,0
l2-n32-zipf-w4,smoke_parallel,2,32,zipf,4,native,native,,native,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w4-s11-r1-measure-native,23,9,59.541369,0,386.286045925,2.58875517391,8088,8088,23.737494,35.803679,0,0.07639,0.021624,0.006354,0.005754,0.00656,59.498044,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
