condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,extra_cost_us,eas_rate,baseline_rate,rate_ratio
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,0,0.09720499999999999,100,8774.09959045555,8790.397873855,0.99814589923763
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,0,0.09720499999999999,1000,896.2895001992023,896.4592892394852,0.9998106003894198
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,0,374888.3484701296,395176.45227346214,0.9486606459301549
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,0.1,359872.0733012474,378596.047850607,0.9505436608341246
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,1,264514.9715473896,274820.3852482128,0.9625012762735358
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,10,72474.81972676363,73460.45490148189,0.986582778774783
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,100,8774.09959045555,8821.996514051092,0.9945707387755985
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,0.05793399999999993,1000,896.2895001992023,900.2880372192639,0.995558602519687
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,0,371815.12579342694,422845.8074378578,0.8793160988076477
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,0.1,357100.6212159508,403839.28250050265,0.8842642028404117
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,1,263314.9297855351,287523.90042422275,0.9158018842852058
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,10,72612.3617359258,74099.52565027568,0.9799301830706882
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,100,8809.639759528869,8797.451997802855,1.0013853740525163
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,2,0.1546860000000001,1000,900.1591884763303,896.5326011109906,1.0040451260342853
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,0,371815.12579342694,392817.39347804093,0.9465342725823366
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,0.1,357100.6212159508,376430.25162977196,0.9486501673812542
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,1,263314.9297855351,273677.3888570652,0.9621362250100167
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,10,72612.3617359258,73378.53684150506,0.9895585938537563
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,100,8809.639759528869,8820.813928576876,0.9987332043121547
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,0.0664340000000001,1000,900.1591884763303,900.2757199619416,0.9998705602261314
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,0,361700.62196780863,422845.8074378578,0.8553960228657697
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,0.1,347702.517819754,403839.28250050265,0.8609923127508559
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,1,257880.78059391063,287523.90042422275,0.8969020669705174
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,10,71967.54576588332,74099.52565027568,0.9712281574587323
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,100,8766.618698016095,8797.451997802855,0.9964952011338669
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,0,0.18390300000000015,1000,896.2113774540923,896.5326011109906,0.9996417044327219
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,0,361700.62196780863,392817.39347804093,0.9207856575934137
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,0.1,347702.517819754,376430.25162977196,0.9236837802338151
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,1,257880.78059391063,273677.3888570652,0.9422801849684238
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,10,71967.54576588332,73378.53684150506,0.9807710655410119
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,100,8766.618698016095,8820.813928576876,0.9938559830192989
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,0.09565100000000015,1000,896.2113774540923,900.2757199619416,0.9954854469383878
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,0,376916.39961623057,426697.53730588744,0.8833338996893011
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,0.1,361803.5672891986,407351.0932506352,0.8881860716317947
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,1,265863.1690889755,289299.62447650917,0.9189889878704746
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,10,72804.79364410999,74216.92671901327,0.9809728974597717
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,100,8812.465694329976,8799.104526609419,1.0015184690305874
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,2,0.14768899999999996,1000,900.1886842245184,896.5497601966198,1.0040588087682947
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,0,376916.39961623057,391882.76767628785,0.9618090681843399
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,0.1,361803.5672891986,375571.89356520155,0.9633403710131128
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,1,265863.1690889755,273223.39738509833,0.9730615007112702
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,10,72804.79364410999,73345.8603405915,0.9926230779219304
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,100,8812.465694329976,8820.341555699006,0.9991070797747122
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,0.046811999999999854,1000,900.1886842245184,900.2707991180089,0.9999087886738403
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,0,372549.8771395296,426697.53730588744,0.8731006030448663
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,0.1,357716.6479772679,407351.0932506352,0.8781531556051866
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,1,263348.6266369121,289299.62447650917,0.9102971603003092
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,10,72386.97953368307,74216.92671901327,0.9753432637778385
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,100,8772.81078607169,8799.104526609419,0.9970117708616583
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,0,0.15668700000000002,1000,896.2760497811514,896.5497601966198,0.9996947069447564
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,0,372549.8771395296,391882.76767628785,0.9506666479585343
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,0.1,357716.6479772679,375571.89356520155,0.9524585148839583
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,1,263348.6266369121,273223.39738509833,0.9638582535657878
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,10,72386.97953368307,73345.8603405915,0.9869265858706171
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,100,8772.81078607169,8820.341555699006,0.994611232532531
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,0.055809999999999915,1000,896.2760497811514,900.2707991180089,0.9955627247481856
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,0,373303.51177668443,437482.51959694916,0.853299263523963
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,0.1,358595.5980466544,417294.56129092735,0.8593344637354392
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,1,264725.49783731764,294842.8608545476,0.8978528327599986
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,10,73174.78378107613,74939.36870946313,0.976453165288485
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,100,8884.937655002599,8859.831872156337,1.0028336635738158
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,3,0.189986,1000,907.9425831294595,902.4315067740213,1.006106919266526
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,0,373303.51177668443,394686.80416335294,0.945822124882041
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,0.1,358595.5980466544,378282.677819241,0.9479566976577397
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,1,264725.49783731764,275302.5817592544,0.9615801499050737
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,10,73174.78378107613,73960.2357395222,0.9893800776783307
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,100,8884.937655002599,8896.409388170825,0.9987105209902458
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,0.067631,1000,907.9425831294595,908.0622389677906,0.999868229474593
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,0,374229.7641707262,437482.51959694916,0.8554164964476809
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,0.1,359389.03863432165,417294.56129092735,0.8612358558485131
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,1,264858.32362947235,294842.8608545476,0.8983033296510196
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,10,72957.35139656723,74939.36870946313,0.973551721251081
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,100,8848.227722870457,8859.831872156337,0.9986902517504481
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,1,0.18155200000000016,1000,904.0606899058585,902.4315067740213,1.0018053260769464
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,0,374229.7641707262,394686.80416335294,0.9481689284343036
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,0.1,359389.03863432165,378282.677819241,0.9500541782831845
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,1,264858.32362947235,275302.5817592544,0.9620626219229745
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,10,72957.35139656723,73960.2357395222,0.9864402224664751
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,100,8848.227722870457,8896.409388170825,0.9945841447714363
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,0.059197000000000166,1000,904.0606899058585,908.0622389677906,0.9955933096981538
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,0,379450.1570956361,427939.75199828454,0.8866906038146164
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,0.1,364200.93216600653,408603.44109403354,0.8913310450613448
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,1,267462.5984683155,290477.36158722354,0.920769167713618
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,10,73153.5584634095,74654.20430549984,0.9798987095763636
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,100,8851.106870973103,8855.832554606632,0.999466376130715
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,1,0.14089400000000007,1000,904.0907381940237,902.3899980355575,1.0018847063488832
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,0,379450.1570956361,393446.1662639331,0.9644271303970258
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,0.1,364200.93216600653,377142.875641588,0.9656842424676195
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,1,267462.5984683155,274698.3917764969,0.9736591348009468
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,10,73153.5584634095,73916.55930788722,0.9896775384078746
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,100,8851.106870973103,8895.777113517332,0.9949784890095379
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,0.038416000000000006,1000,904.0907381940237,908.0556512467373,0.9956336232836943
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,0,363142.7275603511,427939.75199828454,0.8485837687773553
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,0.1,349209.63219083333,408603.44109403354,0.8546419267929473
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,1,259575.03222406784,290477.36158722354,0.8936153606108941
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,10,72775.63459260168,74654.20430549984,0.9748363842281317
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,100,8879.024660862222,8855.832554606632,1.002618851035471
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,3,0.201314,1000,907.8807992722273,902.3899980355575,1.00608473193256
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,0,363142.7275603511,393446.1662639331,0.9229794536026721
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,0.1,349209.63219083333,377142.875641588,0.9259345853922464
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,1,259575.03222406784,274698.3917764969,0.9449455839379872
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,10,72775.63459260168,73916.55930788722,0.9845646939472222
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,100,8879.024660862222,8895.777113517332,0.9981168084090536
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,0.09883599999999992,1000,907.8807992722273,908.0556512467373,0.9998074435479037
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,0,384811.9830121199,439267.68479365326,0.8760307127825394
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,0.1,369202.1984168673,418918.46652316675,0.8813223286170172
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,1,270461.48506570875,295652.62923308474,0.9147947906544205
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,10,73606.28629275621,74991.57357102585,0.9815274275188051
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,100,8891.2665076809,8860.561120007076,1.0034653999061631
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,3,0.15695400000000004,1000,908.0086304700484,902.4390719771117,1.0061716725991647
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,0,384811.9830121199,395814.894531469,0.972201875999706
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,0.1,369202.1984168673,379318.82153944834,0.9733294987010579
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,1,270461.48506570875,275850.9647088351,0.9804623498459937
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,10,73606.28629275621,73999.75672182982,0.9946828145590708
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,100,8891.2665076809,8896.980941253998,0.999357710934661
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,0.033663,1000,908.0086304700484,908.0681933023392,0.9999344070932887
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,0,372886.04152536107,439267.68479365326,0.8488811138031356
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,0.1,358149.6015585683,418918.46652316675,0.8549386818180815
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,1,264184.5465704974,295652.62923308474,0.8935640019701001
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,10,72906.13272561463,74991.57357102585,0.972190997653409
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,100,8847.473897473183,8860.561120007076,0.9985229803895441
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,1,0.19032099999999996,1000,904.0528196912556,902.4390719771117,1.0017882068321893
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,0,372886.04152536107,395814.894531469,0.9420717781900323
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,0.1,358149.6015585683,379318.82153944834,0.9441914854238824
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,1,264184.5465704974,275850.9647088351,0.9577075318527459
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,10,72906.13272561463,73999.75672182982,0.9852212487626656
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,100,8847.473897473183,8896.980941253998,0.9944355232288676
l2-n512-uniform-w1,main,2,512,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,0.06702999999999992,1000,904.0528196912556,908.0681933023392,0.9955781144624382
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,0,96182.81075767745,185467.53994561057,0.518596465914648
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,0.1,93648.85794703179,175763.8061447844,0.5328108215288027
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,1,75699.91223801383,119495.39595355242,0.6334964760268941
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,10,25954.653512506004,28442.04090825358,0.9125453970138351
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,100,3427.996902748293,3299.609153622244,1.0389099869556089
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,10,0.964844,1000,354.1598595487618,335.33011629837216,1.0561528545608925
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,0,96182.81075767745,176266.2356214692,0.5456678099385381
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,0.1,93648.85794703179,167938.66363269786,0.5576372701872462
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,1,75699.91223801383,117835.27534931361,0.6424214821377322
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,10,25954.653512506004,29581.33151424398,0.8773997715420058
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,100,3427.996902748293,3484.4186847625165,0.9838074045863209
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.859701,1000,354.1598595487618,354.75333377934794,0.9983270792010224
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,0,105169.8493066302,185467.53994561057,0.5670525922620846
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,0.1,102147.68309972197,175763.8061447844,0.5811644919408403
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,1,81158.18979779124,119495.39595355242,0.6791741987225788
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,10,26567.271982008995,28442.04090825358,0.9340845851290317
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,100,3438.4689940970557,3299.609153622244,1.0420837238623775
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,10,0.803148,1000,354.2713308919263,335.33011629837216,1.0564852772624231
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,0,0.698005,0,105169.8493066302,176266.2356214692,0.5966534029380527
l2-n512-zipf-w1,main,2,512,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,0,0.698005,0.1,102147.68309972197,167938.66363269786,0.6082439915273548
