condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,metric,expected_seeds,count,median,minimum,maximum,q1,q3,iqr
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_degree_requeries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_incidences,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_index_payload_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_initial_core_size,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_kernel_ms,5,5,0.391348,0.384141,0.403036,0.387953,0.396224,0.008271000000000028
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_normalize_ms,5,5,1.180566,1.158705,1.239703,1.180045,1.210824,0.03077899999999989
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_select_ms,5,5,0.034008,0.03318,0.03489,0.03388,0.034769,0.0008890000000000009
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_sort_ms,5,5,0.001694,0.001677,0.001707,0.00168,0.001698,1.8000000000000004e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_total_ms,5,5,1.722843,1.682352,1.792324,1.709622,1.737149,0.02752700000000008
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_trim_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,selector_trim_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,commit_count,5,5,433,423,458,429.0,447.0,18.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,abort_count,5,5,1615,1590,1625,1601.0,1619.0,18.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,batch_ms,5,5,10.7321,10.618443,11.428742,10.728045,10.853023,0.12497800000000048
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_ms,5,5,9.151792,8.916043,9.808036,9.145562,9.192633,0.04707100000000075
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,effective_commits_per_second,5,5,39896.718177,39111.9162546,43132.5006877,39429.3648097,39973.5373319,544.1725222000023
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,ms_per_commit,5,5,0.0250647182448,0.0231843733624,0.025567655481,0.0250165501166,0.0253618085106,0.00034525839400000036
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,peak_rss_kib,5,5,11232,11144,11296,11148.0,11284.0,136.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,runner_peak_rss_kib,5,5,11232,11144,11296,11148.0,11284.0,136.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,read_wall_ms,5,5,1.43573,1.41861,1.513289,1.419062,1.46681,0.0477479999999999
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,commit_wall_ms,5,5,0.184831,0.169026,0.196395,0.171585,0.19345,0.021865000000000023
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,extract_ms,5,5,1.181929,1.156986,1.229481,1.173445,1.22755,0.05410499999999985
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,read_worker_ms,5,5,1.433854,1.416589,1.511606,1.417284,1.464733,0.047449000000000074
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,commit_worker_ms,5,5,0.183169,0.167201,0.194792,0.169964,0.191631,0.021666999999999992
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,reservation_worker_ms,5,5,0.268435,0.265106,0.271184,0.26648,0.269715,0.003234999999999988
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,apply_worker_ms,5,5,0.117081,0.10571,0.126313,0.107864,0.12575,0.017886
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,sync_wait_ms,5,5,0.00364,0.003468,0.00384,0.003575,0.003671,9.599999999999973e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_acceptance_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_build_ms,5,5,1.483036,1.450745,1.531221,1.460576,1.509852,0.049275999999999875
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_certificate_ms,5,5,0.196617,0.194901,0.201604,0.19614,0.199918,0.0037780000000000036
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_count_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_degree_queries,5,5,38003,35667,42223,37910.0,38611.0,701.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_degree_requeries,5,5,36111,33773,40330,36005.0,36704.0,699.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_incidences,5,5,5682,5676,5721,5679.0,5715.0,36.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_index_payload_bytes,5,5,574408,573552,574568,574320.0,574488.0,168.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_initial_core_size,5,5,1894,1892,1907,1893.0,1905.0,12.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_kernel_ms,5,5,7.731526,7.54985,8.304434,7.71187,7.872986,0.16111599999999981
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_normalize_ms,5,5,1.181929,1.156986,1.229481,1.173445,1.22755,0.05410499999999985
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_select_ms,5,5,5.515705,5.137681,6.021541,5.496957,5.526748,0.029791000000000345
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_sort_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_subsets,5,5,2921,2906,2946,2908.0,2937.0,29.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_total_ms,5,5,9.151792,8.916043,9.808036,9.145562,9.192633,0.04707100000000075
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_trim_key_visits,5,5,12288,12288,12288,12288.0,12288.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,selector_trim_ms,5,5,0.1049,0.104054,0.105782,0.104684,0.105498,0.0008139999999999953
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,commit_count,5,5,430,422,456,428.0,444.0,16.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,abort_count,5,5,1618,1592,1626,1604.0,1620.0,16.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,batch_ms,5,5,9.501184,9.441988,9.956877,9.482342,9.627877,0.14553500000000064
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_ms,5,5,7.891754,7.756194,8.315009,7.856351,7.935523,0.0791719999999998
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,effective_commits_per_second,5,5,44661.974805,44503.7734349,47994.0184297,44592.2953553,45329.4369787,737.1416234000062
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,ms_per_commit,5,5,0.0223904116279,0.0208359298246,0.0224700047393,0.0220607196262,0.0224253986486,0.0003646790223999982
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,peak_rss_kib,5,5,11172,11100,11224,11100.0,11180.0,80.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,runner_peak_rss_kib,5,5,11172,11100,11224,11100.0,11180.0,80.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,read_wall_ms,5,5,1.440278,1.416372,1.551928,1.417581,1.502879,0.0852980000000001
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,commit_wall_ms,5,5,0.178429,0.170025,0.192897,0.175928,0.185148,0.009220000000000006
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,extract_ms,5,5,1.157779,1.154177,1.224898,1.156173,1.200278,0.04410500000000006
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,read_worker_ms,5,5,1.438337,1.414259,1.525734,1.415871,1.501077,0.08520599999999989
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,commit_worker_ms,5,5,0.176711,0.168513,0.191106,0.174353,0.183185,0.008831999999999979
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,reservation_worker_ms,5,5,0.267758,0.266987,0.275177,0.266999,0.268017,0.0010180000000000189
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,apply_worker_ms,5,5,0.113191,0.106026,0.122884,0.111,0.118177,0.007177000000000003
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,sync_wait_ms,5,5,0.003756,0.003647,0.003805,0.003723,0.003766,4.2999999999999636e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_acceptance_key_visits,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_build_ms,5,5,1.466256,1.456245,1.538317,1.459816,1.491849,0.03203299999999998
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_certificate_ms,5,5,0.197092,0.194225,0.20189,0.195284,0.199555,0.004270999999999997
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_count_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_degree_queries,5,5,29652,27484,32198,29539.0,29776.0,237.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_degree_requeries,5,5,27747,25590,30305,27632.0,27884.0,252.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_incidences,5,5,5682,5676,5721,5679.0,5715.0,36.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_index_payload_bytes,5,5,574408,573552,574568,574320.0,574488.0,168.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_initial_core_size,5,5,1894,1892,1907,1893.0,1905.0,12.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_initial_degree_evaluations,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_kernel_ms,5,5,6.47161,6.382719,6.842449,6.436914,6.649682,0.2127680000000005
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_normalize_ms,5,5,1.157779,1.154177,1.224898,1.156173,1.200278,0.04410500000000006
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_select_ms,5,5,4.295446,4.018281,4.666063,4.285987,4.3745,0.08851299999999984
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_sort_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_subsets,5,5,2921,2906,2946,2908.0,2937.0,29.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_switch_round,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_switches,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_total_ms,5,5,7.891754,7.756194,8.315009,7.856351,7.935523,0.0791719999999998
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_tree_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_trim_key_visits,5,5,12288,12288,12288,12288.0,12288.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,selector_trim_ms,5,5,0.087533,0.086328,0.08849,0.086699,0.087833,0.0011339999999999961
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,commit_count,5,5,434,423,458,429.0,447.0,18.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,abort_count,5,5,1614,1590,1625,1601.0,1619.0,18.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,batch_ms,5,5,3.832685,3.777453,3.987362,3.798626,3.875659,0.07703300000000013
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_ms,5,5,2.16456,2.127279,2.250717,2.153847,2.185271,0.03142400000000034
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,effective_commits_per_second,5,5,112935.571967,111980.21524,116628.421068,111980.956013,114862.909362,2881.953349000003
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,ms_per_commit,5,5,0.00885460606061,0.0085742393736,0.00893014893617,0.00870603056769,0.00893008986175,0.00022405929406000072
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,peak_rss_kib,5,5,10744,10604,10768,10604.0,10744.0,140.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,runner_peak_rss_kib,5,5,10744,10604,10768,10604.0,10744.0,140.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,read_wall_ms,5,5,1.448297,1.410317,1.526745,1.436205,1.453824,0.01761900000000005
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,commit_wall_ms,5,5,0.20812,0.202364,0.217557,0.206118,0.209813,0.003695000000000004
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,extract_ms,5,5,1.166784,1.133539,1.225798,1.162664,1.169783,0.0071190000000000975
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,read_worker_ms,5,5,1.446326,1.408402,1.524812,1.434562,1.451893,0.017331000000000207
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,commit_worker_ms,5,5,0.206771,0.200984,0.215858,0.204326,0.208239,0.003913
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,reservation_worker_ms,5,5,0.269532,0.266066,0.27586,0.267855,0.269564,0.001709000000000016
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,dependency_worker_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,apply_worker_ms,5,5,0.136661,0.12933,0.141935,0.132002,0.136778,0.0047760000000000025
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,sync_wait_ms,5,5,0.003466,0.003353,0.003512,0.003436,0.003507,7.100000000000032e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_B,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_acceptance_key_visits,5,5,3384,3345,3445,3367.0,3422.0,55.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_build_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_certificate_ms,5,5,0.013528,0.013095,0.01403,0.013313,0.013966,0.0006529999999999991
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_count_ms,5,5,0.240119,0.234015,0.270675,0.235629,0.265589,0.029960000000000014
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_degree_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_degree_requeries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_graph_bytes,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_heavy_subsets,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_heavy_updates,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_incidences,5,5,6144,6144,6144,6144.0,6144.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_index_payload_bytes,5,5,41576,41304,42152,41312.0,42000.0,688.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_initial_core_size,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_initial_degree_evaluations,5,5,2048,2048,2048,2048.0,2048.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_kernel_ms,5,5,0.861064,0.850563,0.876866,0.85674,0.876265,0.019525000000000015
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_light_scans,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_normalize_ms,5,5,1.166784,1.133539,1.225798,1.162664,1.169783,0.0071190000000000975
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_profile_links,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_profiles,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_select_ms,5,5,0.067545,0.046351,0.068495,0.046492,0.06804,0.021548000000000005
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_sort_ms,5,5,0.196315,0.191251,0.199039,0.194722,0.197687,0.0029649999999999954
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_subsets,5,5,3370,3335,3411,3344.0,3405.0,61.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_switch_ms,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_switch_queries,5,5,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,selector_switch_remaining,5,5,0,0,0,0.0,0.0,0.0
