condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,baseline,status,commit_delta,batch_delta_ms,selector_delta_ms,batch_speedup,selector_speedup,rate_ratio,baseline_commits,commits,baseline_batch_ms,batch_ms,quality_cost
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,1,native,ok,1786,124.138365,124.696597,0.20167926476765868,0.0,0.34438891883878053,2524,4310,31.360997,155.499362,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,1,accept_id,ok,-20,99.03254199999999,96.86175,0.3631321651338994,0.2232205823547855,0.3614548803063977,4330,4310,56.46682,155.499362,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,1,accept_static_degree,ok,-517,87.01758,86.54746,0.4403991188079601,0.30593567040165504,0.39322979118740164,4827,4310,68.481782,155.499362,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,1,native,ok,1806,25.105822999999997,27.834847,0.5553880491233614,0.0,0.9527853616109686,2524,4330,31.360997,56.46682,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,1,accept_static_degree,ok,-497,-12.014961999999997,-10.314290000000003,1.2127791506587409,1.3705531415351413,1.0879083742182951,4827,4330,68.481782,56.46682,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,1,accept_id,ok,-1806,-25.105822999999997,-27.834847,1.8005428845262794,,1.0495543280694415,4330,2524,56.46682,31.360997,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,1,accept_static_degree,ok,-2303,-37.120785,-38.149137,2.1836608702204203,,1.1418189427038012,4827,2524,68.481782,31.360997,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,2,native,ok,2303,38.813708000000005,38.069989,0.4467341876313613,0.0,0.8543525846656714,2524,4827,31.340108,70.153816,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,2,accept_id,ok,497,12.989774000000004,10.279088999999999,0.8148386682201293,0.7299949574453515,0.9083663398373663,4330,4827,57.164042,70.153816,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,2,native,ok,1786,119.79095399999999,120.516889,0.2073703948431197,0.0,0.35410713223959106,2524,4310,31.340108,151.131062,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,2,accept_id,ok,-20,93.96701999999999,92.725989,0.37824151596314465,0.2305975555011215,0.37649444198574805,4330,4310,57.164042,151.131062,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,2,accept_static_degree,ok,-517,80.97724599999998,82.4469,0.46419190781574743,0.31588924436972476,0.414474232998501,4827,4310,70.153816,151.131062,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,2,native,ok,1792,120.52889800000001,120.461517,0.2063627650265914,0.0,0.35287705778708994,2524,4316,31.340108,151.869006,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,2,accept_id,ok,-14,94.70496400000002,92.670617,0.3764036093052456,0.23070355323517966,0.3751865999446508,4330,4316,57.164042,151.869006,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,2,accept_static_degree,ok,-511,81.71519,82.391528,0.4619363611295382,0.31603444774815515,0.4130344592158976,4827,4316,70.153816,151.869006,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,2,native,ok,1806,25.823934,27.7909,0.5482486350422876,0.0,0.9405374761229425,2524,4330,31.340108,57.164042,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,2,accept_static_degree,ok,-497,-12.989774000000004,-10.279088999999999,1.2272368003648169,1.3698724762422232,1.1008774281299767,4827,4330,70.153816,57.164042,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,2,accept_id,ok,-1806,-25.823934,-27.7909,1.8239899492369331,,1.063221854935725,4330,2524,57.164042,31.340108,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,2,accept_static_degree,ok,-2303,-38.813708000000005,-38.069989,2.2384675891991184,,1.1704769411932239,4827,2524,70.153816,31.340108,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,3,native,ok,1806,24.950424,27.559694,0.5586090757595638,0.0,0.9583111323453213,2524,4330,31.576393,56.526817,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,3,accept_static_degree,ok,-497,-12.763905000000001,-10.497154000000002,1.2258026486791216,1.3808879010049968,1.0995909402896529,4827,4330,69.290722,56.526817,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,3,native,ok,1786,121.159481,121.716606,0.20673854918982557,0.0,0.3530281881966336,2524,4310,31.576393,152.735874,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,3,accept_id,ok,-20,96.209057,94.156912,0.3700952207207064,0.22642509437044278,0.3683857739736891,4330,4310,56.526817,152.735874,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,3,accept_static_degree,ok,-517,83.445152,83.659758,0.45366370182292604,0.312667673300059,0.4050736595930603,4827,4310,69.290722,152.735874,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,3,accept_id,ok,-1806,-24.950424,-27.559694,1.7901606747800485,,1.043502434906137,4330,2524,56.526817,31.576393,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,3,accept_static_degree,ok,-2303,-37.714329000000006,-38.056848,2.1943836967065873,,1.1474258235929813,4827,2524,69.290722,31.576393,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,3,native,ok,2303,37.714329000000006,38.056848,0.45570881769712257,0.0,0.8715160313096834,2524,4827,31.576393,69.290722,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,3,accept_id,ok,497,12.763905000000001,10.497154000000002,0.815792004591899,0.7241717443336347,0.9094291007313877,4330,4827,56.526817,69.290722,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,3,native,ok,1792,119.55683400000001,120.492489,0.208930846159991,0.0,0.3572684358266656,2524,4316,31.576393,151.133227,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,3,accept_id,ok,-14,94.60641000000001,92.932795,0.37401978454413604,0.22872541042786493,0.37281048270023254,4330,4316,56.526817,151.133227,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,3,accept_static_degree,ok,-511,81.842505,82.435641,0.45847444255259634,0.3158441519122408,0.40993902922218806,4827,4316,69.290722,151.133227,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,1,native,ok,2310,36.224971999999994,38.136808,0.46618062663737897,0.0,0.8947032082270884,2513,4823,31.635008,67.85998,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,1,accept_id,ok,482,11.130676999999991,9.949808,0.8359758284632564,0.739102234250963,0.9287978393644859,4341,4823,56.729303,67.85998,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,1,native,ok,1828,25.094295000000002,28.187,0.5576484519825671,0.0,0.9632916554147819,2513,4341,31.635008,56.729303,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,1,accept_static_degree,ok,-482,-11.130676999999991,-9.949808,1.1962068351165884,1.3529927980984142,1.0766605580006872,4823,4341,67.85998,56.729303,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,1,native,ok,1785,116.78662800000001,117.796795,0.21314283316483587,0.0,0.36453955310125513,2513,4298,31.635008,148.421636,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,1,accept_id,ok,-43,91.692333,89.609795,0.3822172058526561,0.23928494828743008,0.37843113355351216,4341,4298,56.729303,148.421636,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,1,accept_static_degree,ok,-525,80.56165600000001,79.659987,0.45721083414011143,0.32375081172624437,0.40744187541655696,4823,4298,67.85998,148.421636,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,1,native,ok,1791,121.899553,122.742488,0.20604486568988203,0.0,0.35289180339481624,2513,4304,31.635008,153.534561,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,1,accept_id,ok,-37,96.805258,94.555488,0.3694888149645994,0.22964338151594257,0.366339520757984,4341,4304,56.729303,153.534561,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,1,accept_static_degree,ok,-519,85.674581,84.60567999999999,0.4419850459597823,0.31070584132203677,0.39442331283699533,4823,4304,67.85998,153.534561,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,1,accept_id,ok,-1828,-25.094295000000002,-28.187,1.793244465119149,,1.0381071966925863,4341,2513,56.729303,31.635008,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,1,accept_static_degree,ok,-2310,-36.224971999999994,-38.136808,2.145091286210517,,1.117689073655569,4823,2513,67.85998,31.635008,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,2,native,ok,1791,123.050124,123.668857,0.2041635739780727,0.0,0.34966972638339633,2513,4304,31.567232,154.617356,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,2,accept_id,ok,-37,97.87160800000001,96.016362,0.3670076210590485,0.223601120531097,0.36387947501440376,4341,4304,56.745748,154.617356,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,2,accept_static_degree,ok,-519,86.364776,85.639498,0.44142896868576637,0.30750958586121646,0.3939270746889397,4823,4304,68.25258,154.617356,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,2,accept_id,ok,-1828,-25.178516,-27.652495,1.7976155780779257,,1.0406376290506405,4341,2513,56.745748,31.567232,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,2,accept_static_degree,ok,-2310,-36.68534799999999,-38.029359,2.162133822819815,,1.1265690020216887,4823,2513,68.25258,31.567232,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,2,native,ok,1785,116.34066399999999,117.423395,0.21342492763199067,0.0,0.36502202107578274,2513,4298,31.567232,147.907896,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,2,accept_id,ok,-43,91.162148,89.7709,0.3836559746614204,0.23549391499027938,0.3798556505635755,4341,4298,56.745748,147.907896,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,2,accept_static_degree,ok,-525,79.655316,79.394036,0.46145325466599835,0.3238652655205549,0.4112224939992844,4823,4298,68.25258,147.907896,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,2,native,ok,2310,36.68534799999999,38.029359,0.4625060620419038,0.0,0.8876509101576967,2513,4823,31.567232,68.25258,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,2,accept_id,ok,482,11.506831999999996,10.376864000000001,0.8314081020820019,0.727135448167822,0.9237229385711486,4341,4823,56.745748,68.25258,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,2,native,ok,1828,25.178516,27.652495,0.5562924644151311,0.0,0.9609492988565926,2513,4341,31.567232,56.745748,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,2,accept_static_degree,ok,-482,-11.506831999999996,-10.376864000000001,1.2027787526917435,1.375259592308036,1.082575692606313,4823,4341,68.25258,56.745748,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,3,native,ok,1791,123.24965700000001,123.992989,0.20169086167577774,0.0,0.34543472688092197,2513,4304,31.138726,154.388383,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,3,accept_id,ok,-37,97.555941,96.16490499999999,0.36811346097199554,0.2244327217565503,0.3649758894315333,4341,4304,56.832442,154.388383,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,3,accept_static_degree,ok,-519,86.209365,86.053617,0.44160717714104175,0.30597997762599305,0.3940861062434676,4823,4304,68.179018,154.388383,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,3,native,ok,1828,25.693716000000002,27.828084,0.5479040650760705,0.0,0.9464590316334386,2513,4341,31.138726,56.832442,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,3,accept_static_degree,ok,-482,-11.346575999999999,-10.111287999999998,1.1996496296956587,1.3633483354441505,1.079759287270386,4823,4341,68.179018,56.832442,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,3,accept_id,ok,-1828,-25.693716000000002,-27.828084,1.8251370335446608,,1.0565697685552835,4341,2513,56.832442,31.138726,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,3,accept_static_degree,ok,-2310,-37.040292,-37.939372,2.1895249664356853,,1.1408410202466897,4823,2513,68.179018,31.138726,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,3,native,ok,2310,37.040292,37.939372,0.4567200718555377,0.0,0.8765463217510929,2513,4823,31.138726,68.179018,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,3,accept_id,ok,482,11.346575999999999,10.111287999999998,0.8335767171067204,0.7334882612184515,0.9261323443005374,4341,4823,56.832442,68.179018,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,3,native,ok,1785,118.61869300000001,118.87568,0.20792776884062084,0.0,0.35562019517572474,2513,4298,31.138726,149.757419,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,3,accept_id,ok,-43,92.924977,91.047596,0.3794966712133307,0.23409400476194964,0.3757375473104002,4341,4298,56.832442,149.757419,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,3,accept_static_degree,ok,-525,81.578401,80.936308,0.45526304109180726,0.3191516717296591,0.4057061062846007,4823,4298,68.179018,149.757419,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,1,native,ok,1813,119.03685899999999,119.640979,0.2066859650640312,0.0,0.3574793874623439,2485,4298,31.013252,150.050111,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_id,ok,-29,93.55676399999999,92.02529,0.3764965358806033,0.2308213225169279,0.37397321728986127,4327,4298,56.493347,150.050111,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_static_degree,ok,-521,81.750785,81.801005,0.45517677757665903,0.3162793744775358,0.40596592447015417,4819,4298,68.299326,150.050111,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,1,native,ok,1816,122.654833,123.146404,0.20181973374627532,0.0,0.34930650899068627,2485,4301,31.013252,153.668085,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_id,ok,-26,97.17473799999999,95.530715,0.3676322705524703,0.2242508762172219,0.3654232483580531,4327,4301,56.493347,153.668085,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_static_degree,ok,-518,85.368759,85.30643,0.44446005818319395,0.30727632128015686,0.3966845217356309,4819,4301,68.299326,153.668085,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,1,native,ok,2334,37.28607399999999,37.839974,0.45407844873901104,0.0,0.8805650078363291,2485,4819,31.013252,68.299326,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,1,accept_id,ok,492,11.805978999999994,10.224284999999998,0.8271435504356223,0.7298020077920773,0.9211936144097608,4327,4819,56.493347,68.299326,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,1,native,ok,1842,25.480095,27.615689,0.5489717576832543,0.0,0.9558956923518583,2485,4327,31.013252,56.493347,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,1,accept_static_degree,ok,-492,-11.805978999999994,-10.224284999999998,1.208979988386951,1.3702346517590054,1.085548124039845,4819,4327,68.299326,56.493347,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,1,accept_id,ok,-1842,-25.480095,-27.615689,1.821587333053625,,1.0461392472013642,4327,2485,56.493347,31.013252,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,1,accept_static_degree,ok,-2334,-37.28607399999999,-37.839974,2.2022626327609887,,1.1356344972838965,4819,2485,68.299326,31.013252,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,2,native,ok,1842,27.338600999999997,29.013948,0.5313843616056211,0.0,0.9252716831656166,2485,4327,31.00047,58.339071,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,2,accept_static_degree,ok,-492,-9.60541,-8.621039000000003,1.1646479766535878,1.2971342955464042,1.0457422276362014,4819,4327,67.944481,58.339071,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,2,native,ok,1816,124.04310099999998,124.123816,0.19994682656012872,0.0,0.3460649098735261,2485,4301,31.00047,155.043571,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_id,ok,-26,96.7045,95.109868,0.3762753310164664,0.23375004841939437,0.37401437455595743,4327,4301,58.339071,155.043571,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_static_degree,ok,-518,87.09908999999999,86.48882900000001,0.43822830293298654,0.303205204390429,0.3911226252161075,4819,4301,67.944481,155.043571,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,2,accept_id,ok,-1842,-27.338600999999997,-29.013948,1.8818769844457195,,1.0807636483359315,4327,2485,58.339071,31.00047,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,2,accept_static_degree,ok,-2334,-36.944010999999996,-37.634987,2.1917242222456625,,1.1302001851590453,4819,2485,67.944481,31.00047,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,2,native,ok,2334,36.944010999999996,37.634987,0.45626178232195197,0.0,0.8847990056374632,2485,4819,31.00047,67.944481,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,2,accept_id,ok,492,9.60541,8.621039000000003,0.8586285470338643,0.7709301985410543,0.9562586013767492,4327,4819,58.339071,67.944481,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,2,native,ok,1813,118.41235599999999,118.76947,0.20748198685432803,0.0,0.358856168812558,2485,4298,31.00047,149.412826,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_id,ok,-29,91.073755,89.755522,0.39045557574822926,0.24428793022314574,0.3878387022337151,4327,4298,58.339071,149.412826,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_static_degree,ok,-521,81.468345,81.13448299999999,0.4547432962682869,0.31687425228048927,0.40557930843741863,4819,4298,67.944481,149.412826,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,3,native,ok,2334,37.009868000000004,37.884734,0.4647378494009909,0.0,0.9012360950764896,2485,4819,32.133575,69.143443,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,3,accept_id,ok,492,12.015693000000006,10.103587000000001,0.8262207885713762,0.7333071680007044,0.9201659302351828,4327,4819,57.12775,69.143443,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,3,native,ok,1816,121.372649,122.994899,0.2093307630314716,0.0,0.36230648362143675,2485,4301,32.133575,153.506224,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_id,ok,-26,96.37847400000001,95.213752,0.372152662682915,0.2258723510151425,0.3699164784378311,4327,4301,57.12775,153.506224,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_static_degree,ok,-518,84.362781,85.110165,0.4504276191433124,0.3080187414926858,0.4020106225224891,4819,4301,69.143443,153.506224,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,3,native,ok,1842,24.994175,27.781147,0.5624862698075804,0.0,0.9794278025987607,2485,4327,32.133575,57.12775,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,3,accept_static_degree,ok,-492,-12.015693000000006,-10.103587000000001,1.2103302335554964,1.3636850199165642,1.086760514752391,4819,4327,69.143443,57.12775,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,3,accept_id,ok,-1842,-24.994175,-27.781147,1.7778211730254103,,1.0210043020492723,4327,2485,57.12775,32.133575,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,3,accept_static_degree,ok,-2334,-37.009868000000004,-37.884734,2.151750715567751,,1.1095871608594727,4819,2485,69.143443,32.133575,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,3,native,ok,1813,119.240498,121.016343,0.2122792520750895,0.0,0.36715341063190937,2485,4298,32.133575,151.374073,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_id,ok,-29,94.24632300000002,93.235196,0.3773945489330924,0.22956524971176825,0.37486521176724247,4327,4298,57.12775,151.374073,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_static_degree,ok,-521,82.23063,83.131609,0.4567720325527609,0.31305469212534376,0.4073887105029325,4819,4298,69.143443,151.374073,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,101,1,native,ok,1813,119.18637199999999,119.8285,0.2072972692338788,0.0,0.35817239935012934,2491,4304,31.168064,150.354436,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_id,ok,-42,92.26354799999999,92.06695300000001,0.38635965486246115,0.23167733051819892,0.38262585239906377,4346,4304,58.090888,150.354436,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_static_degree,ok,-521,82.004814,81.817626,0.4545899929417447,0.3172106301923165,0.40550369525747343,4825,4304,68.349622,150.354436,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,101,1,native,ok,1799,120.81915299999999,121.924036,0.2050702987738765,0.0,0.35317205208391217,2491,4290,31.168064,151.987217,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_id,ok,-56,93.89632899999998,94.162489,0.3822090380140325,0.22769543980647097,0.37728411713833704,4346,4290,58.090888,151.987217,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_static_degree,ok,-535,83.63759499999999,83.913162,0.4497063855047757,0.3117586593015999,0.3998425686667571,4825,4290,68.349622,151.987217,baseline_dominates
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,101,1,native,ok,1855,26.922824,27.761547,0.5365396376794929,0.0,0.9360904316955813,2491,4346,31.168064,58.090888,extra_commits_extra_time
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,101,1,accept_static_degree,ok,-479,-10.258733999999997,-10.249327000000001,1.1765979889995828,1.3691914935432092,1.0597916808677865,4825,4346,68.349622,58.090888,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,101,1,accept_id,ok,-1855,-26.922824,-27.761547,1.8637951975457956,,1.0682728571305409,4346,2491,58.090888,31.168064,tradeoff_or_tie
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,101,1,accept_static_degree,ok,-2334,-37.181557999999995,-38.010874,2.192937681339463,,1.1321466868838088,4825,2491,68.349622,31.168064,tradeoff_or_tie
