condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_profile,eas,1,profile,eas_k1_graph,batch_speedup,5,9.353913187810177,9.06911829838387,9.574468998635053,9.130077154241144,9.497832675875303,0.3677555216341588
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_profile,eas,1,profile,eas_k1_graph,selector_speedup,5,10.236623718750032,9.92807845288499,10.46496250793669,10.00145458850764,10.412063488623193,0.4106089001155535
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_profile,eas,1,profile,eas_k1_graph,rate_ratio,5,9.3539131878028,9.06911829833904,9.57446899865735,9.130077154241327,9.49783267587728,0.36775552163595293
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,commit_delta,5,494,479,518,479.0,505.0,26.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,batch_delta_ms,5,69.249808,68.562785,70.883804,69.195329,69.606479,0.41114999999999213
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,selector_delta_ms,5,69.283167,68.607572,71.366983,69.256627,69.621839,0.36521199999999965
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,batch_speedup,5,0.08970590166039617,0.0879149764147059,0.09053959286803251,0.08844056049048254,0.09021874478017528,0.0017781842896927302
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,rate_ratio,5,0.1704373985142652,0.16711336889047612,0.1759667497093703,0.16747606137710858,0.17509070979158478,0.007614648414476205
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,commit_delta,5,91,85,107,89.0,105.0,16.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_delta_ms,5,63.315215,62.529447000000005,64.97967299999999,63.203548000000005,63.58424899999999,0.38070099999998774
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_delta_ms,5,62.748659,62.12246700000001,64.793517,62.702479,63.036106999999994,0.33362799999999737
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_speedup,5,0.16794371793671636,0.1638853555211329,0.17056256871682862,0.16768759277297368,0.16826864004383502,0.0005810472708613346
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_speedup,5,0.0946356801349855,0.09147771730623618,0.09480191480396007,0.09431595411912967,0.09474682648368403,0.00043087236455435773
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,rate_ratio,5,0.18448362955217298,0.1791744505333165,0.1895731883555723,0.18304690892180145,0.1871449297928713,0.004098020871069863
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,commit_delta,5,-1,-2,1,-2.0,-1.0,1.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_delta_ms,5,61.370971000000004,60.21643999999999,62.816908,61.289624999999994,61.707122000000005,0.41749700000001155
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_delta_ms,5,60.734925000000004,60.02524,62.79129400000001,60.642948,61.011387,0.3684390000000022
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_speedup,5,0.19421042005249145,0.19171435812424445,0.19811628183667182,0.1940694789741986,0.19469024190621584,0.0006207629320172381
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_speedup,5,0.12348416562229901,0.12032980312902877,0.12591388600663495,0.1233812247641624,0.12437335419179453,0.0009921294276321324
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,rate_ratio,5,0.19382773942162543,0.19153072368194923,0.19831166278552984,0.19370639295205372,0.1945033990633741,0.0007970061113203863
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,batch_delta_ms,5,-575.0935860000001,-589.0022140000001,-569.178745,-583.3394579999999,-570.301335,13.038122999999928
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,selector_delta_ms,5,-574.821048,-588.675124,-568.982784,-583.300929,-570.275173,13.025756000000001
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,batch_speedup,5,8.467982063284868,8.383316384585964,8.843927758682376,8.45207233048362,8.656970073457968,0.2048977429743477
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,selector_speedup,5,9.198140783604767,9.020021317140449,9.580322941613499,9.191038633725261,9.42231212039824,0.2312734866729791
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,eas_k1_graph,rate_ratio,5,8.467982063318438,8.383316384552526,8.84392775866541,8.452072330537378,8.656970073454188,0.20489774291680973
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,commit_delta,5,-409,-416,-374,-411.0,-388.0,23.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,batch_delta_ms,5,-5.9507699999999994,-6.0333380000000005,-5.910223,-6.017085,-5.918374,0.09871099999999977
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,selector_delta_ms,5,-6.542179,-6.609781,-6.497715,-6.564098,-6.534508,0.02959000000000067
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,batch_speedup,5,1.8695088907468973,1.8672091679478673,1.9243054194844555,1.8682371798753197,1.8733484158101552,0.005111235934835534
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,selector_speedup,0,,,,,,
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_id,rate_ratio,5,1.0713211252917312,1.0455550800624551,1.121740699881745,1.0529963651531393,1.116263749830827,0.06326738467768767
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,commit_delta,5,-496,-520,-478,-506.0,-480.0,26.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,batch_delta_ms,5,-7.97845,-8.346452,-7.9124,-8.066896,-7.932432,0.13446399999999947
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,selector_delta_ms,5,-8.597699,-8.638646,-8.548242,-8.62105,-8.595327,0.02572300000000105
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,batch_speedup,5,2.164082451140986,2.1513510147723993,2.2515815619299886,2.1624649180916498,2.180679173704193,0.018214255612543084
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,selector_speedup,0,,,,,,
l2-n8192-zipf-w1,main,2,8192,zipf,1,native,native,,native,accept_static_degree,rate_ratio,5,1.123759957330718,1.1048566015989894,1.1901851254373255,1.1057332930929735,1.1671922625154911,0.061458969422517606
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,commit_delta,5,496,478,520,480.0,506.0,26.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,batch_delta_ms,5,7.97845,7.9124,8.346452,7.932432,8.066896,0.13446399999999947
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,selector_delta_ms,5,8.597699,8.548242,8.638646,8.595327,8.62105,0.02572300000000105
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,batch_speedup,5,0.4620896026733003,0.4441322565915977,0.46482419332476727,0.45857272911051755,0.4624352476813766,0.0038625185708590637
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.8898697568609878,0.8402054257169084,0.9050948318114432,0.8567568789779635,0.9043772184907132,0.04762033951274969
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,90,87,109,90.0,106.0,16.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,2.02768,1.9153470000000006,2.179616000000001,1.9940259999999999,2.1627650000000003,0.16873900000000042
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,2.0555200000000005,1.964162,2.1535409999999997,2.0137340000000004,2.0747410000000004,0.06100700000000003
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.8632929761480735,0.8534714858862787,0.8717899435935509,0.8548413229171057,0.8645268069350772,0.009685484017971535
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.760922079267953,0.7507085022351883,0.7709149687605807,0.7598356677326664,0.7644271184648258,0.004591450732159386
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,rate_ratio,5,0.945576195085718,0.9354867307390784,0.9707744267730581,0.9366018254203744,0.9610590610532402,0.024457235632865837
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,commit_delta,5,409,374,416,388.0,411.0,23.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,batch_delta_ms,5,5.9507699999999994,5.910223,6.0333380000000005,5.918374,6.017085,0.09871099999999977
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,selector_delta_ms,5,6.542179,6.497715,6.609781,6.534508,6.564098,0.02959000000000067
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,batch_speedup,5,0.5348998365022403,0.5196680266420036,0.5355586386173529,0.5338035314522827,0.5352639433429629,0.0014604118906802466
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,native,rate_ratio,5,0.9334269402441685,0.8914716209418282,0.9564297654603392,0.8958456280171715,0.9496708944997813,0.05382526648260977
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,commit_delta,5,-90,-109,-87,-106.0,-90.0,16.0
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,batch_delta_ms,5,-2.02768,-2.179616000000001,-1.9153470000000006,-2.1627650000000003,-1.9940259999999999,0.16873900000000042
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,selector_delta_ms,5,-2.0555200000000005,-2.1535409999999997,-1.964162,-2.0747410000000004,-2.0137340000000004,0.06100700000000003
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,batch_speedup,5,1.1583553065170291,1.147065307817113,1.171685307051073,1.156702131129054,1.1698077446555193,0.013105613526465332
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,selector_speedup,5,1.314195010561466,1.2971599210321794,1.3320749625487944,1.3081691842752354,1.3160740439889838,0.007904859713748325
l2-n8192-zipf-w1,main,2,8192,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,rate_ratio,5,1.0575562341746012,1.030105421425336,1.0689622494270474,1.0405187782154446,1.0676895697391693,0.027170791523724702
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,commit_delta,5,1792,1753,1813,1785.0,1813.0,28.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,batch_delta_ms,5,119.03685899999999,116.78662800000001,119.55683400000001,118.702691,119.18637199999999,0.48368099999999004
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,selector_delta_ms,5,119.640979,117.796795,120.461517,119.455081,119.8285,0.3734189999999984
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,batch_speedup,5,0.208930846159991,0.2072972692338788,0.21314283316483587,0.20748198685432803,0.2099732696821829,0.0024912828278548793
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,native,rate_ratio,5,0.35817239935012934,0.3558643286405544,0.36453955310125513,0.3572684358266656,0.358856168812558,0.001587732985892376
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,commit_delta,5,-42,-49,-14,-43.0,-29.0,14.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,batch_delta_ms,5,93.55676399999999,91.692333,94.60641000000001,92.26354799999999,93.777475,1.5139270000000096
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,selector_delta_ms,5,92.02529,89.7709,92.670617,91.684064,92.06695300000001,0.3828890000000058
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,batch_speedup,5,0.3773945489330924,0.3758632485281161,0.38381489671366514,0.3764036093052456,0.3822172058526561,0.005813596547410538
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,selector_speedup,5,0.23167733051819892,0.23070355323517966,0.23549391499027938,0.2308213225169279,0.23248083520197854,0.0016595126850506292
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,rate_ratio,5,0.3751865999446508,0.3716049134579292,0.38010568694377966,0.37486521176724247,0.37843113355351216,0.003565921786269688
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,commit_delta,5,-521,-551,-511,-525.0,-521.0,4.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,batch_delta_ms,5,81.750785,80.56165600000001,83.266194,81.71519,82.004814,0.2896239999999892
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,selector_delta_ms,5,81.801005,79.659987,82.391528,81.698243,81.817626,0.11938299999999913
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,batch_speedup,5,0.45517677757665903,0.44582116515093123,0.4616348918947704,0.4545899929417447,0.45721083414011143,0.0026208411983667523
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,selector_speedup,5,0.3162793744775358,0.31603444774815515,0.32375081172624437,0.3160756133931214,0.3172106301923165,0.0011350167991950877
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,rate_ratio,5,0.40596592447015417,0.3949308684866595,0.41276490437461943,0.40550369525747343,0.40744187541655696,0.0019381801590835357
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,commit_delta,5,1791,1758,1816,1786.0,1799.0,13.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,batch_delta_ms,5,121.159481,120.57515400000001,123.050124,120.773956,122.654833,1.8808769999999981
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,selector_delta_ms,5,121.781754,120.734794,123.668857,121.716606,123.146404,1.4297980000000052
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,batch_speedup,5,0.2050702987738765,0.20181973374627532,0.20718518316834525,0.2041635739780727,0.20673854918982557,0.0025749752117528724
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,native,rate_ratio,5,0.35154965086902623,0.34930650899068627,0.35317205208391217,0.34966972638339633,0.3530281881966336,0.00335846181323729
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,commit_delta,5,-37,-56,-20,-44.0,-26.0,18.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_delta_ms,5,96.209057,93.89632899999998,97.555941,95.680679,96.7045,1.023820999999998
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_delta_ms,5,94.156912,93.031881,96.016362,94.08015,95.213752,1.1336019999999962
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,batch_speedup,5,0.372152662682915,0.36811346097199554,0.37868075117894784,0.3700952207207064,0.3722532796385599,0.0021580589178535337
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,selector_speedup,5,0.22642509437044278,0.2244327217565503,0.229452605021217,0.2258723510151425,0.2267779486594691,0.0009055976443266001
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,rate_ratio,5,0.36846619425075305,0.3649758894315333,0.3738012937320518,0.3683857739736891,0.3699164784378311,0.0015307044641419965
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,commit_delta,5,-519,-546,-517,-535.0,-518.0,17.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_delta_ms,5,84.84297500000001,83.445152,86.209365,83.63759499999999,85.368759,1.7311640000000068
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_delta_ms,5,84.024916,83.035186,85.639498,83.659758,85.30643,1.6466720000000095
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,batch_speedup,5,0.44446005818319395,0.44132291017861386,0.45366370182292604,0.44160717714104175,0.4497063855047757,0.008099208363733956
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,selector_speedup,5,0.31003690421473157,0.30727632128015686,0.312667673300059,0.30750958586121646,0.31225139622965686,0.004741810368440402
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,rate_ratio,5,0.3966845217356309,0.3914032273616006,0.4050736595930603,0.3940861062434676,0.3998425686667571,0.005756462423289477
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,commit_delta,5,2310,2303,2334,2304.0,2334.0,30.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,batch_delta_ms,5,36.898258999999996,35.930980999999996,37.714329000000006,36.68534799999999,37.009868000000004,0.3245200000000139
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,selector_delta_ms,5,37.839974,37.76665,38.069989,37.798504,38.029359,0.23085499999999826
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,batch_speedup,5,0.45626178232195197,0.45570881769712257,0.46849771270277285,0.4560093104830924,0.4625060620419038,0.006496751558811409
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.8847990056374632,0.8715160313096834,0.8963291554561892,0.8832777692018535,0.8876509101576967,0.00437314095584318
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,492,479,502,482.0,497.0,15.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,11.346575999999999,10.420108999999997,12.763905000000001,10.511280999999997,11.805978999999994,1.2946979999999968
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,10.111287999999998,10.092112,10.314290000000003,10.103587000000001,10.173924999999997,0.07033799999999601
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.8335767171067204,0.815792004591899,0.846243528167109,0.8271435504356223,0.8430807640118855,0.01593721357626321
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.7330023431615177,0.7296324160622558,0.7334882612184515,0.7306108696429258,0.7333071680007044,0.002696298357778626
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,rate_ratio,5,0.9261323443005374,0.9094291007313877,0.9409366122275695,0.9211936144097608,0.9395133509907626,0.018319736581001833
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,commit_delta,5,1828,1802,1855,1806.0,1842.0,36.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,batch_delta_ms,5,25.188874,25.105822999999997,26.47815,25.178516,25.480095,0.30157900000000026
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,selector_delta_ms,5,27.781147,27.636834,27.828084,27.706392,27.7909,0.08450799999999958
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,batch_speedup,5,0.5553880491233614,0.538306860990054,0.5586427257904042,0.5489717576832543,0.5562924644151311,0.0073207067318767916
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,native,rate_ratio,5,0.9558956923518583,0.9391736723663536,0.9609492988565926,0.9527853616109686,0.9576416127792754,0.004856251168306791
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,commit_delta,5,-492,-502,-479,-497.0,-482.0,15.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,batch_delta_ms,5,-11.346575999999999,-12.763905000000001,-10.420108999999997,-11.805978999999994,-10.511280999999997,1.2946979999999968
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,selector_delta_ms,5,-10.111287999999998,-10.314290000000003,-10.092112,-10.173924999999997,-10.103587000000001,0.07033799999999601
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,batch_speedup,5,1.1996496296956587,1.1816929367435334,1.2258026486791216,1.1861259830450863,1.208979988386951,0.022854005341864658
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,selector_speedup,5,1.3642521191499781,1.3633483354441505,1.3705531415351413,1.3636850199165642,1.3687176601803555,0.005032640263791244
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,accept_static_degree,rate_ratio,5,1.079759287270386,1.0627708466276002,1.0995909402896529,1.0643808296555353,1.085548124039845,0.021167294384309754
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,commit_delta,5,-1828,-1855,-1802,-1842.0,-1806.0,36.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,batch_delta_ms,5,-25.188874,-26.47815,-25.105822999999997,-25.480095,-25.178516,0.30157900000000026
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,selector_delta_ms,5,-27.781147,-27.828084,-27.636834,-27.7909,-27.706392,0.08450799999999958
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,batch_speedup,5,1.8005428845262794,1.7900528438549606,1.8576764898756817,1.7976155780779257,1.821587333053625,0.023971754975699255
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,selector_speedup,0,,,,,,
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_id,rate_ratio,5,1.0461392472013642,1.0406376290506405,1.0647657929767,1.0442319826702098,1.0495543280694415,0.005322345399231709
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,commit_delta,5,-2310,-2334,-2303,-2334.0,-2304.0,30.0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,batch_delta_ms,5,-36.898258999999996,-37.714329000000006,-35.930980999999996,-37.009868000000004,-36.68534799999999,0.3245200000000139
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,selector_delta_ms,5,-37.839974,-38.069989,-37.76665,-38.029359,-37.798504,0.23085499999999826
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,batch_speedup,5,2.1917242222456625,2.1344821391570505,2.1943836967065873,2.162133822819815,2.192937681339463,0.030803858519648397
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,selector_speedup,0,,,,,,
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,accept_static_degree,rate_ratio,5,1.1302001851590453,1.1156615780182306,1.1474258235929813,1.1265690020216887,1.1321466868838088,0.005577684862120069
l2-n32768-zipf-w1,main,2,32768,zipf,1,native,native,,native,accept_id,commit_delta,5,-1120,-1134,-1098,-1129.0,-1118.0,11.0
l2-n32768-zipf-w1,main,2,32768,zipf,1,native,native,,native,accept_id,batch_delta_ms,5,-23.897552999999995,-23.988133,-23.777901999999997,-23.901013,-23.842455999999995,0.05855700000000397
l2-n32768-zipf-w1,main,2,32768,zipf,1,native,native,,native,accept_id,selector_delta_ms,5,-26.36845,-26.403217,-26.262129,-26.401125,-26.341418,0.05970699999999951
l2-n32768-zipf-w1,main,2,32768,zipf,1,native,native,,native,accept_id,batch_speedup,5,1.8969735602894124,1.8907035147933682,1.9070806581810038,1.8958212297319013,1.9005592932802426,0.004738063548341387
