condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,status,trace_sha256,id,commit_count,abort_count,batch_ms,selector_ms,effective_commits_per_second,ms_per_commit,peak_rss_kib,runner_peak_rss_kib,read_wall_ms,commit_wall_ms,extract_ms,read_worker_ms,commit_worker_ms,reservation_worker_ms,dependency_worker_ms,apply_worker_ms,sync_wait_ms,selector_initial_core_size,selector_subsets,selector_incidences,selector_profiles,selector_heavy_subsets,selector_profile_links,selector_B,selector_degree_queries,selector_light_scans,selector_heavy_updates,selector_tree_updates,selector_trim_key_visits,selector_switches,selector_switch_round,selector_switch_remaining,selector_switch_queries,selector_graph_bytes,selector_index_payload_bytes,selector_normalize_ms,selector_build_ms,selector_trim_ms,selector_select_ms,selector_switch_ms,selector_certificate_ms,selector_kernel_ms,selector_total_ms,selector_count_ms,selector_sort_ms,selector_initial_degree_evaluations,selector_acceptance_key_visits,selector_degree_requeries
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,1,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r1-measure-accept_id,4330,28438,56.46682,27.834847,76682.2002727,0.0130408360277,50364,50364,26.050857,2.5807,19.601396,26.048076,2.578078,5.821777,0,1.809302,0.005403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.601396,0,0,0.584411,0,0.111478,6.083862,27.834847,0,0.026047,0,47365,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,1,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r1-measure-native,2524,30244,31.360997,0,80482.1351821,0.0124251176704,49504,49504,26.389233,4.971459,0,26.386991,4.969134,5.997259,2.535588,0.704639,0.004567,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,2,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r2-measure-accept_static_degree,4827,27941,70.153816,38.069989,68805.9506271,0.0145336266832,50796,50796,27.133384,4.949951,19.623103,27.130902,4.947175,6.186927,0,3.777908,0.005258,0,42746,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604016,19.623103,0,0,1.739476,0,0.140278,16.289117,38.069989,5.257224,3.769794,32768,60594,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,2,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r2-measure-eas_k1_adaptive,4310,28458,151.131062,120.516889,28518.2936119,0.0350652116009,62320,62320,26.284918,4.328783,19.659747,26.282508,4.325363,6.023278,0,3.301389,0.00583,32768,42746,98304,0,0,0,0,206504,0,0,0,196608,0,0,0,0,0,9352624,19.659747,40.14858,1.980451,39.240199,0,6.0871,98.649254,120.516889,0,0,0,0,173736
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,2,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r2-measure-eas_k2_adaptive,4316,28452,151.869006,120.461517,28419.2286081,0.0351874434662,61320,61320,27.062815,4.344255,19.55797,27.060403,4.340769,6.061678,0,3.316638,0.005898,32768,42746,98304,0,0,0,0,206429,0,0,0,196608,0,0,0,0,0,9352624,19.55797,41.578266,1.676851,38.999412,0,6.16653,98.7214,120.461517,0,0,0,0,173661
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,2,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r2-measure-accept_id,4330,28438,57.164042,27.7909,75746.9179664,0.0132018572748,50368,50368,26.520871,2.851843,19.478515,26.517991,2.849107,5.993507,0,2.038873,0.005616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.478515,0,0,0.587517,0,0.110426,6.141642,27.7909,0,0.027803,0,47365,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,2,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r2-measure-native,2524,30244,31.340108,0,80535.7786259,0.0124168415214,49512,49512,26.365892,4.97399,0,26.359269,4.97186,6.035107,2.524129,0.709557,0.008753,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,29,3,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r3-measure-accept_id,4330,28438,56.526817,27.559694,76600.8105498,0.0130546921478,50156,50156,26.223161,2.743675,19.417559,26.220354,2.740554,5.99653,0,1.968559,0.005928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.417559,0,0,0.583845,0,0.111747,6.045638,27.559694,0,0.026418,0,47365,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,29,3,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r3-measure-eas_k1_adaptive,4310,28458,152.735874,121.716606,28218.6488814,0.0354375577726,62112,62112,26.519164,4.499822,19.3739,26.5167,4.496272,5.959754,0,3.450853,0.006014,32768,42746,98304,0,0,0,0,206504,0,0,0,196608,0,0,0,0,0,9352624,19.3739,40.330544,2.065695,39.393219,0,6.997554,100.124821,121.716606,0,0,0,0,173736
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,29,3,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r3-measure-native,2524,30244,31.576393,0,79933.1323245,0.0125104568146,49492,49492,26.592584,4.983528,0,26.589872,4.981444,6.07127,2.539542,0.719482,0.004796,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,29,3,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r3-measure-accept_static_degree,4827,27941,69.290722,38.056848,69663.0062536,0.014354821214,50848,50848,27.659446,3.573874,19.527906,27.656781,3.570989,6.060811,0,2.615606,0.00555,0,42746,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604016,19.527906,0,0,1.729071,0,0.139591,16.261036,38.056848,5.278384,3.70884,32768,60594,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,29,3,ok,17c8ef6f4589778c4518ec1e43821f211ea737afb54ab5bf9a9a091a4ac80fd8,l2-n32768-uniform-w1-s29-r3-measure-eas_k2_adaptive,4316,28452,151.133227,120.492489,28557.5851563,0.0350169664041,61332,61332,26.303845,4.336406,19.613347,26.301317,4.333538,5.870777,0,3.309718,0.005396,32768,42746,98304,0,0,0,0,206429,0,0,0,196608,0,0,0,0,0,9352624,19.613347,41.499982,1.673139,38.968448,0,6.089735,98.630633,120.492489,0,0,0,0,173661
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,1,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r1-measure-accept_static_degree,4823,27945,67.85998,38.136808,71072.8178818,0.0140700767157,50496,50496,26.158589,3.564079,19.65407,26.155996,3.561594,5.896612,0,2.615478,0.005078,0,42746,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604056,19.65407,0,0,1.789393,0,0.143696,16.321046,38.136808,5.282695,3.723776,32768,60670,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,1,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r1-measure-accept_id,4341,28427,56.729303,28.187,76521.2997593,0.0130682568533,50352,50352,26.062903,2.478922,19.854007,26.060049,2.476054,5.856295,0,1.736956,0.005722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.854007,0,0,0.587188,0,0.111591,6.22511,28.187,0,0.026069,0,47310,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,1,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r1-measure-eas_k2_adaptive,4298,28470,148.421636,117.796795,28958.0422089,0.0345327212657,61316,61316,26.200102,4.424265,19.437664,26.197524,4.421134,5.986632,0,3.376752,0.005709,32768,42746,98304,0,0,0,0,206549,0,0,0,196608,0,0,0,0,0,9349848,19.437664,40.096336,1.632814,38.380994,0,5.821632,96.156923,117.796795,0,0,0,0,173781
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,1,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r1-measure-eas_k1_adaptive,4304,28464,153.534561,122.742488,28032.7762816,0.0356725281134,62048,62048,26.477062,4.314322,19.463033,26.474335,4.311706,5.937377,0,3.292609,0.005343,32768,42746,98304,0,0,0,0,206583,0,0,0,196608,0,0,0,0,0,9349848,19.463033,40.386069,2.165323,39.918246,0,7.203543,101.051044,122.742488,0,0,0,0,173815
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,1,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r1-measure-native,2513,30255,31.635008,0,79437.3119804,0.0125885427776,49508,49508,26.573213,5.061554,0,26.57087,5.059527,6.025164,2.592581,0.711935,0.00437,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,2,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r2-measure-eas_k1_adaptive,4304,28464,154.617356,123.668857,27836.4609986,0.0359241068773,62176,62176,26.616588,4.331289,19.542423,26.613505,4.328499,6.04151,0,3.300558,0.005873,32768,42746,98304,0,0,0,0,206583,0,0,0,196608,0,0,0,0,0,9349848,19.542423,41.810424,2.027798,40.408308,0,6.223159,101.916679,123.668857,0,0,0,0,173815
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,2,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r2-measure-native,2513,30255,31.567232,0,79607.8667905,0.0125615726224,49480,49480,26.438003,5.128916,0,26.435083,5.127434,5.959287,2.670009,0.69974,0.004402,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,2,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r2-measure-eas_k2_adaptive,4298,28470,147.907896,117.423395,29058.6244294,0.0344131912517,61384,61384,26.209663,4.27454,19.401465,26.207013,4.271442,6.02742,0,3.245495,0.005748,32768,42746,98304,0,0,0,0,206549,0,0,0,196608,0,0,0,0,0,9349848,19.401465,40.168468,1.613051,37.970139,0,5.860657,95.827721,117.423395,0,0,0,0,173781
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,2,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r2-measure-accept_static_degree,4823,27945,68.25258,38.029359,70663.9954123,0.014151478333,50568,50568,26.037503,4.185607,19.677597,26.034558,4.183152,5.827295,0,3.141822,0.0054,0,42746,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604056,19.677597,0,0,1.734518,0,0.145967,16.188101,38.029359,5.224898,3.716003,32768,60670,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,2,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r2-measure-accept_id,4341,28427,56.745748,27.652495,76499.1237758,0.0130720451509,50400,50400,26.375963,2.716873,19.404525,26.373477,2.71406,5.99214,0,1.946096,0.005299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.404525,0,0,0.590765,0,0.111532,6.147055,27.652495,0,0.026915,0,47310,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,47,3,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r3-measure-eas_k1_adaptive,4304,28464,154.388383,123.992989,27877.7451798,0.0358709068309,62292,62292,26.125034,4.270012,19.548883,26.122213,4.266925,5.903377,0,3.255016,0.005908,32768,42746,98304,0,0,0,0,206583,0,0,0,196608,0,0,0,0,0,9349848,19.548883,40.896154,2.177829,40.293023,0,7.339044,102.247449,123.992989,0,0,0,0,173815
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,47,3,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r3-measure-accept_id,4341,28427,56.832442,27.828084,76382.4295989,0.0130920161253,50232,50232,26.269163,2.734595,19.524691,26.26695,2.731437,5.900775,0,1.962515,0.005371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.524691,0,0,0.592351,0,0.112072,6.1795,27.828084,0,0.025847,0,47310,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,47,3,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r3-measure-native,2513,30255,31.138726,0,80703.365963,0.0123910569041,49556,49556,26.219206,4.919289,0,26.216389,4.916871,6.005304,2.526689,0.666995,0.005235,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,47,3,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r3-measure-accept_static_degree,4823,27945,68.179018,37.939372,70740.2385878,0.0141362260004,50564,50564,26.504732,3.734431,19.54312,26.501771,3.731739,6.061842,0,2.771044,0.005653,0,42746,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604056,19.54312,0,0,1.752086,0,0.141612,16.23793,37.939372,5.260717,3.702792,32768,60670,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,47,3,ok,0c6ecbc5229d5667f1ec3a26196a17fc8447f0a2f4204f8bde94072bfae24615,l2-n32768-uniform-w1-s47-r3-measure-eas_k2_adaptive,4298,28470,149.757419,118.87568,28699.7467551,0.0348435130293,61332,61332,26.549155,4.332138,19.364015,26.546439,4.329089,6.008445,0,3.317732,0.005765,32768,42746,98304,0,0,0,0,206549,0,0,0,196608,0,0,0,0,0,9349848,19.364015,40.946067,1.652104,38.530333,0,5.858564,97.255406,118.87568,0,0,0,0,173781
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,1,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r1-measure-eas_k2_adaptive,4298,28470,150.050111,119.640979,28643.7642155,0.0349116126105,61304,61304,26.082739,4.325942,19.540254,26.080237,4.322558,5.861673,0,3.315255,0.005886,32768,42739,98304,0,0,0,0,206474,0,0,0,196608,0,0,0,0,0,9350248,19.540254,41.777179,1.650125,38.228922,0,6.013061,97.88516,119.640979,0,0,0,0,173706
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,1,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r1-measure-eas_k1_adaptive,4301,28467,153.668085,123.146404,27988.8956773,0.0357284550105,62124,62124,26.236845,4.284342,19.668877,26.234563,4.281035,5.919912,0,3.266063,0.005589,32768,42739,98304,0,0,0,0,206548,0,0,0,196608,0,0,0,0,0,9350248,19.668877,41.771984,1.999839,39.671387,0,6.376221,101.293268,123.146404,0,0,0,0,173780
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,1,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r1-measure-accept_static_degree,4819,27949,68.299326,37.839974,70557.0652337,0.0141729250882,50296,50296,26.649948,3.808894,19.455794,26.647573,3.806066,6.057056,0,2.826498,0.005203,0,42739,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603952,19.455794,0,0,1.740557,0,0.149215,16.230147,37.839974,5.252066,3.705163,32768,60412,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,1,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r1-measure-accept_id,4327,28441,56.493347,27.615689,76593.0898022,0.0130560080887,50296,50296,26.118001,2.759085,19.434331,26.115977,2.756406,6.003693,0,1.986513,0.004703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.434331,0,0,0.588839,0,0.111925,6.061136,27.615689,0,0.025828,0,47367,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,1,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r1-measure-native,2485,30283,31.013252,0,80127.0373065,0.0124801818913,49496,49496,26.144432,4.868465,0,26.141989,4.866627,5.907274,2.494992,0.674741,0.004281,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,2,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r2-measure-accept_id,4327,28441,58.339071,29.013948,74169.8475109,0.0134825678299,50108,50108,26.162257,3.162565,19.782729,26.159761,3.159612,5.846819,0,2.320767,0.005449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.782729,0,0,0.587284,0,0.11243,7.115009,29.013948,0,0.026131,0,47367,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,2,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r2-measure-eas_k1_adaptive,4301,28467,155.043571,124.123816,27740.5891277,0.0360482611021,62064,62064,26.565063,4.354204,19.567607,26.562342,4.35104,6.038104,0,3.330887,0.005885,32768,42739,98304,0,0,0,0,206548,0,0,0,196608,0,0,0,0,0,9350248,19.567607,42.731118,2.022168,40.05438,0,6.219482,102.34271,124.123816,0,0,0,0,173780
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,2,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r2-measure-native,2485,30283,31.00047,0,80160.0749924,0.0124750382294,49584,49584,26.044337,4.955871,0,26.042055,4.953856,5.851966,2.52257,0.670353,0.004297,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,2,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r2-measure-accept_static_degree,4819,27949,67.944481,37.634987,70925.5546451,0.0140992905167,50560,50560,26.145067,4.164092,19.443557,26.142585,4.161451,6.003728,0,3.110741,0.005123,0,42739,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603952,19.443557,0,0,1.67959,0,0.150523,16.043431,37.634987,5.196641,3.654125,32768,60412,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,2,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r2-measure-eas_k2_adaptive,4298,28470,149.412826,118.76947,28765.9374035,0.0347633378315,61320,61320,26.362165,4.280696,19.447902,26.359741,4.27815,6.006193,0,3.262568,0.00497,32768,42739,98304,0,0,0,0,206474,0,0,0,196608,0,0,0,0,0,9350248,19.447902,41.372697,1.646996,38.037386,0,5.89567,97.116761,118.76947,0,0,0,0,173706
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,71,3,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r3-measure-accept_static_degree,4819,27949,69.143443,37.884734,69695.6904504,0.0143480894376,50520,50520,26.447904,4.810336,19.514515,26.445385,4.807628,5.980095,0,3.678652,0.005227,0,42739,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603952,19.514515,0,0,1.692916,0,0.143211,16.169876,37.884734,5.244408,3.652003,32768,60412,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,71,3,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r3-measure-eas_k1_adaptive,4301,28467,153.506224,122.994899,28018.4079051,0.0356908216694,62176,62176,26.241252,4.269489,19.555199,26.238719,4.266593,5.914128,0,3.260109,0.005429,32768,42739,98304,0,0,0,0,206548,0,0,0,196608,0,0,0,0,0,9350248,19.555199,41.912584,2.007757,39.640623,0,6.24853,101.227859,122.994899,0,0,0,0,173780
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,71,3,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r3-measure-accept_id,4327,28441,57.12775,27.781147,75742.5244299,0.0132026230645,50484,50484,26.633484,2.712717,19.542824,26.630548,2.710079,6.054397,0,1.942622,0.005574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.542824,0,0,0.586674,0,0.113967,6.102045,27.781147,0,0.027785,0,47367,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,71,3,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r3-measure-native,2485,30283,32.133575,0,77333.443291,0.0129310160966,49560,49560,27.128244,5.005084,0,27.125378,5.002882,6.031616,2.570364,0.699928,0.005068,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,3,ok,955a1f760d4f47d739b9b9338b5c4c5d5d2be352f4db229b1593e6ad526e400b,l2-n32768-uniform-w1-s71-r3-measure-eas_k2_adaptive,4298,28470,151.374073,121.016343,28393.2374602,0.0352196540251,61404,61404,26.139408,4.218215,19.660266,26.136811,4.214592,5.899544,0,3.21851,0.00622,32768,42739,98304,0,0,0,0,206474,0,0,0,196608,0,0,0,0,0,9350248,19.660266,42.136216,1.708402,38.677352,0,6.297622,99.172384,121.016343,0,0,0,0,173706
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,101,1,ok,93f0e3485690c96fb37dbc80fce7dd5eedff86e2be1ac7585e4e4b4d3c6bbecd,l2-n32768-uniform-w1-s101-r1-measure-eas_k2_adaptive,4304,28464,150.354436,119.8285,28625.6934913,0.034933651487,61372,61372,26.302587,4.222894,19.639447,26.299771,4.220075,5.961506,0,3.21685,0.005635,32768,42741,98304,0,0,0,0,206755,0,0,0,196608,0,0,0,0,0,9351240,19.639447,41.04007,1.689285,38.615686,0,6.32702,97.99728,119.8285,0,0,0,0,173987
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,101,1,ok,93f0e3485690c96fb37dbc80fce7dd5eedff86e2be1ac7585e4e4b4d3c6bbecd,l2-n32768-uniform-w1-s101-r1-measure-eas_k1_adaptive,4290,28478,151.987217,121.924036,28226.0579849,0.035428255711,62284,62284,25.794991,4.267902,19.480764,25.792058,4.264892,5.843015,0,3.262794,0.005943,32768,42741,98304,0,0,0,0,206874,0,0,0,196608,0,0,0,0,0,9351240,19.480764,41.167663,1.98761,39.903991,0,5.970661,100.27227,121.924036,0,0,0,0,174106
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_id,accept_id,,greedy,101,1,ok,93f0e3485690c96fb37dbc80fce7dd5eedff86e2be1ac7585e4e4b4d3c6bbecd,l2-n32768-uniform-w1-s101-r1-measure-accept_id,4346,28422,58.090888,27.761547,74813.7986804,0.0133665181776,50368,50368,26.545394,3.783496,19.577167,26.542545,3.780555,6.070972,0,2.876175,0.00579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.577167,0,0,0.59086,0,0.112139,6.077465,27.761547,0,0.028162,0,47396,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,native,native,,native,101,1,ok,93f0e3485690c96fb37dbc80fce7dd5eedff86e2be1ac7585e4e4b4d3c6bbecd,l2-n32768-uniform-w1-s101-r1-measure-native,2491,30277,31.168064,0,79921.5504691,0.0125122697712,49572,49572,26.226734,4.940954,0,26.223855,4.939249,5.895806,2.535056,0.67967,0.004584,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32768-uniform-w1,main,2,32768,uniform,1,accept_static_degree,accept_static_degree,,greedy,101,1,ok,93f0e3485690c96fb37dbc80fce7dd5eedff86e2be1ac7585e4e4b4d3c6bbecd,l2-n32768-uniform-w1-s101-r1-measure-accept_static_degree,4825,27943,68.349622,38.010874,70592.9288095,0.0141657247668,51156,51156,26.200563,4.137793,19.712579,26.197933,4.135154,5.905911,0,3.099671,0.005269,0,42741,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603976,19.712579,0,0,1.761104,0,0.142877,16.156868,38.010874,5.304907,3.582316,32768,60407,0
