condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,wins_for,crossover_us
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,278,13.828677,c_above,17.019746380922605
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-119,11.842733000000003,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,281,14.966347,c_above,18.395463290720222
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-116,12.180488,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,278,14.529537,c_above,18.017883299903044
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-119,11.743678,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,289,14.519607,c_above,17.03579298268882
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-118,12.584497000000002,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,287,13.984729999999999,c_above,16.467649030412947
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-120,12.04962,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,289,14.407390000000001,c_above,16.89272908965114
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-118,12.364671000000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,287,14.157477000000002,c_above,16.69627277483259
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-120,12.114758000000002,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,287,14.592051999999999,c_above,17.300285191127234
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-120,12.007698000000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,289,14.910523999999999,c_above,17.58185560306958
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-118,12.326170000000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,322,14.292302000000001,c_above,14.820343204095499
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-107,12.168417000000002,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,326,14.615392000000002,c_above,14.987983605133248
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-103,12.491507000000002,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,326,15.000841,c_above,15.494243000053922
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-103,12.634491999999998,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,322,14.869083999999999,c_above,15.555233490179782
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-107,12.502734999999998,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,326,14.709387999999999,c_above,15.1503310224849
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-103,12.407936,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,322,14.389166000000001,c_above,14.987379939677554
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-107,12.087714000000002,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,267,14.798596,c_above,19.333247128833097
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-122,12.398672999999999,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,274,14.920435000000001,c_above,18.963432854645443
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-115,12.520512,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,274,16.703927999999998,c_above,21.031978795406584
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-115,-30.396918999999997,c_below,105.2596392843495
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,267,82.503098,c_above,115.468965674011
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-122,35.40225100000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,274,23.145392,c_above,23.985967837591247
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-115,69.459967,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,267,25.852490000000003,c_above,28.689433417273833
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-122,72.16706500000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,252,-19.510098,all_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-114,-28.236829999999998,c_below,97.08551581774257
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,253,-4.989809000000001,all_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-113,-13.716541,c_below,43.61508042597138
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,252,-23.950317,all_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-114,13.866328999999997,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,253,59.743492,c_above,82.28539413850203
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-113,97.560138,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,253,21.983078000000006,c_above,23.280043579101573
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-113,80.14987500000001,no_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,252,-43.653276999999996,all_c,
l2-n8192-uniform-w1,main,2,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-114,14.513520000000003,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,106,49.881426999999995,c_above,53.55250732421875
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,47.96160999999999,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,107,63.481838999999994,c_above,67.9324348578052
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-2,61.562022,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,107,63.58424899999999,c_above,68.03880347250109
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-2,61.803487999999994,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,106,51.663177,c_above,55.516515719431744
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,49.882416,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,106,51.22145400000001,c_above,55.05195991026681
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,49.306107000000004,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,107,63.62246900000001,c_above,68.10445012914356
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-2,61.707122000000005,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,85,63.315215,c_above,82.82433249798943
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-2,61.370971000000004,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,82,51.250025,c_above,69.24365770591177
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-5,49.305781,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,85,62.766422999999996,c_above,82.09676616928998
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-2,60.772397,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,82,51.562096000000004,c_above,69.67859720071932
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-5,49.568070000000006,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,82,50.813996,c_above,68.65059604849466
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-5,48.627664,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,85,63.867667000000004,c_above,83.56989975298714
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-2,61.681335000000004,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,102,50.607254,c_above,55.11171092313879
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-4,48.745425,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,105,63.151453999999994,c_above,67.14224392438616
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-1,61.289624999999994,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,102,50.90003,c_above,55.45385806094899
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-4,48.87235,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,105,63.379488,c_above,67.4045704903739
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-1,61.351808000000005,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,102,51.200119,c_above,55.79218690400964
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-4,49.084517000000005,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,105,63.203548000000005,c_above,67.2152946812221
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-1,61.087946,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,88,52.528181,c_above,67.95857958152077
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,50.365415999999996,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,89,64.97967299999999,c_above,83.47010923647075
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-1,62.816908,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,89,64.782922,c_above,83.20131738281249
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-1,62.772361999999994,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,88,53.291717000000006,c_above,68.95766104680841
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,51.281157,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,88,53.297669000000006,c_above,68.97823967118697
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,50.95812900000001,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,89,65.750618,c_above,84.48023416514877
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-1,63.411077999999996,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,88,50.175564,c_above,62.77864440917969
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-2,47.859736999999996,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,91,62.529447000000005,c_above,75.9709006253756
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,1,60.213620000000006,c_above,7451.383555419921
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,88,51.445752999999996,c_above,64.40306536865235
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-2,49.28415,no_c,
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,91,62.37804299999999,c_above,75.77960900878905
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,1,60.21643999999999,c_above,7451.747810302734
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,91,62.567897,c_above,75.9850146859976
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,1,60.388281000000006,c_above,7472.986054443359
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,88,50.654149,c_above,63.358521057128904
l2-n8192-zipf-w1,main,2,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-2,48.474532999999994,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-49,97.16496400000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-551,86.67576900000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,-44,95.33217,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-546,84.84297500000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,-44,95.680679,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-546,84.56374100000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-49,91.81054,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-551,80.69360200000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-49,93.777475,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-551,83.266194,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,-44,95.79940599999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-546,85.288125,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,-14,91.87938000000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-511,79.86441800000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,-20,99.03254199999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-517,87.01758,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,-20,93.96701999999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-517,80.97724599999998,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,-14,94.70496400000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-511,81.71519,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,-20,96.209057,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-517,83.445152,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,-14,94.60641000000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-511,81.842505,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,-43,91.692333,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-525,80.56165600000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,-37,96.805258,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-519,85.674581,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,-37,97.87160800000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-519,86.364776,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,-43,91.162148,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-525,79.655316,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,-37,97.555941,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-519,86.209365,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,-43,92.924977,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-525,81.578401,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,-29,93.55676399999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-521,81.750785,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,-26,97.17473799999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-518,85.368759,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,-26,96.7045,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-518,87.09908999999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,-29,91.073755,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-521,81.468345,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,-26,96.37847400000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-518,84.362781,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-29,94.24632300000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-521,82.23063,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,-42,92.26354799999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-521,82.004814,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,-56,93.89632899999998,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-535,83.63759499999999,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,-56,94.09700400000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-535,83.67689500000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,-42,93.60120300000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-521,83.18109400000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,-56,93.19000700000001,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-535,81.95038700000002,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,-42,90.922087,no_c,
l2-n32768-uniform-w1,main,2,32768,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-521,79.68246700000002,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,277,397.189369,c_above,79.11532881643798
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-5,386.750895,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,280,495.46196799999996,c_above,97.9913648271833
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-2,485.02349399999997,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,277,396.787117,c_above,79.02067020545714
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-5,386.530226,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,280,495.13276,c_above,97.91225374058315
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-2,484.875869,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,280,495.862478,c_above,98.0653005582537
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-2,485.714453,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,277,394.757869,c_above,78.61510597465875
