condition,seed,repetition,numerator,denominator,commit_delta,status,total_ms_delta,total_ms_ratio,undefined_rate_ratio,undefined_time_ratio,validator_rate_ratio
main-l2-n40-uniform-k1,47,2,adaptive,accept_static_degree,0,ok,0.009106000000000003,1.1598160693601038,False,False,0.86220567762242
main-l2-n40-uniform-k1,47,2,adaptive,accept_id,0,ok,0.014317000000000003,1.276566152181892,False,False,0.7833514920404333
main-l2-n40-uniform-k1,47,3,paper,adaptive,0,ok,-0.014164999999999997,0.768394375408764,False,False,1.3014150441536332
main-l2-n40-uniform-k1,47,3,graph,adaptive,0,ok,0.0024039999999999964,1.0393067364290385,False,False,0.9621798502296899
main-l2-n40-uniform-k1,47,3,adaptive,accept_static_degree,0,ok,0.00451,1.079611650485437,False,False,0.9262589928057554
main-l2-n40-uniform-k1,47,3,adaptive,accept_id,0,ok,0.004987999999999999,1.08879868973866,False,False,0.9184434270765205
main-l2-n40-uniform-k1,71,1,paper,adaptive,0,ok,-0.009868000000000002,0.8147654534191804,False,False,1.2273470798295127
main-l2-n40-uniform-k1,71,1,graph,adaptive,0,ok,-0.00046600000000000114,0.9912526045088507,False,False,1.008824587649365
main-l2-n40-uniform-k1,71,1,adaptive,accept_static_degree,0,ok,-0.005690000000000001,0.9034988043349219,False,False,1.106808326919828
main-l2-n40-uniform-k1,71,1,adaptive,accept_id,0,ok,0.00028199999999999753,1.0053216583948217,False,False,0.9947065117414075
main-l2-n40-uniform-k1,71,2,paper,adaptive,0,ok,-0.007339999999999999,0.8591360085976932,False,False,1.1639600598655258
main-l2-n40-uniform-k1,71,2,graph,adaptive,0,ok,-0.002120000000000004,0.9593144874968813,False,False,1.0424110268669855
main-l2-n40-uniform-k1,71,2,adaptive,accept_static_degree,0,ok,-0.009971,0.8393794903186313,False,False,1.1913562477210355
main-l2-n40-uniform-k1,71,2,adaptive,accept_id,0,ok,0.00037299999999999833,1.0072099586345535,False,False,0.9928416527529891
main-l2-n40-uniform-k1,71,3,paper,adaptive,0,ok,-0.010242999999999995,0.8115224671548965,False,False,1.2322517742557195
main-l2-n40-uniform-k1,71,3,graph,adaptive,0,ok,-0.0007949999999999971,0.9853715084826851,False,False,1.0148456611454502
main-l2-n40-uniform-k1,71,3,adaptive,accept_static_degree,0,ok,-0.0010259999999999991,0.9814707794553204,False,False,1.0188790343355538
main-l2-n40-uniform-k1,71,3,adaptive,accept_id,0,ok,0.0006619999999999959,1.012331420907533,False,False,0.9878187907113679
main-l2-n40-uniform-k1,101,1,paper,adaptive,0,ok,-0.018417000000000003,0.7113051384142709,False,False,1.4058664080922052
main-l2-n40-uniform-k1,101,1,graph,adaptive,0,ok,0.0019369999999999943,1.0303633570555224,False,False,0.970531408315711
main-l2-n40-uniform-k1,101,1,adaptive,accept_static_degree,0,ok,-0.0011849999999999916,0.9817633389248835,False,False,1.0185754146157944
main-l2-n40-uniform-k1,101,1,adaptive,accept_id,0,ok,0.014294000000000001,1.2887676767676768,False,False,0.7759350409129385
main-l2-n40-uniform-k1,101,2,paper,adaptive,0,ok,-0.016403,0.7311424356662842,False,False,1.36772255475598
main-l2-n40-uniform-k1,101,2,graph,adaptive,0,ok,0.005368999999999992,1.0880019668906735,False,False,0.9191159854773348
main-l2-n40-uniform-k1,101,2,adaptive,accept_static_degree,0,ok,0.0019390000000000032,1.0328249056220482,False,False,0.9682183248647762
main-l2-n40-uniform-k1,101,2,adaptive,accept_id,0,ok,0.009487000000000002,1.1841313588106284,False,False,0.8445009014915588
main-l2-n40-uniform-k1,101,3,paper,adaptive,0,ok,-0.016723000000000002,0.7286944953681922,False,False,1.3723172143556863
main-l2-n40-uniform-k1,101,3,graph,adaptive,0,ok,0.0010399999999999993,1.0168724346598743,False,False,0.9834075208602562
main-l2-n40-uniform-k1,101,3,adaptive,accept_static_degree,0,ok,0.0023219999999999977,1.0391456074986933,False,False,0.9623290449228572
main-l2-n40-uniform-k1,101,3,adaptive,accept_id,0,ok,0.01106,1.2186678265683386,False,False,0.8205681467901815
main-l2-n40-zipf-k1,11,1,paper,adaptive,0,ok,-0.03565599999999999,0.6267169179229481,False,False,1.5956167312575171
main-l2-n40-zipf-k1,11,1,graph,adaptive,0,ok,-0.017438999999999996,0.8174309045226131,False,False,1.2233449878971836
main-l2-n40-zipf-k1,11,1,adaptive,accept_static_degree,0,ok,0.03398799999999999,1.552362998114802,False,False,0.644179229480737
main-l2-n40-zipf-k1,11,1,adaptive,accept_id,0,ok,0.043913999999999995,1.8509475642367166,False,False,0.5402638190954774
main-l2-n40-zipf-k1,11,2,paper,adaptive,0,ok,-0.03573900000000001,0.6507817080320499,False,False,1.5366135643608958
main-l2-n40-zipf-k1,11,2,graph,adaptive,0,ok,-0.009242,0.9096931795974204,False,False,1.0992717351607981
main-l2-n40-zipf-k1,11,2,adaptive,accept_static_degree,0,ok,-0.155823,0.3964162176609352,False,False,2.5226011334766465
main-l2-n40-zipf-k1,11,2,adaptive,accept_id,0,ok,0.049104,1.9223833496130438,False,False,0.520187609927692
main-l2-n40-zipf-k1,11,3,paper,adaptive,0,ok,-0.036939,0.6405278369777829,False,False,1.5612123974475842
main-l2-n40-zipf-k1,11,3,graph,adaptive,0,ok,-0.011779999999999999,0.8853628392646873,False,False,1.1294804295496763
main-l2-n40-zipf-k1,11,3,adaptive,accept_static_degree,0,ok,0.038402000000000006,1.5967027673757324,False,False,0.6262906412090424
main-l2-n40-zipf-k1,11,3,adaptive,accept_id,0,ok,0.045393,1.7912875222257088,False,False,0.5582576708609465
main-l2-n40-zipf-k1,29,1,paper,adaptive,0,ok,-0.026375999999999997,0.7129236596356038,False,False,1.4026747274892368
main-l2-n40-zipf-k1,29,1,graph,adaptive,0,ok,-0.003008999999999998,0.9672500489779926,False,False,1.0338588259122978
main-l2-n40-zipf-k1,29,1,adaptive,accept_static_degree,0,ok,0.030155,1.4885536995933444,False,False,0.6717930298874595
main-l2-n40-zipf-k1,29,1,adaptive,accept_id,1,ok,0.041534,1.8250039726680438,False,False,0.5698617732210105
main-l2-n40-zipf-k1,29,2,paper,adaptive,0,ok,-0.026452000000000003,0.7217980269661975,False,False,1.3854291126329594
main-l2-n40-zipf-k1,29,2,graph,adaptive,0,ok,-0.0006700000000000039,0.9929534507057066,False,False,1.007096555522603
main-l2-n40-zipf-k1,29,2,adaptive,accept_static_degree,0,ok,0.034144,1.5603071974794054,False,False,0.6408994341726089
main-l2-n40-zipf-k1,29,2,adaptive,accept_id,1,ok,0.044242,1.8702202989771832,False,False,0.5560842220399235
main-l2-n40-zipf-k1,29,3,paper,adaptive,0,ok,-0.03009300000000001,0.6859555017532142,False,False,1.4578205108700615
main-l2-n40-zipf-k1,29,3,graph,adaptive,0,ok,-0.008055000000000007,0.9159396393387877,False,False,1.0917750002848388
main-l2-n40-zipf-k1,29,3,adaptive,accept_static_degree,0,ok,0.034731000000000005,1.5684939354754228,False,False,0.6375542661546167
main-l2-n40-zipf-k1,29,3,adaptive,accept_id,1,ok,0.046123000000000004,1.928009496790809,False,False,0.5394164301218901
main-l2-n40-zipf-k1,47,1,paper,adaptive,0,ok,-0.023556999999999995,0.7683586375078666,False,False,1.3014755755768568
main-l2-n40-zipf-k1,47,1,graph,adaptive,0,ok,-0.01451899999999999,0.8572313561988673,False,False,1.1665462220539822
main-l2-n40-zipf-k1,47,1,adaptive,accept_static_degree,0,ok,0.039890999999999996,1.6454332173772348,False,False,0.6077426840780366
main-l2-n40-zipf-k1,47,1,adaptive,accept_id,0,ok,0.05261299999999999,2.071918994356498,False,False,0.4826443517935809
main-l2-n40-zipf-k1,47,2,paper,adaptive,0,ok,-0.040433,0.6497123748137368,False,False,1.5391426095073004
main-l2-n40-zipf-k1,47,2,graph,adaptive,0,ok,-0.022876000000000007,0.8018158505735177,False,False,1.247169158959288
main-l2-n40-zipf-k1,47,2,adaptive,accept_static_degree,0,ok,0.055034,1.9112494618670728,False,False,0.5232179367224591
main-l2-n40-zipf-k1,47,2,adaptive,accept_id,0,ok,0.064144,2.250760471102098,False,False,0.44429427868454796
main-l2-n40-zipf-k1,47,3,paper,adaptive,0,ok,-0.029656000000000002,0.7222856928810892,False,False,1.3844937119149487
main-l2-n40-zipf-k1,47,3,graph,adaptive,0,ok,-0.01494100000000001,0.8600846552918922,False,False,1.1626762480265667
main-l2-n40-zipf-k1,47,3,adaptive,accept_static_degree,0,ok,0.043897000000000005,1.6980076006932852,False,False,0.588925514580563
main-l2-n40-zipf-k1,47,3,adaptive,accept_id,0,ok,0.05527200000000001,2.0729510424350663,False,False,0.4824040604573632
main-l2-n40-zipf-k1,71,1,paper,adaptive,0,ok,-0.030527,0.6997856103221746,False,False,1.429009092569951
main-l2-n40-zipf-k1,71,1,graph,adaptive,0,ok,-0.011759999999999993,0.8843475866409662,False,False,1.1307771006627818
main-l2-n40-zipf-k1,71,1,adaptive,accept_static_degree,0,ok,0.037127999999999994,1.5751285705434042,False,False,0.6348688092521931
main-l2-n40-zipf-k1,71,1,adaptive,accept_id,1,ok,0.05051799999999999,1.987335339874135,False,False,0.524152439584071
main-l2-n40-zipf-k1,71,2,paper,adaptive,0,ok,-0.033149,0.6858569776918557,False,False,1.4580299282881737
main-l2-n40-zipf-k1,71,2,graph,adaptive,0,ok,-0.013727000000000003,0.8699133829912246,False,False,1.1495397352796992
main-l2-n40-zipf-k1,71,2,adaptive,accept_static_degree,0,ok,0.041023000000000004,1.636025364734337,False,False,0.6112374670684786
main-l2-n40-zipf-k1,71,2,adaptive,accept_id,1,ok,0.052743000000000005,1.9993179105325982,False,False,0.5210110213983814
main-l2-n40-zipf-k1,71,3,paper,adaptive,0,ok,-0.027445999999999998,0.7199016196026004,False,False,1.3890786918246125
main-l2-n40-zipf-k1,71,3,graph,adaptive,0,ok,-0.005212000000000008,0.9468092706175308,False,False,1.0561789275128
main-l2-n40-zipf-k1,71,3,adaptive,accept_static_degree,0,ok,0.034738000000000005,1.549226074720549,False,False,0.6454835845571352
main-l2-n40-zipf-k1,71,3,adaptive,accept_id,1,ok,0.046504000000000004,1.9032884641532157,False,False,0.54729836610979
main-l2-n40-zipf-k1,101,1,paper,adaptive,0,ok,-0.028213000000000002,0.7387685185185185,False,False,1.353603970571647
main-l2-n40-zipf-k1,101,1,graph,adaptive,0,ok,-0.012129000000000001,0.8876944444444445,False,False,1.1265137528553995
main-l2-n40-zipf-k1,101,1,adaptive,accept_static_degree,0,ok,0.049364,1.8418718875775972,False,False,0.5429259259259259
main-l2-n40-zipf-k1,101,1,adaptive,accept_id,1,ok,0.058384,2.17671718800387,False,False,0.48128395061728396
main-l2-n40-zipf-k1,101,2,paper,adaptive,0,ok,-0.031355999999999995,0.7138894465025458,False,False,1.400777115979447
main-l2-n40-zipf-k1,101,2,graph,adaptive,0,ok,-0.013270999999999991,0.8789076044308995,False,False,1.1377760244178439
main-l2-n40-zipf-k1,101,2,adaptive,accept_static_degree,0,ok,0.045496999999999996,1.709814811925675,False,False,0.5848586601456285
main-l2-n40-zipf-k1,101,2,adaptive,accept_id,1,ok,0.059992,2.209467360187089,False,False,0.4741500447104769
main-l2-n40-zipf-k1,101,3,paper,adaptive,0,ok,-0.030522999999999995,0.7254187582087405,False,False,1.3785141184786518
main-l2-n40-zipf-k1,101,3,graph,adaptive,0,ok,-0.008914999999999992,0.9198017308072903,False,False,1.0871908222246127
main-l2-n40-zipf-k1,101,3,adaptive,accept_static_degree,0,ok,0.053612999999999994,1.9316061095761872,False,False,0.5177038916176392
main-l2-n40-zipf-k1,101,3,adaptive,accept_id,1,ok,0.061686,2.2467863206403105,False,False,0.46627444630359294
main-l2-n128-uniform-k1,11,1,paper,adaptive,0,ok,-0.037660999999999986,0.7671437845858967,False,False,1.3035365991263277
main-l2-n128-uniform-k1,11,1,graph,adaptive,0,ok,-0.006322999999999995,0.960905184406591,False,False,1.0406854039585103
main-l2-n128-uniform-k1,11,1,adaptive,accept_static_degree,0,ok,0.005277999999999977,1.0337345085231084,False,False,0.9673663709153864
main-l2-n128-uniform-k1,11,1,adaptive,accept_id,0,ok,0.03489599999999998,1.2751204282594468,False,False,0.7842396512814173
main-l2-n128-uniform-k1,11,2,paper,adaptive,0,ok,-0.033207,0.789010528188478,False,False,1.2674102109840553
main-l2-n128-uniform-k1,11,2,graph,adaptive,0,ok,-0.0044410000000000005,0.9717829299751568,False,False,1.0290363919291776
main-l2-n128-uniform-k1,11,2,adaptive,accept_static_degree,0,ok,-0.004692000000000002,0.971051154066844,False,False,1.029811865020618
main-l2-n128-uniform-k1,11,2,adaptive,accept_id,0,ok,0.029422000000000004,1.2299222443636932,False,False,0.8130595284235674
main-l2-n128-uniform-k1,11,3,paper,adaptive,0,ok,-0.03358599999999998,0.7886370215604588,False,False,1.2680104695330203
main-l2-n128-uniform-k1,11,3,graph,adaptive,0,ok,-0.003364999999999979,0.9788234257592732,False,False,1.0216347235705971
main-l2-n128-uniform-k1,11,3,adaptive,accept_static_degree,0,ok,0.0010929999999999829,1.0069260942024851,False,False,0.9931215466136362
main-l2-n128-uniform-k1,11,3,adaptive,accept_id,0,ok,0.027423999999999976,1.208582424436027,False,False,0.827415639828322
main-l2-n128-uniform-k1,29,1,paper,adaptive,0,ok,-0.026073000000000013,0.8229566303838554,False,False,1.2151308624047
main-l2-n128-uniform-k1,29,1,graph,adaptive,0,ok,0.00023099999999998122,1.0015685582165967,False,False,0.9984338983050849
main-l2-n128-uniform-k1,29,1,adaptive,accept_static_degree,0,ok,-0.010071999999999998,0.9359861701654368,False,False,1.068391854361746
main-l2-n128-uniform-k1,29,1,adaptive,accept_id,0,ok,0.018008999999999997,1.1393238434163702,False,False,0.877713571763236
main-l2-n128-uniform-k1,29,2,paper,adaptive,0,ok,-0.025117000000000014,0.828021116489897,False,False,1.207698668651286
main-l2-n128-uniform-k1,29,2,graph,adaptive,0,ok,0.002605999999999997,1.0178435709052565,False,False,0.9824692404458706
main-l2-n128-uniform-k1,29,2,adaptive,accept_static_degree,0,ok,-0.005431999999999992,0.9641402438621856,False,False,1.0371935062000588
main-l2-n128-uniform-k1,29,2,adaptive,accept_id,0,ok,0.017707,1.137969456132149,False,False,0.8787582079741453
main-l2-n128-uniform-k1,29,3,paper,adaptive,0,ok,-0.023123999999999992,0.841620777512945,False,False,1.18818359375
main-l2-n128-uniform-k1,29,3,graph,adaptive,0,ok,-0.0014019999999999866,0.9903975233555246,False,False,1.0096955782077701
main-l2-n128-uniform-k1,29,3,adaptive,accept_static_degree,0,ok,-0.0072409999999999974,0.9527488661946556,False,False,1.0495945316566668
main-l2-n128-uniform-k1,29,3,adaptive,accept_id,0,ok,0.016635999999999984,1.1285943973780224,False,False,0.8860579162214735
main-l2-n128-uniform-k1,47,1,paper,adaptive,0,ok,-0.021417000000000005,0.8515388881186746,False,False,1.1743444884934429
main-l2-n128-uniform-k1,47,1,graph,adaptive,0,ok,0.0006690000000000029,1.0046374601414114,False,False,0.9953839466221391
main-l2-n128-uniform-k1,47,1,adaptive,accept_static_degree,0,ok,-0.0070169999999999955,0.9536148918870682,False,False,1.0486413420213503
main-l2-n128-uniform-k1,47,1,adaptive,accept_id,0,ok,0.014749000000000012,1.1138822184988149,False,False,0.897760987106613
main-l2-n128-uniform-k1,47,2,paper,adaptive,0,ok,-0.023999999999999994,0.8352779684282773,False,False,1.1972062448644207
main-l2-n128-uniform-k1,47,2,graph,adaptive,0,ok,-0.0012540000000000051,0.9913932738503775,False,False,1.0086814449690542
main-l2-n128-uniform-k1,47,2,adaptive,accept_static_degree,0,ok,-0.006224000000000007,0.9590321476527737,False,False,1.0427179135209335
main-l2-n128-uniform-k1,47,2,adaptive,accept_id,0,ok,0.018236000000000002,1.1430678466076696,False,False,0.8748387096774193
main-l2-n128-uniform-k1,47,3,paper,adaptive,0,ok,-0.023166999999999993,0.8422231908141167,False,False,1.1873337268632698
main-l2-n128-uniform-k1,47,3,graph,adaptive,0,ok,-0.0027289999999999814,0.9814143863137966,False,False,1.018937580236633
main-l2-n128-uniform-k1,47,3,adaptive,accept_static_degree,0,ok,-0.007280000000000009,0.952762240938526,False,False,1.0495797975945627
main-l2-n128-uniform-k1,47,3,adaptive,accept_id,0,ok,0.021057999999999993,1.1674246279099352,False,False,0.8565863492106733
main-l2-n128-uniform-k1,71,1,paper,adaptive,0,ok,-0.028702999999999992,0.8094824038550891,False,False,1.2353573039235783
main-l2-n128-uniform-k1,71,1,graph,adaptive,0,ok,-0.009882999999999975,0.9344010938682316,False,False,1.0702042266027345
main-l2-n128-uniform-k1,71,1,adaptive,accept_static_degree,0,ok,-0.003693000000000002,0.9760740131259272,False,False,1.0245124719563514
main-l2-n128-uniform-k1,71,1,adaptive,accept_id,0,ok,0.023528999999999994,1.185079722171967,False,False,0.8438250872837819
main-l2-n128-uniform-k1,71,2,paper,adaptive,0,ok,-0.025781,0.8248965924758715,False,False,1.2122731614135625
main-l2-n128-uniform-k1,71,2,graph,adaptive,0,ok,-0.0025580000000000047,0.9826261775553035,False,False,1.0176810091584585
main-l2-n128-uniform-k1,71,2,adaptive,accept_static_degree,0,ok,-0.016491000000000006,0.8992756101732183,False,False,1.1120061399278696
main-l2-n128-uniform-k1,71,2,adaptive,accept_id,0,ok,0.020173999999999997,1.1587766313287529,False,False,0.8629790875686837
main-l2-n128-uniform-k1,71,3,paper,adaptive,0,ok,-0.024176000000000003,0.8371218756316109,False,False,1.1945691889194714
main-l2-n128-uniform-k1,71,3,graph,adaptive,0,ok,-0.006842000000000015,0.9539041972647038,False,False,1.0483233042348223
main-l2-n128-uniform-k1,71,3,adaptive,accept_static_degree,0,ok,-0.0043269999999999975,0.9716739658411726,False,False,1.0291517887219566
main-l2-n128-uniform-k1,71,3,adaptive,accept_id,0,ok,0.022457000000000005,1.1782683590928216,False,False,0.8487030923667722
main-l2-n128-uniform-k1,101,1,paper,adaptive,0,ok,-0.03370899999999999,0.7756442681433364,False,False,1.2892508087421377
main-l2-n128-uniform-k1,101,1,graph,adaptive,0,ok,-0.0013999999999999846,0.990682072307119,False,False,1.009405568096313
main-l2-n128-uniform-k1,101,1,adaptive,accept_static_degree,0,ok,-0.008421000000000012,0.9469272510698371,False,False,1.0560473350726798
main-l2-n128-uniform-k1,101,1,adaptive,accept_id,0,ok,0.01125699999999999,1.0809908555230194,False,False,0.9250772056865981
main-l2-n128-uniform-k1,101,2,paper,adaptive,0,ok,-0.03206600000000001,0.7864899956720045,False,False,1.2714719901116671
main-l2-n128-uniform-k1,101,2,graph,adaptive,0,ok,-0.0008750000000000147,0.994173852248893,False,False,1.0058602906704173
main-l2-n128-uniform-k1,101,2,adaptive,accept_static_degree,0,ok,-0.00256099999999998,0.9832336034986188,False,False,1.0170523021606683
main-l2-n128-uniform-k1,101,2,adaptive,accept_id,0,ok,0.009171000000000012,1.0650360957068092,False,False,0.9389353131138263
main-l2-n128-uniform-k1,101,3,paper,adaptive,0,ok,-0.02940799999999999,0.8035472126657538,False,False,1.2444819473426054
main-l2-n128-uniform-k1,101,3,graph,adaptive,0,ok,-0.004503000000000007,0.9699188349644277,False,False,1.031014105460356
main-l2-n128-uniform-k1,101,3,adaptive,accept_static_degree,0,ok,-0.010011999999999993,0.9373101993024727,False,False,1.0668826614115368
main-l2-n128-uniform-k1,101,3,adaptive,accept_id,0,ok,0.021366999999999997,1.1665030235022753,False,False,0.8572631016400014
main-l2-n128-zipf-k1,11,1,paper,adaptive,0,ok,-0.19225400000000004,0.6134836611030916,False,False,1.6300352615779885
main-l2-n128-zipf-k1,11,1,graph,adaptive,0,ok,-0.15427800000000003,0.6898323689892681,False,False,1.4496275398981127
main-l2-n128-zipf-k1,11,1,adaptive,accept_static_degree,0,ok,0.33918400000000004,3.1437763086374497,False,False,0.3180887893494598
main-l2-n128-zipf-k1,11,1,adaptive,accept_id,3,ok,0.379077,4.2036932178322415,False,False,0.25040637468073584
main-l2-n128-zipf-k1,11,2,paper,adaptive,0,ok,0.011514999999999997,1.0386134696122222,False,False,0.9628220981703243
main-l2-n128-zipf-k1,11,2,graph,adaptive,0,ok,0.04608500000000004,1.1545377114267703,False,False,0.8661475412216777
main-l2-n128-zipf-k1,11,2,adaptive,accept_static_degree,0,ok,0.14129799999999998,1.9004805179907465,False,False,0.5261827156519523
main-l2-n128-zipf-k1,11,2,adaptive,accept_id,3,ok,0.17434799999999998,2.407576051152877,False,False,0.437216335676421
main-l2-n128-zipf-k1,11,3,paper,adaptive,0,ok,0.029096999999999984,1.100213880536871,False,False,0.9089141826787626
main-l2-n128-zipf-k1,11,3,graph,adaptive,0,ok,0.32887700000000003,2.132695480266851,False,False,0.468890195179143
main-l2-n128-zipf-k1,11,3,adaptive,accept_static_degree,0,ok,0.13411000000000003,1.8583644288557917,False,False,0.538107587765069
main-l2-n128-zipf-k1,11,3,adaptive,accept_id,3,ok,0.16554000000000002,2.326346657692955,False,False,0.45248268372490386
main-l2-n128-zipf-k1,29,1,paper,adaptive,0,ok,-0.006303999999999976,0.9769272718621786,False,False,1.023617651796987
main-l2-n128-zipf-k1,29,1,graph,adaptive,0,ok,0.01164599999999999,1.0426245228256772,False,False,0.9591180507531533
main-l2-n128-zipf-k1,29,1,adaptive,accept_static_degree,0,ok,0.111896,1.6935974759339727,False,False,0.5904590755536686
main-l2-n128-zipf-k1,29,1,adaptive,accept_id,0,ok,0.151081,2.236929148040805,False,False,0.44704142769825383
main-l2-n128-zipf-k1,29,2,paper,adaptive,0,ok,-0.004280000000000006,0.9843432200289723,False,False,1.0159058137979218
main-l2-n128-zipf-k1,29,2,graph,adaptive,0,ok,0.01909500000000003,1.0698519190529845,False,False,0.9347087967886096
main-l2-n128-zipf-k1,29,2,adaptive,accept_static_degree,0,ok,0.112346,1.697723235911513,False,False,0.5890241582651702
main-l2-n128-zipf-k1,29,2,adaptive,accept_id,0,ok,0.151475,2.24272904035639,False,False,0.44588533969359534
main-l2-n128-zipf-k1,29,3,paper,adaptive,0,ok,-0.007508999999999988,0.9732952565205949,False,False,1.0274374536406055
main-l2-n128-zipf-k1,29,3,graph,adaptive,0,ok,0.0003989999999999827,1.0014189895656256,False,False,0.9985830211126303
main-l2-n128-zipf-k1,29,3,adaptive,accept_static_degree,0,ok,0.11757699999999999,1.718646284739837,False,False,0.5818532928381925
main-l2-n128-zipf-k1,29,3,adaptive,accept_id,0,ok,0.161237,2.344212957173465,False,False,0.4265824045293862
main-l2-n128-zipf-k1,47,1,paper,adaptive,0,ok,0.010546,1.0350731327697331,False,False,0.966115309479745
main-l2-n128-zipf-k1,47,1,graph,adaptive,0,ok,0.02872199999999997,1.0955215740007849,False,False,0.9128072177967749
main-l2-n128-zipf-k1,47,1,adaptive,accept_static_degree,0,ok,0.141793,1.8923804069405197,False,False,0.5284349786820803
main-l2-n128-zipf-k1,47,1,adaptive,accept_id,1,ok,0.17447200000000002,2.3823506108672574,False,False,0.4267493886202439
main-l2-n128-zipf-k1,47,2,paper,adaptive,0,ok,-0.01482300000000003,0.9523451289025201,False,False,1.0500394968706328
main-l2-n128-zipf-k1,47,2,graph,adaptive,0,ok,0.02651899999999996,1.0852566637410825,False,False,0.921441013366196
main-l2-n128-zipf-k1,47,2,adaptive,accept_static_degree,0,ok,0.153457,1.973761358444591,False,False,0.5066468627129488
main-l2-n128-zipf-k1,47,2,adaptive,accept_id,1,ok,0.18347900000000003,2.43826134671161,False,False,0.416963779554561
main-l2-n128-zipf-k1,47,3,paper,adaptive,0,ok,-0.010610000000000008,0.9659192018476225,False,False,1.0352832805137193
main-l2-n128-zipf-k1,47,3,graph,adaptive,0,ok,0.028305999999999998,1.090922815504354,False,False,0.916655134339345
main-l2-n128-zipf-k1,47,3,adaptive,accept_static_degree,0,ok,0.15482300000000002,1.9893096309170843,False,False,0.5026869545385922
main-l2-n128-zipf-k1,47,3,adaptive,accept_id,1,ok,0.19081900000000002,2.5835601659751037,False,False,0.3935138341486813
main-l2-n128-zipf-k1,71,1,paper,adaptive,0,ok,-0.0032150000000000234,0.9891173364384748,False,False,1.0110023989678623
main-l2-n128-zipf-k1,71,1,graph,adaptive,0,ok,-0.005444000000000004,0.9815722487001733,False,False,1.0187737085316229
main-l2-n128-zipf-k1,71,1,adaptive,accept_static_degree,0,ok,0.13107500000000002,1.797540599577728,False,False,0.5563156683275562
main-l2-n128-zipf-k1,71,1,adaptive,accept_id,2,ok,0.17264100000000002,2.406065986333613,False,False,0.42802265279430407
main-l2-n128-zipf-k1,71,2,paper,adaptive,0,ok,0.0028940000000000077,1.010189100408761,False,False,0.9899136702181421
main-l2-n128-zipf-k1,71,2,graph,adaptive,0,ok,0.015427000000000024,1.054314876297843,False,False,0.9484832496259884
main-l2-n128-zipf-k1,71,2,adaptive,accept_static_degree,0,ok,0.11999499999999996,1.7315251716107634,False,False,0.5775255343644489
main-l2-n128-zipf-k1,71,2,adaptive,accept_id,2,ok,0.157903,2.2519464662321806,False,False,0.4573158206516961
main-l2-n128-zipf-k1,71,3,paper,adaptive,0,ok,0.009901999999999966,1.0350796394966555,False,False,0.9661092362770132
main-l2-n128-zipf-k1,71,3,graph,adaptive,0,ok,0.008837999999999957,1.0313102255980047,False,False,0.9696403421387106
main-l2-n128-zipf-k1,71,3,adaptive,accept_static_degree,0,ok,0.12160200000000002,1.7568432190203522,False,False,0.5692027547897064
main-l2-n128-zipf-k1,71,3,adaptive,accept_id,2,ok,0.15615800000000002,2.238228904007485,False,False,0.4601185984260761
main-l2-n128-zipf-k1,101,1,paper,adaptive,0,ok,0.030779,1.1067196005686348,False,False,0.9035712383572115
main-l2-n128-zipf-k1,101,1,graph,adaptive,0,ok,0.04103000000000001,1.1422627509448355,False,False,0.8754553181155901
main-l2-n128-zipf-k1,101,1,adaptive,accept_static_degree,0,ok,0.1326,1.851036518837045,False,False,0.5402378558302416
main-l2-n128-zipf-k1,101,1,adaptive,accept_id,2,ok,0.166207,2.360089359508359,False,False,0.4376049919826113
main-l2-n128-zipf-k1,101,2,paper,adaptive,0,ok,0.019890999999999992,1.0683140433423772,False,False,0.9360543430388252
main-l2-n128-zipf-k1,101,2,graph,adaptive,0,ok,0.03544200000000003,1.121722704948999,False,False,0.8914859221339081
main-l2-n128-zipf-k1,101,2,adaptive,accept_static_degree,0,ok,0.13336299999999998,1.845101928304828,False,False,0.5419754782429509
main-l2-n128-zipf-k1,101,2,adaptive,accept_id,2,ok,0.167931,2.36264494194208,False,False,0.43713165144355426
main-l2-n128-zipf-k1,101,3,paper,adaptive,0,ok,0.02971499999999999,1.1042960935032116,False,False,0.905554231227652
main-l2-n128-zipf-k1,101,3,graph,adaptive,0,ok,0.033745000000000025,1.1184409111649294,False,False,0.894101771508371
main-l2-n128-zipf-k1,101,3,adaptive,accept_static_degree,0,ok,0.12915,1.8291602465331278,False,False,0.5466989575655471
main-l2-n128-zipf-k1,101,3,adaptive,accept_id,2,ok,0.15695499999999998,2.2266421788910162,False,False,0.4638315464590199
main-l2-n512-uniform-k1,11,1,paper,adaptive,0,ok,-0.13335700000000006,0.7923748670786255,False,False,1.2620289228592763
main-l2-n512-uniform-k1,11,1,graph,adaptive,0,ok,-0.079399,0.8763827325987822,False,False,1.1410539742546606
main-l2-n512-uniform-k1,11,1,adaptive,accept_static_degree,0,ok,0.127456,1.2475638109629963,False,False,0.8015622056462975
main-l2-n512-uniform-k1,11,1,adaptive,accept_id,2,ok,0.22700900000000002,1.5466302903045597,False,False,0.6494859689372973
main-l2-n512-uniform-k1,11,2,paper,adaptive,0,ok,-0.13751200000000008,0.7865694853591683,False,False,1.2713434968092792
main-l2-n512-uniform-k1,11,2,graph,adaptive,0,ok,-0.08332400000000006,0.8706739469869345,False,False,1.1485355723122452
main-l2-n512-uniform-k1,11,2,adaptive,accept_static_degree,0,ok,0.12993100000000002,1.2526056500953606,False,False,0.798335852887036
