condition,seed,mode,commit_count,complete,expected,fvs_size,peak_rss_kib,successful,total_ms,validator_commits_per_second
main-l2-n512-uniform-k1,29,graph,441,True,3,71,3884,3,0.568677,775484.1500535454
main-l2-n512-uniform-k1,29,lazy,441,True,3,71,4220,3,0.647741,680827.6764941543
main-l2-n512-uniform-k1,29,paper,441,True,3,71,3908,3,0.533079,827269.5041447891
main-l2-n512-uniform-k1,29,profile,441,True,3,71,4356,3,0.739811,596098.1926465003
main-l2-n512-uniform-k1,47,accept_id,448,True,3,64,3932,3,0.413123,1084422.7990211148
main-l2-n512-uniform-k1,47,accept_static_degree,453,True,3,59,3932,3,0.513691,881853.0984580225
main-l2-n512-uniform-k1,47,adaptive,453,True,3,59,4144,3,0.621002,729466.24970612
main-l2-n512-uniform-k1,47,graph,453,True,3,59,3932,3,0.540238,838519.3192629915
main-l2-n512-uniform-k1,47,lazy,453,True,3,59,4120,3,0.627164,722299.1115561479
main-l2-n512-uniform-k1,47,paper,453,True,3,59,3888,3,0.495328,914545.5132760515
main-l2-n512-uniform-k1,47,profile,453,True,3,59,4324,3,0.700783,646419.790434414
main-l2-n512-uniform-k1,71,accept_id,457,True,3,55,3984,3,0.41989,1088380.2900759722
main-l2-n512-uniform-k1,71,accept_static_degree,462,True,3,50,3944,3,0.516863,893853.8839112106
main-l2-n512-uniform-k1,71,adaptive,462,True,3,50,4220,3,0.60684,761320.9412695273
main-l2-n512-uniform-k1,71,graph,462,True,3,50,3916,3,0.538104,858570.0905401186
main-l2-n512-uniform-k1,71,lazy,462,True,3,50,4148,3,0.604207,764638.608953554
main-l2-n512-uniform-k1,71,paper,462,True,3,50,4172,3,0.474335,973995.1721884322
main-l2-n512-uniform-k1,71,profile,462,True,3,50,4440,3,0.673575,685892.4395946999
main-l2-n512-uniform-k1,101,accept_id,455,True,3,57,3956,3,0.41318,1101214.9668425384
main-l2-n512-uniform-k1,101,accept_static_degree,458,True,3,54,3880,3,0.50888,900015.7207986165
main-l2-n512-uniform-k1,101,adaptive,458,True,3,54,4144,3,0.611538,748931.3828412952
main-l2-n512-uniform-k1,101,graph,458,True,3,54,3884,3,0.537866,851513.202173032
main-l2-n512-uniform-k1,101,lazy,458,True,3,54,4064,3,0.618412,740606.5859006618
main-l2-n512-uniform-k1,101,paper,458,True,3,54,4224,3,0.490707,933347.1908898792
main-l2-n512-uniform-k1,101,profile,458,True,3,54,4336,3,0.691081,662729.8391939586
main-l2-n512-zipf-k1,11,accept_id,165,True,3,347,3856,3,0.381393,432624.6155540348
main-l2-n512-zipf-k1,11,accept_static_degree,178,True,3,334,3928,3,0.50741,350801.1272935102
main-l2-n512-zipf-k1,11,adaptive,178,True,3,334,4208,3,1.353891,131472.91768687437
main-l2-n512-zipf-k1,11,graph,178,True,3,334,3916,3,2.470305,72055.87973954632
main-l2-n512-zipf-k1,11,lazy,178,True,3,334,4344,3,1.354818,131382.96066335108
main-l2-n512-zipf-k1,11,paper,178,True,3,334,4136,3,2.713279,65603.27927942538
main-l2-n512-zipf-k1,11,profile,178,True,3,334,4180,3,1.676889,106148.94605427074
main-l2-n512-zipf-k1,29,accept_id,168,True,3,344,3916,3,0.388077,432903.7794046027
main-l2-n512-zipf-k1,29,accept_static_degree,179,True,3,333,3876,3,0.520543,343871.687833666
main-l2-n512-zipf-k1,29,adaptive,179,True,3,333,4252,3,1.432285,124975.1271569555
main-l2-n512-zipf-k1,29,graph,179,True,3,333,3908,3,2.488385,71934.20632257468
main-l2-n512-zipf-k1,29,lazy,179,True,3,333,4196,3,1.457201,122838.23576843552
main-l2-n512-zipf-k1,29,paper,179,True,3,333,4116,3,2.956933,60535.69695356642
main-l2-n512-zipf-k1,29,profile,179,True,3,333,4244,3,1.640392,109120.25906002955
main-l2-n512-zipf-k1,47,accept_id,145,True,3,367,3920,3,0.383665,377933.87460414687
main-l2-n512-zipf-k1,47,accept_static_degree,150,True,3,362,3916,3,0.505105,296967.9571574227
main-l2-n512-zipf-k1,47,adaptive,150,True,3,362,4308,3,1.497597,100160.45705219761
main-l2-n512-zipf-k1,47,graph,150,True,3,362,3860,3,2.853508,52566.875579111744
main-l2-n512-zipf-k1,47,lazy,150,True,3,362,4172,3,1.485553,100972.49980310364
main-l2-n512-zipf-k1,47,paper,150,True,3,362,4196,3,3.030399,49498.432384646374
main-l2-n512-zipf-k1,47,profile,150,True,3,362,4144,3,1.725086,86952.18673156005
main-l2-n512-zipf-k1,71,accept_id,141,True,3,371,3988,3,0.374207,376796.7996322891
main-l2-n512-zipf-k1,71,accept_static_degree,147,True,3,365,3936,3,0.496839,295870.4932583795
main-l2-n512-zipf-k1,71,adaptive,147,True,3,365,4080,3,1.485889,98930.6738255684
main-l2-n512-zipf-k1,71,graph,147,True,3,365,3924,3,2.916757,50398.439088343664
main-l2-n512-zipf-k1,71,lazy,147,True,3,365,4184,3,1.475221,99646.08692528104
main-l2-n512-zipf-k1,71,paper,147,True,3,365,4216,3,2.930214,50166.98439090115
main-l2-n512-zipf-k1,71,profile,147,True,3,365,4236,3,1.73132,84906.31425732966
main-l2-n512-zipf-k1,101,accept_id,149,True,3,363,3940,3,0.380282,391814.49555855914
main-l2-n512-zipf-k1,101,accept_static_degree,153,True,3,359,3916,3,0.517842,295456.9154298029
main-l2-n512-zipf-k1,101,adaptive,153,True,3,359,4244,3,1.402499,109090.98687414394
main-l2-n512-zipf-k1,101,graph,153,True,3,359,3904,3,2.806581,54514.72806236485
main-l2-n512-zipf-k1,101,lazy,153,True,3,359,4148,3,1.40549,108858.83215106477
main-l2-n512-zipf-k1,101,paper,153,True,3,359,4048,3,3.041566,50303.03468673703
main-l2-n512-zipf-k1,101,profile,153,True,3,359,4112,3,1.782472,85835.8504369213
main-l3-n128-uniform-k1,11,accept_id,121,True,3,7,2020,3,0.139383,868111.6061499609
main-l3-n128-uniform-k1,11,accept_static_degree,121,True,3,7,3884,3,0.399465,302905.1356188902
main-l3-n128-uniform-k1,11,adaptive,121,True,3,7,1988,3,0.192202,629545.998480765
main-l3-n128-uniform-k1,11,graph,121,True,3,7,1992,3,0.165656,730429.3234172019
main-l3-n128-uniform-k1,11,lazy,121,True,3,7,2004,3,0.192291,629254.6193009553
main-l3-n128-uniform-k1,11,paper,121,True,3,7,3976,3,0.134533,899407.580296284
main-l3-n128-uniform-k1,11,profile,121,True,3,7,3912,3,0.212874,568411.3607110309
main-l3-n128-uniform-k1,29,accept_id,119,True,3,9,2000,3,0.135244,879891.1596817604
main-l3-n128-uniform-k1,29,accept_static_degree,119,True,3,9,3928,3,0.405836,293221.8925871535
main-l3-n128-uniform-k1,29,adaptive,119,True,3,9,3888,3,0.210328,565782.9675554372
main-l3-n128-uniform-k1,29,graph,119,True,3,9,2032,3,0.171734,692932.0926549198
main-l3-n128-uniform-k1,29,lazy,119,True,3,9,3924,3,0.20665,575852.8913622067
main-l3-n128-uniform-k1,29,paper,119,True,3,9,3880,3,0.135006,881442.3062678697
main-l3-n128-uniform-k1,29,profile,119,True,3,9,4044,3,0.232648,511502.35548983875
main-l3-n128-uniform-k1,47,accept_id,119,True,3,9,2016,3,0.139341,854019.9941151564
main-l3-n128-uniform-k1,47,accept_static_degree,119,True,3,9,3936,3,0.404833,293948.3688335684
main-l3-n128-uniform-k1,47,adaptive,119,True,3,9,1984,3,0.198748,598748.1635035321
main-l3-n128-uniform-k1,47,graph,119,True,3,9,2056,3,0.170269,698894.1028607674
main-l3-n128-uniform-k1,47,lazy,119,True,3,9,1996,3,0.19822,600343.0531732418
main-l3-n128-uniform-k1,47,paper,119,True,3,9,3888,3,0.133799,889393.7921808085
main-l3-n128-uniform-k1,47,profile,119,True,3,9,3980,3,0.219998,540914.0083091664
main-l3-n128-uniform-k1,71,accept_id,117,True,3,11,2016,3,0.137237,852539.7669724637
main-l3-n128-uniform-k1,71,accept_static_degree,117,True,3,11,3932,3,0.402285,290838.584585555
main-l3-n128-uniform-k1,71,adaptive,117,True,3,11,3980,3,0.209456,558589.8709036743
main-l3-n128-uniform-k1,71,graph,117,True,3,11,2008,3,0.171769,681147.3548777719
main-l3-n128-uniform-k1,71,lazy,117,True,3,11,3904,3,0.210497,555827.398965306
main-l3-n128-uniform-k1,71,paper,117,True,3,11,3884,3,0.137956,848096.4945344892
main-l3-n128-uniform-k1,71,profile,117,True,3,11,3972,3,0.235546,496718.26309935213
main-l3-n128-uniform-k1,101,accept_id,122,True,3,6,1984,3,0.139439,874934.5591979288
main-l3-n128-uniform-k1,101,accept_static_degree,122,True,3,6,3960,3,0.398994,305769.0090577803
main-l3-n128-uniform-k1,101,adaptive,122,True,3,6,1988,3,0.185144,658946.5497126561
main-l3-n128-uniform-k1,101,graph,122,True,3,6,2012,3,0.165067,739093.822508436
main-l3-n128-uniform-k1,101,lazy,122,True,3,6,2000,3,0.184123,662600.5442014305
main-l3-n128-uniform-k1,101,paper,122,True,3,6,3896,3,0.133402,914529.0175559587
main-l3-n128-uniform-k1,101,profile,122,True,3,6,4040,3,0.208252,585828.7075274187
main-l3-n128-zipf-k1,11,accept_id,40,True,3,88,2008,3,0.12535,319106.5017949741
main-l3-n128-zipf-k1,11,accept_static_degree,44,True,3,84,3920,3,0.421647,104352.69312956098
main-l3-n128-zipf-k1,11,adaptive,43,True,3,85,4068,3,0.474488,90623.99892094215
main-l3-n128-zipf-k1,11,graph,43,True,3,85,1980,3,0.44767,96052.89610650702
main-l3-n128-zipf-k1,11,lazy,43,True,3,85,4044,3,0.478544,89855.89621852954
main-l3-n128-zipf-k1,11,paper,43,True,3,85,3868,3,0.394088,109112.68549156534
main-l3-n128-zipf-k1,11,profile,43,True,3,85,4272,3,0.609153,70589.81897815492
main-l3-n128-zipf-k1,29,accept_id,39,True,3,89,2016,3,0.125755,310126.83392310445
main-l3-n128-zipf-k1,29,accept_static_degree,42,True,3,86,3844,3,0.41341,101594.05916644493
main-l3-n128-zipf-k1,29,adaptive,42,True,3,86,4184,3,0.460682,91169.17960762522
main-l3-n128-zipf-k1,29,graph,42,True,3,86,2000,3,0.515037,81547.53930300154
main-l3-n128-zipf-k1,29,lazy,42,True,3,86,3988,3,0.460859,91134.16467943558
main-l3-n128-zipf-k1,29,paper,42,True,3,86,3924,3,0.42524,98767.75467971028
main-l3-n128-zipf-k1,29,profile,42,True,3,86,4384,3,0.693803,60535.915814719745
main-l3-n128-zipf-k1,47,accept_id,41,True,3,87,2032,3,0.126971,322908.3806538501
main-l3-n128-zipf-k1,47,accept_static_degree,42,True,3,86,3908,3,0.418213,100427.2942256697
main-l3-n128-zipf-k1,47,adaptive,42,True,3,86,4040,3,0.487706,86117.4560083329
main-l3-n128-zipf-k1,47,graph,42,True,3,86,2012,3,0.438497,95781.72712698148
main-l3-n128-zipf-k1,47,lazy,42,True,3,86,3996,3,0.478497,87774.84498335412
main-l3-n128-zipf-k1,47,paper,42,True,3,86,3864,3,0.414271,101382.91118615592
main-l3-n128-zipf-k1,47,profile,42,True,3,86,4256,3,0.590379,71140.74179467765
main-l3-n128-zipf-k1,71,accept_id,36,True,3,92,1996,3,0.126959,283556.1086650021
main-l3-n128-zipf-k1,71,accept_static_degree,38,True,3,90,3916,3,0.415276,91505.40845124688
main-l3-n128-zipf-k1,71,adaptive,38,True,3,90,4072,3,0.487505,77947.91848288735
main-l3-n128-zipf-k1,71,graph,38,True,3,90,1964,3,0.52541,72324.47041358177
main-l3-n128-zipf-k1,71,lazy,38,True,3,90,4072,3,0.484469,78436.39118292398
main-l3-n128-zipf-k1,71,paper,38,True,3,90,3960,3,0.434441,87468.72417658554
main-l3-n128-zipf-k1,71,profile,38,True,3,90,4264,3,0.648691,58579.50857958566
main-l3-n128-zipf-k1,101,accept_id,44,True,3,84,2004,3,0.127176,345977.2284078757
main-l3-n128-zipf-k1,101,accept_static_degree,47,True,3,81,3920,3,0.413805,113580.06790638102
main-l3-n128-zipf-k1,101,adaptive,47,True,3,81,4128,3,0.472934,99379.6174519066
main-l3-n128-zipf-k1,101,graph,47,True,3,81,1976,3,0.463583,101384.21814432366
main-l3-n128-zipf-k1,101,lazy,47,True,3,81,4064,3,0.465731,100916.62354449242
main-l3-n128-zipf-k1,101,paper,47,True,3,81,3876,3,0.422594,111217.85922185359
main-l3-n128-zipf-k1,101,profile,47,True,3,81,4232,3,0.581176,80870.51082632455
main-l3-n2048-uniform-k1,11,accept_id,1008,True,3,1040,4768,3,1.721146,585656.3010924116
main-l3-n2048-uniform-k1,11,accept_static_degree,1101,True,3,947,5456,3,7.038076,156434.79837387375
main-l3-n2048-uniform-k1,11,adaptive,1080,True,3,968,7328,3,7.672326,140765.655682514
main-l3-n2048-uniform-k1,11,graph,1080,True,3,968,5364,3,4.466036,241825.18904908065
main-l3-n2048-uniform-k1,11,lazy,1080,True,3,968,7328,3,7.634739,141458.6667599246
main-l3-n2048-uniform-k1,11,paper,1080,True,3,968,5580,3,17.743383,60867.76123809084
main-l3-n2048-uniform-k1,11,profile,1080,True,3,968,7676,3,8.878812,121637.89479943938
main-l3-n2048-uniform-k1,29,accept_id,1026,True,3,1022,4720,3,1.731532,592538.8615399542
main-l3-n2048-uniform-k1,29,accept_static_degree,1113,True,3,935,5488,3,7.027615,158375.20979734947
main-l3-n2048-uniform-k1,29,adaptive,1099,True,3,949,7164,3,7.483366,146859.04711863617
main-l3-n2048-uniform-k1,29,graph,1099,True,3,949,5536,3,4.405929,249436.61143881344
main-l3-n2048-uniform-k1,29,lazy,1099,True,3,949,7112,3,7.547992,145601.63815753913
main-l3-n2048-uniform-k1,29,paper,1099,True,3,949,5504,3,14.690452,74810.49596023321
main-l3-n2048-uniform-k1,29,profile,1099,True,3,949,7568,3,8.75713,125497.7372723712
main-l3-n2048-uniform-k1,47,accept_id,1000,True,3,1048,4832,3,1.72851,578532.9561298459
main-l3-n2048-uniform-k1,47,accept_static_degree,1078,True,3,970,5520,3,7.034614,153242.23901979552
main-l3-n2048-uniform-k1,47,adaptive,1059,True,3,989,7408,3,7.577346,139758.6965145844
main-l3-n2048-uniform-k1,47,graph,1059,True,3,989,5476,3,4.506014,235019.24317145927
main-l3-n2048-uniform-k1,47,lazy,1059,True,3,989,7348,3,7.627271,138843.89318276485
main-l3-n2048-uniform-k1,47,paper,1059,True,3,989,5492,3,16.788888,63077.435503768924
main-l3-n2048-uniform-k1,47,profile,1059,True,3,989,7540,3,8.91214,118826.67911410726
main-l3-n2048-uniform-k1,71,accept_id,1022,True,3,1026,4696,3,1.716793,595295.9966635465
main-l3-n2048-uniform-k1,71,accept_static_degree,1111,True,3,937,5512,3,7.014707,158381.52612789103
main-l3-n2048-uniform-k1,71,adaptive,1097,True,3,951,7332,3,7.551449,145270.132924158
main-l3-n2048-uniform-k1,71,graph,1097,True,3,951,5468,3,4.453688,246312.71880742433
main-l3-n2048-uniform-k1,71,lazy,1097,True,3,951,7412,3,7.547152,145352.84303270956
main-l3-n2048-uniform-k1,71,paper,1097,True,3,951,5548,3,18.932442,57942.86864842897
main-l3-n2048-uniform-k1,71,profile,1097,True,3,951,7520,3,8.784274,124882.26118629724
main-l3-n2048-uniform-k1,101,accept_id,1021,True,3,1027,4756,3,1.730648,589952.4340015994
main-l3-n2048-uniform-k1,101,accept_static_degree,1109,True,3,939,5488,3,7.006668,158277.8005180208
main-l3-n2048-uniform-k1,101,adaptive,1095,True,3,953,7256,3,7.564631,144752.5993006136
main-l3-n2048-uniform-k1,101,graph,1095,True,3,953,5480,3,4.479455,244449.38056080486
main-l3-n2048-uniform-k1,101,lazy,1095,True,3,953,7292,3,7.503563,145930.67320151773
main-l3-n2048-uniform-k1,101,paper,1095,True,3,953,5448,3,14.45341,75760.66824368782
main-l3-n2048-uniform-k1,101,profile,1095,True,3,953,7664,3,8.834891,123940.40854607034
main-l3-n2048-zipf-k1,11,accept_id,220,True,3,1828,4640,3,1.458577,150831.94099454468
main-l3-n2048-zipf-k1,11,accept_static_degree,245,True,3,1803,5168,3,6.871565,35654.17776008813
main-l3-n2048-zipf-k1,11,adaptive,244,True,3,1804,7392,3,12.06411,20225.279776129362
main-l3-n2048-zipf-k1,11,graph,244,True,3,1804,5364,3,77.98335,3128.8730222541094
main-l3-n2048-zipf-k1,11,lazy,244,True,3,1804,7412,3,12.080834,20197.28108175313
main-l3-n2048-zipf-k1,11,paper,244,True,3,1804,11824,3,49.521228,4927.179915651526
main-l3-n2048-zipf-k1,11,profile,244,True,3,1804,7416,3,31.670954,7704.220087591931
main-l3-n2048-zipf-k1,29,accept_id,218,True,3,1830,4704,3,1.450201,150323.98957110083
main-l3-n2048-zipf-k1,29,accept_static_degree,241,True,3,1807,5224,3,6.891262,34971.82373852569
main-l3-n2048-zipf-k1,29,adaptive,241,True,3,1807,7396,3,11.954432,20159.88714478446
main-l3-n2048-zipf-k1,29,graph,241,True,3,1807,5240,3,84.086326,2866.1021531610263
main-l3-n2048-zipf-k1,29,lazy,241,True,3,1807,7288,3,11.968756,20135.76014081998
main-l3-n2048-zipf-k1,29,paper,241,True,3,1807,12184,3,58.176306,4142.5799706155285
main-l3-n2048-zipf-k1,29,profile,241,True,3,1807,7404,3,31.358195,7685.3913307191315
main-l3-n2048-zipf-k1,47,accept_id,184,True,3,1864,4728,3,1.437855,127968.39736969303
main-l3-n2048-zipf-k1,47,accept_static_degree,214,True,3,1834,5240,3,6.84017,31285.772137242206
main-l3-n2048-zipf-k1,47,adaptive,212,True,3,1836,7392,3,12.488205,16976.01857112371
main-l3-n2048-zipf-k1,47,graph,212,True,3,1836,5252,3,85.407301,2482.223387436163
main-l3-n2048-zipf-k1,47,lazy,212,True,3,1836,7424,3,12.443439,17037.090791380102
main-l3-n2048-zipf-k1,47,paper,212,True,3,1836,12116,3,60.137778,3525.2383285594624
main-l3-n2048-zipf-k1,47,profile,212,True,3,1836,7404,3,31.782852,6670.26357483589
main-l3-n2048-zipf-k1,71,accept_id,205,True,3,1843,4700,3,1.442204,142143.5525071349
main-l3-n2048-zipf-k1,71,accept_static_degree,233,True,3,1815,5200,3,6.86503,33940.128448091265
main-l3-n2048-zipf-k1,71,adaptive,234,True,3,1814,7420,3,12.115796,19313.62990925235
main-l3-n2048-zipf-k1,71,graph,234,True,3,1814,5252,3,85.256945,2744.6444392301414
main-l3-n2048-zipf-k1,71,lazy,234,True,3,1814,7404,3,12.113424,19317.4118234448
main-l3-n2048-zipf-k1,71,paper,234,True,3,1814,12040,3,55.557865,4211.824914438307
main-l3-n2048-zipf-k1,71,profile,234,True,3,1814,7340,3,30.837289,7588.215682643179
main-l3-n2048-zipf-k1,101,accept_id,197,True,3,1851,4704,3,1.43888,136912.0426998777
main-l3-n2048-zipf-k1,101,accept_static_degree,227,True,3,1821,5260,3,6.856035,33109.51592283295
main-l3-n2048-zipf-k1,101,adaptive,227,True,3,1821,7372,3,12.066433,18812.518993807036
main-l3-n2048-zipf-k1,101,graph,227,True,3,1821,5252,3,87.423,2596.570696498633
main-l3-n2048-zipf-k1,101,lazy,227,True,3,1821,7404,3,12.072046,18803.771953817937
main-l3-n2048-zipf-k1,101,paper,227,True,3,1821,12368,3,60.595617,3746.1455339253334
main-l3-n2048-zipf-k1,101,profile,227,True,3,1821,7396,3,27.903313,8135.234694174129
main-l3-n40-uniform-k1,11,accept_id,39,True,3,1,2016,3,0.050693,769336.989327915
main-l3-n40-uniform-k1,11,accept_static_degree,39,True,3,1,2040,3,0.132001,295452.30717949104
main-l3-n40-uniform-k1,11,adaptive,39,True,3,1,1988,3,0.068094,572737.686139748
main-l3-n40-uniform-k1,11,graph,39,True,3,1,1964,3,0.064936,600591.3514845386
main-l3-n40-uniform-k1,11,lazy,39,True,3,1,2020,3,0.0682,571847.5073313783
main-l3-n40-uniform-k1,11,paper,39,True,3,1,2000,3,0.047124,827603.7687802394
main-l3-n40-uniform-k1,11,profile,39,True,3,1,1988,3,0.07836,497702.9096477795
main-l3-n40-uniform-k1,29,accept_id,40,True,3,0,2008,3,0.051404,778149.5603454984
main-l3-n40-uniform-k1,29,accept_static_degree,40,True,3,0,2004,3,0.134239,297975.9980333584
main-l3-n40-uniform-k1,29,adaptive,40,True,3,0,1996,3,0.053091,753423.3674257407
main-l3-n40-uniform-k1,29,graph,40,True,3,0,1956,3,0.052294,764906.1077752706
main-l3-n40-uniform-k1,29,lazy,40,True,3,0,2016,3,0.052953,755386.8524918323
main-l3-n40-uniform-k1,29,paper,40,True,3,0,2008,3,0.044706,894734.4875408222
main-l3-n40-uniform-k1,29,profile,40,True,3,0,2016,3,0.05483,729527.6308590189
main-l3-n40-uniform-k1,47,accept_id,38,True,3,2,1980,3,0.051737,734484.0249724569
main-l3-n40-uniform-k1,47,accept_static_degree,38,True,3,2,2016,3,0.129723,292931.8625070342
main-l3-n40-uniform-k1,47,adaptive,38,True,3,2,2004,3,0.074731,508490.45242268936
main-l3-n40-uniform-k1,47,graph,38,True,3,2,1988,3,0.068674,553338.9637999826
main-l3-n40-uniform-k1,47,lazy,38,True,3,2,2052,3,0.075409,503918.6304022066
main-l3-n40-uniform-k1,47,paper,38,True,3,2,1980,3,0.046203,822457.4161850961
main-l3-n40-uniform-k1,47,profile,38,True,3,2,1992,3,0.08682,437687.16885510256
main-l3-n40-uniform-k1,71,accept_id,40,True,3,0,2040,3,0.051506,776608.5504601406
main-l3-n40-uniform-k1,71,accept_static_degree,40,True,3,0,1964,3,0.137144,291664.2361313656
main-l3-n40-uniform-k1,71,adaptive,40,True,3,0,2000,3,0.054079,739658.647534163
main-l3-n40-uniform-k1,71,graph,40,True,3,0,1996,3,0.053815,743287.1875871039
main-l3-n40-uniform-k1,71,lazy,40,True,3,0,2020,3,0.053643,745670.4509442052
main-l3-n40-uniform-k1,71,paper,40,True,3,0,2036,3,0.044829,892279.5511833858
main-l3-n40-uniform-k1,71,profile,40,True,3,0,2016,3,0.05507,726348.284002179
main-l3-n40-uniform-k1,101,accept_id,38,True,3,2,2036,3,0.054886,692344.1314725067
main-l3-n40-uniform-k1,101,accept_static_degree,38,True,3,2,2016,3,0.13838,274606.1569590981
main-l3-n40-uniform-k1,101,adaptive,38,True,3,2,2016,3,0.075332,504433.70679127064
main-l3-n40-uniform-k1,101,graph,38,True,3,2,2020,3,0.069551,546361.662664807
main-l3-n40-uniform-k1,101,lazy,38,True,3,2,2040,3,0.075279,504788.8521367181
main-l3-n40-uniform-k1,101,paper,38,True,3,2,1980,3,0.050388,754147.8129713424
main-l3-n40-uniform-k1,101,profile,38,True,3,2,2016,3,0.09076,418686.6460996034
main-l3-n40-zipf-k1,11,accept_id,23,True,3,17,1988,3,0.052164,440917.10758377425
main-l3-n40-zipf-k1,11,accept_static_degree,24,True,3,16,2072,3,0.137132,175013.85526354169
main-l3-n40-zipf-k1,11,adaptive,24,True,3,16,3900,3,0.139177,172442.28572249727
main-l3-n40-zipf-k1,11,graph,24,True,3,16,2036,3,0.101628,236155.3902467824
main-l3-n40-zipf-k1,11,lazy,24,True,3,16,3868,3,0.144188,166449.35778289454
main-l3-n40-zipf-k1,11,paper,24,True,3,16,2032,3,0.07617,315084.67900748324
main-l3-n40-zipf-k1,11,profile,24,True,3,16,4172,3,0.182252,131685.79768671948
main-l3-n40-zipf-k1,29,accept_id,23,True,3,17,2000,3,0.051529,446350.5986919987
main-l3-n40-zipf-k1,29,accept_static_degree,23,True,3,17,2016,3,0.134146,171454.98188540846
main-l3-n40-zipf-k1,29,adaptive,23,True,3,17,3888,3,0.154034,149317.683108924
main-l3-n40-zipf-k1,29,graph,23,True,3,17,2008,3,0.098769,232866.58769451955
main-l3-n40-zipf-k1,29,lazy,23,True,3,17,3904,3,0.143682,160075.7227766874
main-l3-n40-zipf-k1,29,paper,23,True,3,17,2016,3,0.07685,299284.3201040989
main-l3-n40-zipf-k1,29,profile,23,True,3,17,4080,3,0.177011,129935.42774177875
main-l3-n40-zipf-k1,47,accept_id,20,True,3,20,2056,3,0.052133,383634.1664588648
main-l3-n40-zipf-k1,47,accept_static_degree,20,True,3,20,2004,3,0.137265,145703.56609478017
main-l3-n40-zipf-k1,47,adaptive,20,True,3,20,3808,3,0.149424,133847.30699218332
main-l3-n40-zipf-k1,47,graph,20,True,3,20,2004,3,0.106633,187559.19837198616
main-l3-n40-zipf-k1,47,lazy,20,True,3,20,3820,3,0.145016,137915.81618580018
main-l3-n40-zipf-k1,47,paper,20,True,3,20,1984,3,0.081045,246776.4822012462
main-l3-n40-zipf-k1,47,profile,20,True,3,20,4244,3,0.178874,111810.54820711786
main-l3-n40-zipf-k1,71,accept_id,17,True,3,23,2000,3,0.050439,337040.7819346141
main-l3-n40-zipf-k1,71,accept_static_degree,19,True,3,21,2036,3,0.136189,139512.00170351495
main-l3-n40-zipf-k1,71,adaptive,19,True,3,21,3896,3,0.155163,122451.87319141807
main-l3-n40-zipf-k1,71,graph,19,True,3,21,2016,3,0.110081,172600.17623386416
main-l3-n40-zipf-k1,71,lazy,19,True,3,21,3936,3,0.153828,123514.57471981694
main-l3-n40-zipf-k1,71,paper,19,True,3,21,1996,3,0.085016,223487.34355885952
main-l3-n40-zipf-k1,71,profile,19,True,3,21,4092,3,0.189277,100381.97984963836
main-l3-n40-zipf-k1,101,accept_id,18,True,3,22,2036,3,0.049899,360728.6719172729
main-l3-n40-zipf-k1,101,accept_static_degree,19,True,3,21,2020,3,0.135491,140230.7164313497
main-l3-n40-zipf-k1,101,adaptive,19,True,3,21,3956,3,0.146991,129259.61453422318
main-l3-n40-zipf-k1,101,graph,19,True,3,21,1996,3,0.107176,177278.4951854893
main-l3-n40-zipf-k1,101,lazy,19,True,3,21,3904,3,0.145489,130594.0655307274
main-l3-n40-zipf-k1,101,paper,19,True,3,21,2040,3,0.084469,224934.59138855673
main-l3-n40-zipf-k1,101,profile,19,True,3,21,4096,3,0.182652,104022.95074787026
main-l3-n512-uniform-k1,11,accept_id,408,True,3,104,3832,3,0.46875,870400.0
main-l3-n512-uniform-k1,11,accept_static_degree,412,True,3,100,4180,3,1.556819,264642.196684393
main-l3-n512-uniform-k1,11,adaptive,411,True,3,101,4332,3,1.029539,399207.80077296734
main-l3-n512-uniform-k1,11,graph,411,True,3,101,4088,3,0.697251,589457.7419035613
main-l3-n512-uniform-k1,11,lazy,411,True,3,101,4384,3,1.015059,404902.5721657559
main-l3-n512-uniform-k1,11,paper,411,True,3,101,4120,3,0.647797,634458.0169404922
main-l3-n512-uniform-k1,11,profile,411,True,3,101,4572,3,1.131339,363286.3359258365
main-l3-n512-uniform-k1,29,accept_id,412,True,3,100,3796,3,0.472313,872302.9008305933
main-l3-n512-uniform-k1,29,accept_static_degree,419,True,3,93,4180,3,1.551278,270099.87893852685
main-l3-n512-uniform-k1,29,adaptive,417,True,3,95,4332,3,1.003129,415699.2769623847
main-l3-n512-uniform-k1,29,graph,417,True,3,95,4176,3,0.688655,605528.1672245173
main-l3-n512-uniform-k1,29,lazy,417,True,3,95,4400,3,0.998297,417711.3624502528
main-l3-n512-uniform-k1,29,paper,417,True,3,95,4120,3,0.639498,652073.9705206271
main-l3-n512-uniform-k1,29,profile,417,True,3,95,4620,3,1.111488,375172.74140611506
main-l3-n512-uniform-k1,47,accept_id,399,True,3,113,3792,3,0.469315,850175.2554254605
main-l3-n512-uniform-k1,47,accept_static_degree,407,True,3,105,4184,3,1.576785,258120.16222883904
main-l3-n512-uniform-k1,47,adaptive,407,True,3,105,4464,3,1.046544,388899.0811662004
main-l3-n512-uniform-k1,47,graph,407,True,3,105,4220,3,0.705472,576918.7154132269
main-l3-n512-uniform-k1,47,lazy,407,True,3,105,4400,3,1.051844,386939.5081399903
main-l3-n512-uniform-k1,47,paper,407,True,3,105,4092,3,0.685816,593453.6377104063
main-l3-n512-uniform-k1,47,profile,407,True,3,105,4464,3,1.160288,350774.9800049643
