id,condition,seed,repetition,mode,status,arity,batch_id,commit_count,distribution,fvs_size,k,key_count,n,peak_rss_kib,record_status,runner_peak_rss_kib,stats.build_ms,stats.certificate_ms,stats.count_ms,stats.degree_queries,stats.directed_edges,stats.graph_bytes,stats.graph_probe_hits,stats.heavy_updates,stats.index_payload_bytes,stats.initial_core_size,stats.light_scans,stats.normalize_ms,stats.select_ms,stats.sort_ms,stats.switch_ms,stats.switches,stats.tree_updates,stats.trim_ms,stats.write_posting_count,suite,total_ms,trace,validator_commits_per_second,zipf
main-l1-n2048-zipf-k1-s71-r1-paper,main-l1-n2048-zipf-k1,71,1,paper,ok,1,3807446043,887,zipf,1161,1,8192,2048,5200,ok,5812,3.48082,0.028402,0,0,64490,833648,66538,0,0,1377,0,0.313943,15.575744,0,0,0,0,0,2048,main,19.773086,l1-n2048-zipf-s71.tsv,44858.95626003953,0.99
main-l1-n2048-zipf-k1-s71-r1-profile,main-l1-n2048-zipf-k1,71,1,profile,ok,1,3807446043,887,zipf,1161,1,8192,2048,4440,ok,5044,0.706601,0.107311,0,0,,0,0,1377,103176,1377,0,0.615171,0.739959,0,0,0,7830,0.132847,0,main,2.835555,l1-n2048-zipf-s71.tsv,312813.54091174394,0.99
main-l1-n2048-zipf-k1-s71-r2-accept_id,main-l1-n2048-zipf-k1,71,2,accept_id,ok,1,3807446043,887,zipf,1161,1,8192,2048,4112,ok,4672,0,0.025391,0,0,,0,0,0,0,0,0,0.616065,0.048541,0.001863,0,0,0,0,0,main,1.108437,l1-n2048-zipf-s71.tsv,800225.9036823924,0.99
main-l1-n2048-zipf-k1-s71-r2-accept_static_degree,main-l1-n2048-zipf-k1,71,2,accept_static_degree,ok,1,3807446043,887,zipf,1161,1,8192,2048,4108,ok,4672,0,0.025448,0.026391,0,,0,0,0,7096,0,0,0.618413,0.036368,0.207144,0,0,0,0,0,main,1.322057,l1-n2048-zipf-s71.tsv,670924.1734660456,0.99
main-l1-n2048-zipf-k1-s71-r2-adaptive,main-l1-n2048-zipf-k1,71,2,adaptive,ok,1,3807446043,887,zipf,1161,1,8192,2048,4460,ok,5168,0.721961,0.107444,0,0,,0,0,1377,103176,1377,0,0.612241,0.746338,0,0,0,7830,0.132087,0,main,2.849811,l1-n2048-zipf-s71.tsv,311248.71087942325,0.99
main-l1-n2048-zipf-k1-s71-r2-graph,main-l1-n2048-zipf-k1,71,2,graph,ok,1,3807446043,887,zipf,1161,1,8192,2048,4632,ok,4796,0.709103,0.05254,0,0,,242352,0,0,0,1377,0,0.6122,6.597921,0,0,0,67244,0.124914,0,main,8.621841,l1-n2048-zipf-s71.tsv,102878.25999110863,0.99
main-l1-n2048-zipf-k1-s71-r2-lazy,main-l1-n2048-zipf-k1,71,2,lazy,ok,1,3807446043,887,zipf,1161,1,8192,2048,4464,ok,4960,0.349951,0.088788,0,34468,,0,0,0,101448,1377,0,0.619309,4.285548,0,0,0,0,0.108852,0,main,5.975702,l1-n2048-zipf-s71.tsv,148434.4433507561,0.99
main-l1-n2048-zipf-k1-s71-r2-paper,main-l1-n2048-zipf-k1,71,2,paper,ok,1,3807446043,887,zipf,1161,1,8192,2048,5228,ok,5788,3.39769,0.028923,0,0,64490,833648,66538,0,0,1377,0,0.311738,15.567212,0,0,0,0,0,2048,main,19.675763,l1-n2048-zipf-s71.tsv,45080.84387883713,0.99
main-l1-n2048-zipf-k1-s71-r2-profile,main-l1-n2048-zipf-k1,71,2,profile,ok,1,3807446043,887,zipf,1161,1,8192,2048,4444,ok,5072,0.705927,0.106995,0,0,,0,0,1377,103176,1377,0,0.625551,0.736507,0,0,0,7830,0.131248,0,main,2.830921,l1-n2048-zipf-s71.tsv,313325.5926251563,0.99
main-l1-n2048-zipf-k1-s71-r3-accept_id,main-l1-n2048-zipf-k1,71,3,accept_id,ok,1,3807446043,887,zipf,1161,1,8192,2048,4252,ok,4872,0,0.023132,0,0,,0,0,0,0,0,0,0.6028,0.04687,0.001819,0,0,0,0,0,main,1.083684,l1-n2048-zipf-s71.tsv,818504.2872276419,0.99
main-l1-n2048-zipf-k1-s71-r3-accept_static_degree,main-l1-n2048-zipf-k1,71,3,accept_static_degree,ok,1,3807446043,887,zipf,1161,1,8192,2048,4168,ok,4692,0,0.024608,0.025763,0,,0,0,0,7096,0,0,0.626033,0.036682,0.199985,0,0,0,0,0,main,1.32401,l1-n2048-zipf-s71.tsv,669934.517110898,0.99
main-l1-n2048-zipf-k1-s71-r3-adaptive,main-l1-n2048-zipf-k1,71,3,adaptive,ok,1,3807446043,887,zipf,1161,1,8192,2048,4340,ok,5052,0.706456,0.114223,0,0,,0,0,1377,103176,1377,0,0.614413,0.744844,0,0,0,7830,0.131036,0,main,2.833938,l1-n2048-zipf-s71.tsv,312992.02734851645,0.99
main-l1-n2048-zipf-k1-s71-r3-graph,main-l1-n2048-zipf-k1,71,3,graph,ok,1,3807446043,887,zipf,1161,1,8192,2048,4836,ok,5000,0.706302,0.052063,0,0,,242352,0,0,0,1377,0,0.621828,6.615719,0,0,0,67244,0.125342,0,main,8.646767,l1-n2048-zipf-s71.tsv,102581.69325020553,0.99
main-l1-n2048-zipf-k1-s71-r3-lazy,main-l1-n2048-zipf-k1,71,3,lazy,ok,1,3807446043,887,zipf,1161,1,8192,2048,4368,ok,4844,0.352388,0.087637,0,34468,,0,0,0,101448,1377,0,0.607905,4.317508,0,0,0,0,0.108656,0,main,5.997667,l1-n2048-zipf-s71.tsv,147890.83822092824,0.99
main-l1-n2048-zipf-k1-s71-r3-paper,main-l1-n2048-zipf-k1,71,3,paper,ok,1,3807446043,887,zipf,1161,1,8192,2048,5196,ok,5840,3.411064,0.02836,0,0,64490,833648,66538,0,0,1377,0,0.318577,15.518857,0,0,0,0,0,2048,main,19.65681,l1-n2048-zipf-s71.tsv,45124.31060787584,0.99
main-l1-n2048-zipf-k1-s71-r3-profile,main-l1-n2048-zipf-k1,71,3,profile,ok,1,3807446043,887,zipf,1161,1,8192,2048,4432,ok,5072,0.709559,0.107606,0,0,,0,0,1377,103176,1377,0,0.63221,0.739449,0,0,0,7830,0.131602,0,main,2.848957,l1-n2048-zipf-s71.tsv,311342.0104269738,0.99
main-l1-n40-uniform-k1-s101-r1-accept_id,main-l1-n40-uniform-k1,101,1,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4420,0,0.001634,0,0,,0,0,0,0,0,0,0.019205,0.001491,0.000166,0,0,0,0,0,main,0.035935,l1-n40-uniform-s101.tsv,1113120.9127591485,0.99
main-l1-n40-uniform-k1-s101-r1-accept_static_degree,main-l1-n40-uniform-k1,101,1,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4428,0,0.001541,0.000764,0,,0,0,0,320,0,0,0.019199,0.001509,0.00014,0,0,0,0,0,main,0.035002,l1-n40-uniform-s101.tsv,1142791.840466259,0.99
main-l1-n40-uniform-k1-s101-r1-adaptive,main-l1-n40-uniform-k1,101,1,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2040,ok,4312,0,0.001758,0,0,,0,0,0,0,0,0,0.019295,0,0,0,0,0,0.002062,0,main,0.037237,l1-n40-uniform-s101.tsv,1074200.3920831431,0.99
main-l1-n40-uniform-k1-s101-r1-graph,main-l1-n40-uniform-k1,101,1,graph,ok,1,2675289866,40,uniform,0,1,8192,40,1952,ok,4420,0,0.001685,0,0,,0,0,0,0,0,0,0.019198,0,0,0,0,0,0.002061,0,main,0.035807,l1-n40-uniform-s101.tsv,1117100.00837825,0.99
main-l1-n40-uniform-k1-s101-r1-lazy,main-l1-n40-uniform-k1,101,1,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2056,ok,4340,0,0.001837,0,0,,0,0,0,0,0,0,0.019663,0,0,0,0,0,0.002049,0,main,0.037272,l1-n40-uniform-s101.tsv,1073191.672032625,0.99
main-l1-n40-uniform-k1-s101-r1-paper,main-l1-n40-uniform-k1,101,1,paper,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4436,0.007015,0.001915,0,0,0,2440,40,0,0,0,0,0.009005,0.003323,0,0,0,0,0,40,main,0.025464,l1-n40-uniform-s101.tsv,1570845.1146716934,0.99
main-l1-n40-uniform-k1-s101-r1-profile,main-l1-n40-uniform-k1,101,1,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2004,ok,4184,0,0.001647,0,0,,0,0,0,0,0,0,0.019126,0,0,0,0,0,0.002079,0,main,0.036664,l1-n40-uniform-s101.tsv,1090988.4355225833,0.99
main-l1-n40-uniform-k1-s101-r2-accept_id,main-l1-n40-uniform-k1,101,2,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,1996,ok,4088,0,0.001581,0,0,,0,0,0,0,0,0,0.01878,0.001602,0.000152,0,0,0,0,0,main,0.035211,l1-n40-uniform-s101.tsv,1136008.633665616,0.99
main-l1-n40-uniform-k1-s101-r2-accept_static_degree,main-l1-n40-uniform-k1,101,2,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,1956,ok,4424,0,0.001676,0.000739,0,,0,0,0,320,0,0,0.018548,0.001535,0.000166,0,0,0,0,0,main,0.034179,l1-n40-uniform-s101.tsv,1170309.2542204277,0.99
main-l1-n40-uniform-k1-s101-r2-adaptive,main-l1-n40-uniform-k1,101,2,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4416,0,0.001879,0,0,,0,0,0,0,0,0,0.019231,0,0,0,0,0,0.00214,0,main,0.036682,l1-n40-uniform-s101.tsv,1090453.0832560929,0.99
main-l1-n40-uniform-k1-s101-r2-graph,main-l1-n40-uniform-k1,101,2,graph,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4312,0,0.001729,0,0,,0,0,0,0,0,0,0.01937,0,0,0,0,0,0.00206,0,main,0.036241,l1-n40-uniform-s101.tsv,1103722.3034684472,0.99
main-l1-n40-uniform-k1-s101-r2-lazy,main-l1-n40-uniform-k1,101,2,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,1976,ok,4224,0,0.001866,0,0,,0,0,0,0,0,0,0.019239,0,0,0,0,0,0.002053,0,main,0.034155,l1-n40-uniform-s101.tsv,1171131.6059142146,0.99
main-l1-n40-uniform-k1-s101-r2-paper,main-l1-n40-uniform-k1,101,2,paper,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4316,0.006974,0.001889,0,0,0,2440,40,0,0,0,0,0.008655,0.00329,0,0,0,0,0,40,main,0.024896,l1-n40-uniform-s101.tsv,1606683.8046272493,0.99
main-l1-n40-uniform-k1-s101-r2-profile,main-l1-n40-uniform-k1,101,2,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2012,ok,4428,0,0.001873,0,0,,0,0,0,0,0,0,0.019122,0,0,0,0,0,0.002102,0,main,0.035737,l1-n40-uniform-s101.tsv,1119288.1327475726,0.99
main-l1-n40-uniform-k1-s101-r3-accept_id,main-l1-n40-uniform-k1,101,3,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,1948,ok,4404,0,0.001627,0,0,,0,0,0,0,0,0,0.02005,0.001544,0.000153,0,0,0,0,0,main,0.034802,l1-n40-uniform-s101.tsv,1149359.2322280328,0.99
main-l1-n40-uniform-k1-s101-r3-accept_static_degree,main-l1-n40-uniform-k1,101,3,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2056,ok,4340,0,0.001543,0.000752,0,,0,0,0,320,0,0,0.020594,0.001467,0.000164,0,0,0,0,0,main,0.036327,l1-n40-uniform-s101.tsv,1101109.3676879457,0.99
main-l1-n40-uniform-k1-s101-r3-adaptive,main-l1-n40-uniform-k1,101,3,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,1976,ok,4224,0,0.001705,0,0,,0,0,0,0,0,0,0.019014,0,0,0,0,0,0.002093,0,main,0.036847,l1-n40-uniform-s101.tsv,1085570.0599777459,0.99
main-l1-n40-uniform-k1-s101-r3-graph,main-l1-n40-uniform-k1,101,3,graph,ok,1,2675289866,40,uniform,0,1,8192,40,1996,ok,4092,0,0.001941,0,0,,0,0,0,0,0,0,0.018828,0,0,0,0,0,0.002097,0,main,0.03658,l1-n40-uniform-s101.tsv,1093493.7124111536,0.99
main-l1-n40-uniform-k1-s101-r3-lazy,main-l1-n40-uniform-k1,101,3,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4416,0,0.001725,0,0,,0,0,0,0,0,0,0.018824,0,0,0,0,0,0.002088,0,main,0.03534,l1-n40-uniform-s101.tsv,1131861.9128466325,0.99
main-l1-n40-uniform-k1-s101-r3-paper,main-l1-n40-uniform-k1,101,3,paper,ok,1,2675289866,40,uniform,0,1,8192,40,1984,ok,4224,0.008536,0.001931,0,0,0,2440,40,0,0,0,0,0.008594,0.001898,0,0,0,0,0,40,main,0.026384,l1-n40-uniform-s101.tsv,1516070.3456640388,0.99
main-l1-n40-uniform-k1-s101-r3-profile,main-l1-n40-uniform-k1,101,3,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2000,ok,4216,0,0.001713,0,0,,0,0,0,0,0,0,0.019778,0,0,0,0,0,0.002078,0,main,0.037874,l1-n40-uniform-s101.tsv,1056133.4952738027,0.99
main-l1-n40-uniform-k1-s11-r1-accept_id,main-l1-n40-uniform-k1,11,1,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4420,0,0.001703,0,0,,0,0,0,0,0,0,0.020519,0.001662,0.000123,0,0,0,0,0,main,0.034405,l1-n40-uniform-s11.tsv,1162621.711960471,0.99
main-l1-n40-uniform-k1-s11-r1-accept_static_degree,main-l1-n40-uniform-k1,11,1,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,1988,ok,4216,0,0.001651,0.000732,0,,0,0,0,320,0,0,0.019046,0.001541,0.00014,0,0,0,0,0,main,0.03699,l1-n40-uniform-s11.tsv,1081373.3441470668,0.99
main-l1-n40-uniform-k1-s11-r1-adaptive,main-l1-n40-uniform-k1,11,1,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2040,ok,4312,0,0.002892,0,0,,0,0,0,0,0,0,0.022054,0,0,0,0,0,0.002159,0,main,0.038412,l1-n40-uniform-s11.tsv,1041341.2475268145,0.99
main-l1-n40-uniform-k1-s11-r1-graph,main-l1-n40-uniform-k1,11,1,graph,ok,1,2675289866,40,uniform,0,1,8192,40,1980,ok,4224,0,0.001708,0,0,,0,0,0,0,0,0,0.020372,0,0,0,0,0,0.002079,0,main,0.035652,l1-n40-uniform-s11.tsv,1121956.6924716705,0.99
main-l1-n40-uniform-k1-s11-r1-lazy,main-l1-n40-uniform-k1,11,1,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4416,0,0.002954,0,0,,0,0,0,0,0,0,0.020687,0,0,0,0,0,0.002106,0,main,0.03794,l1-n40-uniform-s11.tsv,1054296.2572482866,0.99
main-l1-n40-uniform-k1-s11-r1-paper,main-l1-n40-uniform-k1,11,1,paper,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4428,0.008894,0.003454,0,0,0,2440,40,0,0,0,0,0.00904,0.002214,0,0,0,0,0,40,main,0.028076,l1-n40-uniform-s11.tsv,1424704.3738424277,0.99
main-l1-n40-uniform-k1-s11-r1-profile,main-l1-n40-uniform-k1,11,1,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4308,0,0.001795,0,0,,0,0,0,0,0,0,0.020633,0,0,0,0,0,0.002097,0,main,0.038064,l1-n40-uniform-s11.tsv,1050861.7065994116,0.99
main-l1-n40-uniform-k1-s11-r2-accept_id,main-l1-n40-uniform-k1,11,2,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2076,ok,4368,0,0.001671,0,0,,0,0,0,0,0,0,0.018842,0.001563,0.000162,0,0,0,0,0,main,0.03606,l1-n40-uniform-s11.tsv,1109262.3405435386,0.99
main-l1-n40-uniform-k1-s11-r2-accept_static_degree,main-l1-n40-uniform-k1,11,2,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4416,0,0.001626,0.000717,0,,0,0,0,320,0,0,0.020147,0.001489,0.000157,0,0,0,0,0,main,0.037544,l1-n40-uniform-s11.tsv,1065416.5778819518,0.99
main-l1-n40-uniform-k1-s11-r2-adaptive,main-l1-n40-uniform-k1,11,2,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,1952,ok,4420,0,0.002303,0,0,,0,0,0,0,0,0,0.020677,0,0,0,0,0,0.002077,0,main,0.035449,l1-n40-uniform-s11.tsv,1128381.6186634318,0.99
main-l1-n40-uniform-k1-s11-r2-graph,main-l1-n40-uniform-k1,11,2,graph,ok,1,2675289866,40,uniform,0,1,8192,40,2012,ok,4428,0,0.001701,0,0,,0,0,0,0,0,0,0.021838,0,0,0,0,0,0.002083,0,main,0.037117,l1-n40-uniform-s11.tsv,1077673.3033380932,0.99
main-l1-n40-uniform-k1-s11-r2-lazy,main-l1-n40-uniform-k1,11,2,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4416,0,0.001682,0,0,,0,0,0,0,0,0,0.020185,0,0,0,0,0,0.002084,0,main,0.037201,l1-n40-uniform-s11.tsv,1075239.912905567,0.99
main-l1-n40-uniform-k1-s11-r2-paper,main-l1-n40-uniform-k1,11,2,paper,ok,1,2675289866,40,uniform,0,1,8192,40,1964,ok,4292,0.008836,0.003122,0,0,0,2440,40,0,0,0,0,0.009081,0.002352,0,0,0,0,0,40,main,0.027595,l1-n40-uniform-s11.tsv,1449537.9597753217,0.99
main-l1-n40-uniform-k1-s11-r2-profile,main-l1-n40-uniform-k1,11,2,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2008,ok,4244,0,0.001663,0,0,,0,0,0,0,0,0,0.020523,0,0,0,0,0,0.002069,0,main,0.035652,l1-n40-uniform-s11.tsv,1121956.6924716705,0.99
main-l1-n40-uniform-k1-s11-r3-accept_id,main-l1-n40-uniform-k1,11,3,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4416,0,0.001608,0,0,,0,0,0,0,0,0,0.019623,0.001607,0.000157,0,0,0,0,0,main,0.034468,l1-n40-uniform-s11.tsv,1160496.6925844261,0.99
main-l1-n40-uniform-k1-s11-r3-accept_static_degree,main-l1-n40-uniform-k1,11,3,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4312,0,0.001744,0.000763,0,,0,0,0,320,0,0,0.026517,0.001607,0.00014,0,0,0,0,0,main,0.043743,l1-n40-uniform-s11.tsv,914432.0234094599,0.99
main-l1-n40-uniform-k1-s11-r3-adaptive,main-l1-n40-uniform-k1,11,3,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2008,ok,4244,0,0.003062,0,0,,0,0,0,0,0,0,0.020878,0,0,0,0,0,0.002089,0,main,0.038172,l1-n40-uniform-s11.tsv,1047888.504663104,0.99
main-l1-n40-uniform-k1-s11-r3-graph,main-l1-n40-uniform-k1,11,3,graph,ok,1,2675289866,40,uniform,0,1,8192,40,1996,ok,4088,0,0.001703,0,0,,0,0,0,0,0,0,0.01971,0,0,0,0,0,0.002087,0,main,0.035384,l1-n40-uniform-s11.tsv,1130454.4426859599,0.99
main-l1-n40-uniform-k1-s11-r3-lazy,main-l1-n40-uniform-k1,11,3,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2076,ok,4368,0,0.001992,0,0,,0,0,0,0,0,0,0.020454,0,0,0,0,0,0.00209,0,main,0.035236,l1-n40-uniform-s11.tsv,1135202.63367011,0.99
main-l1-n40-uniform-k1-s11-r3-paper,main-l1-n40-uniform-k1,11,3,paper,ok,1,2675289866,40,uniform,0,1,8192,40,1952,ok,4432,0.00821,0.002995,0,0,0,2440,40,0,0,0,0,0.009864,0.002367,0,0,0,0,0,40,main,0.027701,l1-n40-uniform-s11.tsv,1443991.1916537308,0.99
main-l1-n40-uniform-k1-s11-r3-profile,main-l1-n40-uniform-k1,11,3,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4420,0,0.00171,0,0,,0,0,0,0,0,0,0.021047,0,0,0,0,0,0.002061,0,main,0.037656,l1-n40-uniform-s11.tsv,1062247.7161674101,0.99
main-l1-n40-uniform-k1-s29-r1-accept_id,main-l1-n40-uniform-k1,29,1,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,1988,ok,4216,0,0.001687,0,0,,0,0,0,0,0,0,0.020884,0.001617,0.000139,0,0,0,0,0,main,0.036916,l1-n40-uniform-s29.tsv,1083541.0120273053,0.99
main-l1-n40-uniform-k1-s29-r1-accept_static_degree,main-l1-n40-uniform-k1,29,1,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2012,ok,4424,0,0.001618,0.000737,0,,0,0,0,320,0,0,0.019037,0.001537,0.000153,0,0,0,0,0,main,0.037108,l1-n40-uniform-s29.tsv,1077934.677158564,0.99
main-l1-n40-uniform-k1-s29-r1-adaptive,main-l1-n40-uniform-k1,29,1,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4308,0,0.001701,0,0,,0,0,0,0,0,0,0.020682,0,0,0,0,0,0.002049,0,main,0.037619,l1-n40-uniform-s29.tsv,1063292.485180361,0.99
main-l1-n40-uniform-k1-s29-r1-graph,main-l1-n40-uniform-k1,29,1,graph,ok,1,2675289866,40,uniform,0,1,8192,40,2004,ok,4244,0,0.001588,0,0,,0,0,0,0,0,0,0.021065,0,0,0,0,0,0.002113,0,main,0.038007,l1-n40-uniform-s29.tsv,1052437.7088431078,0.99
main-l1-n40-uniform-k1-s29-r1-lazy,main-l1-n40-uniform-k1,29,1,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,1992,ok,4220,0,0.002615,0,0,,0,0,0,0,0,0,0.019121,0,0,0,0,0,0.002128,0,main,0.036944,l1-n40-uniform-s29.tsv,1082719.7921178,0.99
main-l1-n40-uniform-k1-s29-r1-paper,main-l1-n40-uniform-k1,29,1,paper,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4420,0.008562,0.003096,0,0,0,2440,40,0,0,0,0,0.008751,0.00222,0,0,0,0,0,40,main,0.026852,l1-n40-uniform-s29.tsv,1489646.9536719797,0.99
main-l1-n40-uniform-k1-s29-r1-profile,main-l1-n40-uniform-k1,29,1,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4416,0,0.001756,0,0,,0,0,0,0,0,0,0.020116,0,0,0,0,0,0.002136,0,main,0.035314,l1-n40-uniform-s29.tsv,1132695.2483434333,0.99
main-l1-n40-uniform-k1-s29-r2-accept_id,main-l1-n40-uniform-k1,29,2,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4428,0,0.001623,0,0,,0,0,0,0,0,0,0.020971,0.001586,0.000144,0,0,0,0,0,main,0.036901,l1-n40-uniform-s29.tsv,1083981.463916967,0.99
main-l1-n40-uniform-k1-s29-r2-accept_static_degree,main-l1-n40-uniform-k1,29,2,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4312,0,0.001695,0.000761,0,,0,0,0,320,0,0,0.018812,0.00157,0.000164,0,0,0,0,0,main,0.034717,l1-n40-uniform-s29.tsv,1152173.2868623442,0.99
main-l1-n40-uniform-k1-s29-r2-adaptive,main-l1-n40-uniform-k1,29,2,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2040,ok,4312,0,0.001677,0,0,,0,0,0,0,0,0,0.020794,0,0,0,0,0,0.002119,0,main,0.036988,l1-n40-uniform-s29.tsv,1081431.8157240185,0.99
main-l1-n40-uniform-k1-s29-r2-graph,main-l1-n40-uniform-k1,29,2,graph,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4396,0,0.001717,0,0,,0,0,0,0,0,0,0.019729,0,0,0,0,0,0.002076,0,main,0.036873,l1-n40-uniform-s29.tsv,1084804.599571502,0.99
main-l1-n40-uniform-k1-s29-r2-lazy,main-l1-n40-uniform-k1,29,2,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2036,ok,4312,0,0.001744,0,0,,0,0,0,0,0,0,0.020166,0,0,0,0,0,0.002076,0,main,0.037042,l1-n40-uniform-s29.tsv,1079855.2993898818,0.99
main-l1-n40-uniform-k1-s29-r2-paper,main-l1-n40-uniform-k1,29,2,paper,ok,1,2675289866,40,uniform,0,1,8192,40,2016,ok,4436,0.008722,0.001892,0,0,0,2440,40,0,0,0,0,0.008572,0.001955,0,0,0,0,0,40,main,0.026607,l1-n40-uniform-s29.tsv,1503363.7764498065,0.99
main-l1-n40-uniform-k1-s29-r2-profile,main-l1-n40-uniform-k1,29,2,profile,ok,1,2675289866,40,uniform,0,1,8192,40,2000,ok,4092,0,0.001667,0,0,,0,0,0,0,0,0,0.019909,0,0,0,0,0,0.002062,0,main,0.037226,l1-n40-uniform-s29.tsv,1074517.8101327028,0.99
main-l1-n40-uniform-k1-s29-r3-accept_id,main-l1-n40-uniform-k1,29,3,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,2020,ok,4416,0,0.001726,0,0,,0,0,0,0,0,0,0.021837,0.001677,0.000168,0,0,0,0,0,main,0.035958,l1-n40-uniform-s29.tsv,1112408.9215195507,0.99
main-l1-n40-uniform-k1-s29-r3-accept_static_degree,main-l1-n40-uniform-k1,29,3,accept_static_degree,ok,1,2675289866,40,uniform,0,1,8192,40,2004,ok,4240,0,0.001625,0.000748,0,,0,0,0,320,0,0,0.020395,0.001549,0.000162,0,0,0,0,0,main,0.036908,l1-n40-uniform-s29.tsv,1083775.875149019,0.99
main-l1-n40-uniform-k1-s29-r3-adaptive,main-l1-n40-uniform-k1,29,3,adaptive,ok,1,2675289866,40,uniform,0,1,8192,40,2004,ok,4244,0,0.001688,0,0,,0,0,0,0,0,0,0.021767,0,0,0,0,0,0.0021,0,main,0.036666,l1-n40-uniform-s29.tsv,1090928.9259804725,0.99
main-l1-n40-uniform-k1-s29-r3-graph,main-l1-n40-uniform-k1,29,3,graph,ok,1,2675289866,40,uniform,0,1,8192,40,1964,ok,4280,0,0.002363,0,0,,0,0,0,0,0,0,0.020705,0,0,0,0,0,0.002124,0,main,0.037398,l1-n40-uniform-s29.tsv,1069575.9131504358,0.99
main-l1-n40-uniform-k1-s29-r3-lazy,main-l1-n40-uniform-k1,29,3,lazy,ok,1,2675289866,40,uniform,0,1,8192,40,2056,ok,4340,0,0.001727,0,0,,0,0,0,0,0,0,0.020691,0,0,0,0,0,0.002081,0,main,0.03562,l1-n40-uniform-s29.tsv,1122964.6266142617,0.99
main-l1-n40-uniform-k1-s29-r3-paper,main-l1-n40-uniform-k1,29,3,paper,ok,1,2675289866,40,uniform,0,1,8192,40,1964,ok,4288,0.008399,0.002176,0,0,0,2440,40,0,0,0,0,0.008473,0.001821,0,0,0,0,0,40,main,0.026147,l1-n40-uniform-s29.tsv,1529812.2155505412,0.99
main-l1-n40-uniform-k1-s29-r3-profile,main-l1-n40-uniform-k1,29,3,profile,ok,1,2675289866,40,uniform,0,1,8192,40,1964,ok,4272,0,0.002105,0,0,,0,0,0,0,0,0,0.020845,0,0,0,0,0,0.002067,0,main,0.038104,l1-n40-uniform-s29.tsv,1049758.5555322275,0.99
main-l1-n40-uniform-k1-s47-r1-accept_id,main-l1-n40-uniform-k1,47,1,accept_id,ok,1,2675289866,40,uniform,0,1,8192,40,1996,ok,4088,0,0.001697,0,0,,0,0,0,0,0,0,0.01883,0.001511,0.000129,0,0,0,0,0,main,0.035532,l1-n40-uniform-s47.tsv,1125745.8065968703,0.99
