condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_repetitions
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.normalize_ms,5,0.093853,0.091382,0.095763,0.093681,0.094071,0.00039000000000000146,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.select_ms,5,0.038215,0.034567,0.048172,0.038131,0.044139,0.0060079999999999995,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.subsets,5,162,153,178,158.0,164.0,6.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.switches,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.total_ms,5,0.269075,0.259537,0.276446,0.264152,0.273203,0.009050999999999976,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.trim_key_visits,5,768,768,768,768.0,768.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector.trim_ms,5,0.013513,0.013279,0.01397,0.013502,0.013632,0.0001299999999999999,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,selector_ms,5,0.269075,0.259537,0.276446,0.264152,0.273203,0.009050999999999976,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,sync_wait_ms,5,0.003017,0.002869,0.00323,0.002915,0.003141,0.00022600000000000007,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,lazy,value_bytes,5,32,32,32,32.0,32.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,abort_count,5,66,63,76,63.0,72.0,9.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,actual_arity,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,apply_worker_ms,5,0.007282,0.006327,0.00753,0.006637,0.007479,0.0008420000000000007,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,arity_max,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,arity_min,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,batch_ms,5,0.132895,0.130332,0.133838,0.131273,0.133033,0.0017600000000000116,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,commit_count,5,62,52,65,56.0,65.0,9.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,commit_wall_ms,5,0.02814,0.025792,0.028444,0.02623,0.028252,0.0020219999999999995,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,commit_worker_ms,5,0.027013,0.024799,0.027163,0.025008,0.027034,0.002026,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,dependency_worker_ms,5,0.00772,0.007395,0.008017,0.00767,0.00786,0.00019000000000000093,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,extract_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,initial_core_size,5,83,77,90,81.0,88.0,7.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,peak_rss_kib,5,8096,8004,8140,8004.0,8116.0,112.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,read_wall_ms,5,0.104826,0.10404,0.105461,0.10439,0.105395,0.0010050000000000059,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,read_worker_ms,5,0.103002,0.102097,0.103648,0.102489,0.103273,0.0007840000000000069,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,reservation_worker_ms,5,0.01633,0.01594,0.016619,0.016097,0.016464,0.00036699999999999927,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,round_count,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,runner_peak_rss_kib,5,8096,8004,8140,8004.0,8116.0,112.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.B,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.build_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.certificate_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.initial_core_size,5,83,77,90,81.0,88.0,7.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.kernel_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.normalize_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.select_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.switches,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.total_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.trim_key_visits,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector.trim_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,selector_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,sync_wait_ms,5,0.003115,0.002801,0.003332,0.003031,0.003165,0.000134,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,native,value_bytes,5,32,32,32,32.0,32.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,abort_count,5,62,60,74,60.0,66.0,6.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,actual_arity,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,apply_worker_ms,5,0.014477,0.01232,0.015385,0.013886,0.014838,0.0009519999999999997,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,arity_max,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,arity_min,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,batch_ms,5,0.469563,0.461963,0.48435,0.46521,0.471718,0.006508000000000014,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,commit_count,5,66,54,68,62.0,68.0,6.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,commit_wall_ms,5,0.023812,0.020527,0.025216,0.023029,0.024041,0.001011999999999999,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,commit_worker_ms,5,0.022539,0.019152,0.024084,0.021742,0.022782,0.0010399999999999993,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,extract_ms,5,0.095992,0.092152,0.099793,0.093507,0.09817,0.004662999999999987,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,initial_core_size,5,83,77,90,81.0,88.0,7.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,peak_rss_kib,5,8368,8208,8376,8336.0,8372.0,36.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,read_wall_ms,5,0.105109,0.102815,0.105924,0.103921,0.105634,0.0017130000000000062,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,read_worker_ms,5,0.10343,0.100906,0.104016,0.102047,0.103576,0.0015290000000000026,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,reservation_worker_ms,5,0.016392,0.015831,0.016494,0.016129,0.016469,0.00034,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,round_count,5,31,30,37,30.0,33.0,3.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,runner_peak_rss_kib,5,8368,8208,8376,8336.0,8372.0,36.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.B,5,10,9,10,9.0,10.0,1.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.build_ms,5,0.106512,0.102694,0.114734,0.106125,0.110064,0.003938999999999998,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.certificate_ms,5,0.022314,0.021314,0.026816,0.022245,0.023411,0.0011660000000000004,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.heavy_subsets,5,3,2,4,3.0,3.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.heavy_updates,5,132,74,225,101.0,156.0,55.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.incidences,5,249,231,270,243.0,264.0,21.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.index_payload_bytes,5,33912,33656,34304,33736.0,34264.0,528.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.initial_core_size,5,83,77,90,81.0,88.0,7.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.kernel_ms,5,0.237797,0.224825,0.253943,0.235646,0.248671,0.013025000000000009,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.light_scans,5,337,330,513,337.0,376.0,39.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.normalize_ms,5,0.095992,0.092152,0.099793,0.093507,0.09817,0.004662999999999987,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.profile_links,5,9,4,14,7.0,9.0,2.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.profiles,5,7,4,10,6.0,7.0,1.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.select_ms,5,0.063036,0.056993,0.08459,0.062993,0.083269,0.020276000000000002,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.subsets,5,162,153,178,158.0,164.0,6.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.switches,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.total_ms,5,0.340224,0.330998,0.358406,0.335374,0.347173,0.011799000000000004,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.tree_updates,5,730,654,962,662.0,814.0,152.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.trim_key_visits,5,768,768,768,768.0,768.0,0.0,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector.trim_ms,5,0.01951,0.017528,0.020111,0.019068,0.019998,0.0009299999999999968,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,selector_ms,5,0.340224,0.330998,0.358406,0.335374,0.347173,0.011799000000000004,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,sync_wait_ms,5,0.00319,0.002938,0.003249,0.003181,0.003196,1.5000000000000256e-05,5
main-l2-n128-zipf-w1-k2,main,2,128,zipf,1,2,10000,False,profile,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,abort_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,apply_worker_ms,5,0.000395,0.000312,0.000481,0.00038,0.00043,4.999999999999997e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,batch_ms,5,0.934047,0.931416,0.946647,0.932618,0.941239,0.0086210000000001,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,commit_wall_ms,5,0.003997,0.003891,0.004602,0.003915,0.00441,0.0004949999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,commit_worker_ms,5,0.002982,0.002873,0.003114,0.002915,0.003061,0.00014599999999999986,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,extract_ms,5,0.129543,0.122443,0.137543,0.126671,0.131542,0.0048709999999999865,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,peak_rss_kib,5,8480,8304,8520,8476.0,8480.0,4.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,read_wall_ms,5,0.137752,0.137246,0.138237,0.137712,0.137794,8.199999999999874e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,read_worker_ms,5,0.135802,0.135307,0.136232,0.135713,0.13609,0.00037699999999998846,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,reservation_worker_ms,5,0.021078,0.020758,0.021174,0.020908,0.02117,0.0002620000000000018,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,round_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,runner_peak_rss_kib,5,8480,8304,8520,8476.0,8480.0,4.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.B,5,16,16,16,16.0,16.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.build_ms,5,0.056031,0.055731,0.056528,0.05594,0.056359,0.0004190000000000027,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.certificate_ms,5,0.004813,0.004775,0.004855,0.004796,0.004826,3.0000000000000512e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.degree_queries,5,4216,4216,4216,4216.0,4216.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.heavy_subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.heavy_updates,5,717,717,717,717.0,717.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.incidences,5,768,768,768,768.0,768.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.index_payload_bytes,5,18872,18872,18872,18872.0,18872.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.kernel_ms,5,0.654197,0.650287,0.656092,0.650567,0.654616,0.004048999999999969,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.normalize_ms,5,0.129543,0.122443,0.137543,0.126671,0.131542,0.0048709999999999865,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.profile_links,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.profiles,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.select_ms,5,0.42896,0.428313,0.43099,0.428897,0.429398,0.0005010000000000292,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.switch_ms,5,0.095871,0.093833,0.098898,0.094835,0.096851,0.002016000000000004,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.switch_queries,5,4216,4216,4216,4216.0,4216.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.switch_remaining,5,239,239,239,239.0,239.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.switch_round,5,17,17,17,17.0,17.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.switches,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.total_ms,5,0.792336,0.788939,0.803812,0.790712,0.799962,0.00924999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.tree_updates,5,2384,2384,2384,2384.0,2384.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector.trim_ms,5,0.018172,0.01809,0.018211,0.018171,0.018179,8.000000000001062e-06,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,selector_ms,5,0.792336,0.788939,0.803812,0.790712,0.799962,0.00924999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,sync_wait_ms,5,0.00315,0.002843,0.003354,0.002915,0.003205,0.0002899999999999999,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,adaptive,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,abort_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,apply_worker_ms,5,0.000341,0.000328,0.000427,0.000332,0.000402,7.000000000000002e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,batch_ms,5,4.311174,4.304153,4.376282,4.308355,4.344286,0.0359310000000006,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,commit_wall_ms,5,0.00436,0.00414,0.004542,0.004282,0.00447,0.0001879999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,commit_worker_ms,5,0.003009,0.002873,0.003119,0.002901,0.003089,0.00018800000000000023,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,extract_ms,5,0.127282,0.123918,0.134501,0.125316,0.130837,0.005520999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,peak_rss_kib,5,8188,8168,8380,8180.0,8316.0,136.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,read_wall_ms,5,0.137089,0.136793,0.138013,0.13702,0.137708,0.0006879999999999942,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,read_worker_ms,5,0.135126,0.134891,0.136093,0.134964,0.135487,0.0005229999999999957,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,reservation_worker_ms,5,0.021146,0.021083,0.021213,0.021137,0.021165,2.8000000000000247e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,round_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,runner_peak_rss_kib,5,8188,8168,8380,8180.0,8316.0,136.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.B,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.build_ms,5,0.052802,0.052027,0.053757,0.052328,0.053174,0.0008459999999999995,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.certificate_ms,5,0.000754,0.00074,0.000802,0.00075,0.00077,1.9999999999999944e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.graph_bytes,5,8192,8192,8192,8192.0,8192.0,0.0,5
