condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_repetitions
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.initial_core_size,5,2048,2048,2048,2048.0,2048.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.kernel_ms,5,9.607688,9.569863,9.68015,9.581879,9.625544,0.043664999999998955,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.normalize_ms,5,2.638237,2.630094,2.697253,2.630691,2.644015,0.013323999999999891,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.select_ms,5,5.319716,5.250536,5.392451,5.305144,5.320281,0.01513699999999929,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.switches,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.total_ms,5,12.343971,12.279414,12.390512,12.332165,12.358472,0.02630700000000097,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.tree_updates,5,30696,30648,31348,30662.0,31064.0,402.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.trim_key_visits,5,49152,49152,49152,49152.0,49152.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector.trim_ms,5,0.240003,0.23641,0.244414,0.236417,0.240782,0.004365000000000008,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,selector_ms,5,12.343971,12.279414,12.390512,12.332165,12.358472,0.02630700000000097,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,sync_wait_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,value_bytes,5,32,32,32,32.0,32.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,abort_count,5,1610,1602,1620,1606.0,1620.0,14.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,actual_arity,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,apply_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,arity_max,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,arity_min,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,commit_count,5,438,428,446,428.0,442.0,14.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,commit_wall_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,commit_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,extract_ms,5,2.637674,2.610239,2.670546,2.637158,2.641028,0.00387000000000004,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,initial_core_size,5,2048,2048,2048,2048.0,2048.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,peak_rss_kib,5,126452,126412,126532,126416.0,126512.0,96.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,read_wall_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,read_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,reservation_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,round_count,5,805,801,810,803.0,810.0,7.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,runner_peak_rss_kib,5,126452,126412,126532,126416.0,126512.0,96.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.B,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.build_ms,5,254.787819,252.5804,255.470866,253.903453,254.887488,0.9840349999999773,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.certificate_ms,5,82.606538,81.966522,83.368637,82.386532,82.827876,0.44134400000000085,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.degree_queries,5,9544,9513,9742,9535.0,9700.0,165.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.incidences,5,522240,522240,522240,522240.0,522240.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.index_payload_bytes,5,62948080,62947600,62948120,62947824.0,62948080.0,256.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.initial_core_size,5,2048,2048,2048,2048.0,2048.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.kernel_ms,5,401.137843,397.025365,402.649581,399.179677,401.612335,2.4326579999999467,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.normalize_ms,5,2.637674,2.610239,2.670546,2.637158,2.641028,0.00387000000000004,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.select_ms,5,13.40059,13.154877,13.538789,13.300109,13.494716,0.19460699999999953,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.subsets,5,513877,513824,513920,513848.0,513882.0,34.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.switches,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.total_ms,5,403.876356,399.829295,405.415569,401.942515,404.38425,2.441734999999994,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.trim_key_visits,5,49152,49152,49152,49152.0,49152.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector.trim_ms,5,0.794488,0.775898,0.812363,0.780691,0.798037,0.017345999999999973,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,selector_ms,5,403.876356,399.829295,405.415569,401.942515,404.38425,2.441734999999994,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,sync_wait_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,lazy,value_bytes,5,32,32,32,32.0,32.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,abort_count,5,1610,1602,1620,1606.0,1620.0,14.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,actual_arity,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,apply_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,arity_max,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,arity_min,5,8,8,8,8.0,8.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,commit_count,5,438,428,446,428.0,442.0,14.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,commit_wall_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,commit_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,extract_ms,5,2.664148,2.640202,2.746853,2.660188,2.674719,0.01453099999999985,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,initial_core_size,5,2048,2048,2048,2048.0,2048.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,peak_rss_kib,5,126536,126500,126632,126524.0,126632.0,108.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,read_wall_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,read_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,reservation_worker_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,round_count,5,805,801,810,803.0,810.0,7.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,runner_peak_rss_kib,5,126536,126500,126632,126524.0,126632.0,108.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.B,5,790,790,790,790.0,790.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.build_ms,5,257.883969,257.620858,258.542744,257.806368,258.140521,0.33415299999995796,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.certificate_ms,5,82.137171,80.408694,82.7802,80.809542,82.195704,1.386162000000013,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.incidences,5,522240,522240,522240,522240.0,522240.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.index_payload_bytes,5,62948080,62947600,62948120,62947824.0,62948080.0,256.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.initial_core_size,5,2048,2048,2048,2048.0,2048.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.kernel_ms,5,406.107037,404.510047,407.176701,404.851942,406.378589,1.5266469999999686,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.light_scans,5,549044,548952,549672,549034.0,549354.0,320.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.normalize_ms,5,2.664148,2.640202,2.746853,2.660188,2.674719,0.01453099999999985,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.profiles,5,1,1,1,1.0,1.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.select_ms,5,14.163322,13.654642,14.386852,13.792282,14.237525,0.4452429999999996,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.subsets,5,513877,513824,513920,513848.0,513882.0,34.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.switches,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.total_ms,5,408.980059,407.299704,409.942379,407.654697,409.17111,1.516413,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.tree_updates,5,61752,61576,63008,61716.0,62384.0,668.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.trim_key_visits,5,49152,49152,49152,49152.0,49152.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector.trim_ms,5,2.299242,2.210625,2.361384,2.224728,2.300002,0.07527400000000029,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,selector_ms,5,408.980059,407.299704,409.942379,407.654697,409.17111,1.516413,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,sync_wait_ms,5,0,0,0,0.0,0.0,0.0,5
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,profile,value_bytes,5,32,32,32,32.0,32.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,abort_count,5,4,2,6,2.0,4.0,2.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,actual_arity,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,apply_worker_ms,5,0.021584,0.020715,0.022142,0.021101,0.021647,0.0005459999999999979,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,arity_max,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,arity_min,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,batch_ms,5,0.309232,0.296651,0.315823,0.303717,0.314038,0.010320999999999969,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,commit_count,5,124,122,126,124.0,126.0,2.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,commit_wall_ms,5,0.032472,0.031754,0.032997,0.031925,0.0326,0.000674999999999995,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,commit_worker_ms,5,0.031271,0.030408,0.031766,0.03067,0.031468,0.0007980000000000036,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,extract_ms,5,0.09735,0.093172,0.106081,0.094474,0.099723,0.005249000000000004,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,initial_core_size,5,4,4,12,4.0,4.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,peak_rss_kib,5,8052,8016,8156,8036.0,8052.0,16.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,read_wall_ms,5,0.123291,0.119913,0.127151,0.122291,0.125456,0.003165000000000015,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,read_worker_ms,5,0.121224,0.118229,0.125184,0.120337,0.123496,0.003158999999999995,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,reservation_worker_ms,5,0.017318,0.017246,0.017681,0.017268,0.017435,0.00016700000000000048,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,round_count,5,2,1,3,1.0,2.0,1.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,runner_peak_rss_kib,5,8052,8016,8156,8036.0,8052.0,16.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.B,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.build_ms,5,0.008257,0.007964,0.018754,0.008053,0.008897,0.000844000000000001,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.certificate_ms,5,0.004362,0.004113,0.00593,0.004194,0.004412,0.0002180000000000003,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.degree_queries,5,6,4,16,4.0,6.0,2.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.incidences,5,12,12,36,12.0,12.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.index_payload_bytes,5,4928,4928,6976,4928.0,4928.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.initial_core_size,5,4,4,12,4.0,4.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.kernel_ms,5,0.044929,0.044186,0.057866,0.044242,0.045132,0.0008900000000000019,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.normalize_ms,5,0.09735,0.093172,0.106081,0.094474,0.099723,0.005249000000000004,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.select_ms,5,0.001589,0.001077,0.002319,0.001106,0.001678,0.000572,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.subsets,5,10,10,30,10.0,10.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.switches,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.total_ms,5,0.151031,0.143659,0.158696,0.148858,0.156833,0.00797500000000001,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.trim_key_visits,5,768,768,768,768.0,768.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector.trim_ms,5,0.014685,0.014397,0.014732,0.014482,0.014699,0.00021700000000000018,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,selector_ms,5,0.151031,0.143659,0.158696,0.148858,0.156833,0.00797500000000001,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,sync_wait_ms,5,0.003155,0.002915,0.003322,0.003092,0.003313,0.00022099999999999984,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,adaptive,value_bytes,5,32,32,32,32.0,32.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,abort_count,5,4,2,6,2.0,4.0,2.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,actual_arity,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,apply_worker_ms,5,0.020829,0.019559,0.021904,0.020111,0.020923,0.0008120000000000002,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,arity_max,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,arity_min,5,2,2,2,2.0,2.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,batch_ms,5,0.303841,0.295368,0.305028,0.303143,0.304029,0.0008859999999999979,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,commit_count,5,124,122,126,124.0,126.0,2.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,commit_wall_ms,5,0.031386,0.030281,0.033107,0.031266,0.031389,0.0001229999999999981,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,commit_worker_ms,5,0.030341,0.028743,0.031888,0.030147,0.030381,0.0002339999999999981,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,extract_ms,5,0.098567,0.092553,0.100131,0.094128,0.099539,0.005410999999999999,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,initial_core_size,5,4,4,12,4.0,4.0,0.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,peak_rss_kib,5,8176,7972,8184,8156.0,8180.0,24.0,5
main-l2-n128-uniform-w1-k2,main,2,128,uniform,1,2,10000,False,graph,read_wall_ms,5,0.123444,0.120707,0.127769,0.122868,0.124958,0.0020899999999999946,5
