condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,seed,metric,status,ratio,baseline_ms,baseline_status,mode_ms,mode_status
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.3622300857428622,4.309295,ok,3.163412,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,9.784901388869317,4.166548,ok,0.425814,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,7.600529478476047,4.309295,ok,0.566973,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,5.311588346128252,4.166548,ok,0.784426,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,4.648932027104148,4.309295,ok,0.926943,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.037889028251720996,0.163275,ok,4.309295,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.05161357420405562,0.163275,ok,3.163412,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.2879766761380172,0.163275,ok,0.566973,ok
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.1761435169152796,0.163275,ok,0.926943,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,11,selector_ms,ok,1.65419350771429,1385.376901,ok,837.493857,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,11,batch_ms,ok,1.6524526919712499,1387.72191,ok,839.795243,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,11,selector_ms,ok,223.0563154938975,1385.376901,ok,6.210884,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,11,batch_ms,ok,163.3981943000752,1387.72191,ok,8.492884,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,11,selector_ms,ok,45.43352802343378,1385.376901,ok,30.492391,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,11,batch_ms,ok,42.31517818153233,1387.72191,ok,32.794897,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,graph,11,batch_ms,ok,0.0019220666480649572,2.667294,ok,1387.72191,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,lazy,11,batch_ms,ok,0.0031761242067430955,2.667294,ok,839.795243,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,profile,11,batch_ms,ok,0.3140622196182121,2.667294,ok,8.492884,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,adaptive,11,batch_ms,ok,0.08133259268964925,2.667294,ok,32.794897,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,29,selector_ms,ok,1.6538557890899424,1384.711856,ok,837.262756,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,29,batch_ms,ok,1.652132931542217,1387.024635,ok,839.535735,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,29,selector_ms,ok,222.84801998163735,1384.711856,ok,6.213705,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,29,batch_ms,ok,161.82142057550234,1387.024635,ok,8.571329,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,29,selector_ms,ok,45.58870294814188,1384.711856,ok,30.374013,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,29,batch_ms,ok,42.44795405566472,1387.024635,ok,32.675889,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,graph,29,batch_ms,ok,0.001913038119903328,2.653431,ok,1387.024635,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,lazy,29,batch_ms,ok,0.003160593277187897,2.653431,ok,839.535735,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,profile,29,batch_ms,ok,0.30957054617784474,2.653431,ok,8.571329,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,adaptive,29,batch_ms,ok,0.08120455422039168,2.653431,ok,32.675889,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,47,selector_ms,ok,1.6545722646321734,1383.52337,ok,836.181894,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,47,batch_ms,ok,1.6527431504504198,1385.962349,ok,838.583024,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,47,selector_ms,ok,221.50450974603382,1383.52337,ok,6.246028,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,47,batch_ms,ok,161.4912536594318,1385.962349,ok,8.582275,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,47,selector_ms,ok,44.92409547178287,1383.52337,ok,30.796911,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,47,batch_ms,ok,41.64053468860431,1385.962349,ok,33.283971,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,graph,47,batch_ms,ok,0.001939514447805537,2.688094,ok,1385.962349,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,lazy,47,batch_ms,ok,0.0032055192188102295,2.688094,ok,838.583024,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,profile,47,batch_ms,ok,0.3132146196666968,2.688094,ok,8.582275,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,adaptive,47,batch_ms,ok,0.0807624186428957,2.688094,ok,33.283971,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,71,selector_ms,ok,1.654621114971609,1384.340245,ok,836.6509,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,71,batch_ms,ok,1.6528825933545668,1386.742134,ok,838.984051,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,71,selector_ms,ok,221.69055553304676,1384.340245,ok,6.244471,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,71,batch_ms,ok,160.58906429458648,1386.742134,ok,8.635346,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,71,selector_ms,ok,45.37927470797386,1384.340245,ok,30.506002,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,71,batch_ms,ok,42.2101192847844,1386.742134,ok,32.85331,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,graph,71,batch_ms,ok,0.0019073293694269477,2.644974,ok,1386.742134,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,lazy,71,batch_ms,ok,0.003152591514519744,2.644974,ok,838.984051,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,profile,71,batch_ms,ok,0.30629623873785716,2.644974,ok,8.635346,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,adaptive,71,batch_ms,ok,0.08050860019888406,2.644974,ok,32.85331,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,101,selector_ms,ok,1.6556772405538973,1385.886674,ok,837.051232,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.6538095046972647,1388.374862,ok,839.501078,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,221.71895096922785,1385.886674,ok,6.250646,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,161.9228042029315,1388.374862,ok,8.574301,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,45.42763682203828,1385.886674,ok,30.507567,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,42.180047413005944,1388.374862,ok,32.915441,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.002019292538876291,2.803535,ok,1388.374862,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.0033395251935578814,2.803535,ok,839.501078,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.32696951040090616,2.803535,ok,8.574301,ok
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.08517385503053111,2.803535,ok,32.915441,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,11,selector_ms,ok,1.3760194525135125,74.106722,ok,53.855868,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,11,batch_ms,ok,1.3707094855370867,74.90712,ok,54.648429,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,11,selector_ms,ok,23.315966558938428,74.106722,ok,3.178368,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,11,batch_ms,ok,18.8665338494901,74.90712,ok,3.97037,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,11,selector_ms,ok,10.39748490677487,74.106722,ok,7.12737,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,11,batch_ms,ok,9.453803816247639,74.90712,ok,7.92349,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,graph,11,batch_ms,ok,0.011754743741315911,0.880514,ok,74.90712,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,lazy,11,batch_ms,ok,0.01611233874627942,0.880514,ok,54.648429,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,profile,11,batch_ms,ok,0.22177127068761854,0.880514,ok,3.97037,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,adaptive,11,batch_ms,ok,0.11112704124066541,0.880514,ok,7.92349,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,29,selector_ms,ok,1.3802780853855707,74.164884,ok,53.731842,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,29,batch_ms,ok,1.3748673557331124,74.969269,ok,54.528365,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,29,selector_ms,ok,23.40542398235241,74.164884,ok,3.168705,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,29,batch_ms,ok,18.899428196598322,74.969269,ok,3.966748,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,29,selector_ms,ok,10.390769188522599,74.164884,ok,7.137574,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,29,batch_ms,ok,9.440188825764801,74.969269,ok,7.941501,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,graph,29,batch_ms,ok,0.011755843584389225,0.881327,ok,74.969269,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,lazy,29,batch_ms,ok,0.016162725583281287,0.881327,ok,54.528365,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,profile,29,batch_ms,ok,0.2221787217136052,0.881327,ok,3.966748,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,adaptive,29,batch_ms,ok,0.11097738324279,0.881327,ok,7.941501,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,47,selector_ms,ok,1.3858078177859847,74.326641,ok,53.634162,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,47,batch_ms,ok,1.378750010069752,75.134826,ok,54.494887,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,47,selector_ms,ok,23.38521784819844,74.326641,ok,3.17836,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,47,batch_ms,ok,18.729648053306146,75.134826,ok,4.011545,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,47,selector_ms,ok,10.436291375664494,74.326641,ok,7.12194,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,47,batch_ms,ok,9.460994195581309,75.134826,ok,7.941536,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,graph,47,batch_ms,ok,0.011827431396460544,0.888652,ok,75.134826,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,lazy,47,batch_ms,ok,0.016307071156969277,0.888652,ok,54.494887,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,profile,47,batch_ms,ok,0.22152362743032922,0.888652,ok,4.011545,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,adaptive,47,batch_ms,ok,0.11189925979054934,0.888652,ok,7.941536,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,71,selector_ms,ok,1.3767452350762617,74.214618,ok,53.905847,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,71,batch_ms,ok,1.3713672386519484,75.017876,ok,54.702981,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,71,selector_ms,ok,23.426168757666456,74.214618,ok,3.168022,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,71,batch_ms,ok,18.880610357800467,75.017876,ok,3.973276,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,71,selector_ms,ok,10.378592705090663,74.214618,ok,7.15074,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,71,batch_ms,ok,9.44091108504083,75.017876,ok,7.946042,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,graph,71,batch_ms,ok,0.011712248424628818,0.878628,ok,75.017876,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,lazy,71,batch_ms,ok,0.016061793780488855,0.878628,ok,54.702981,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,profile,71,batch_ms,ok,0.22113439891917905,0.878628,ok,3.973276,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,adaptive,71,batch_ms,ok,0.11057429598283018,0.878628,ok,7.946042,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,101,selector_ms,ok,1.3865371019795365,74.389726,ok,53.65145,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.3809132835135722,75.187421,ok,54.447605,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,23.49716636838411,74.389726,ok,3.165902,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,18.970061395572273,75.187421,ok,3.963478,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,10.435419957410872,74.389726,ok,7.12858,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,9.485219757082243,75.187421,ok,7.926798,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.011803836176266772,0.8875,ok,75.187421,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.016300074172224836,0.8875,ok,54.447605,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.2239194969670577,0.8875,ok,3.963478,ok
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.1119619801084877,0.8875,ok,7.926798,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,11,selector_ms,ok,1.7928373059429887,29369.727592,ok,16381.70262,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,11,batch_ms,ok,1.792184094484773,29383.029121,ok,16395.095354,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,11,selector_ms,ok,569.1128597698139,29369.727592,ok,51.606157,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,11,batch_ms,ok,454.4659829849886,29383.029121,ok,64.653968,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,11,selector_ms,ok,100.48288509984118,29369.727592,ok,292.285871,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,11,batch_ms,ok,96.12187096517044,29383.029121,ok,305.685156,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,graph,11,batch_ms,ok,0.0004953080208329689,14.55365,ok,29383.029121,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,11,batch_ms,ok,0.0008876831568075794,14.55365,ok,16395.095354,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,11,batch_ms,ok,0.22510064656820442,14.55365,ok,64.653968,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,adaptive,11,batch_ms,ok,0.04760993366652059,14.55365,ok,305.685156,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,29,selector_ms,ok,1.7600143474327243,28822.422058,ok,16376.242671,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,29,batch_ms,ok,1.7593697683809684,28835.53296,ok,16389.694468,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,29,selector_ms,ok,559.9058112037761,28822.422058,ok,51.477269,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,29,batch_ms,ok,446.1169384322353,28835.53296,ok,64.636714,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,29,selector_ms,ok,98.89488135179548,28822.422058,ok,291.445034,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,29,batch_ms,ok,94.64015918157583,28835.53296,ok,304.686015,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,graph,29,batch_ms,ok,0.0005057664798577041,14.584046,ok,28835.53296,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,29,batch_ms,ok,0.0008898302545221064,14.584046,ok,16389.694468,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,29,batch_ms,ok,0.2256309935557677,14.584046,ok,64.636714,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,adaptive,29,batch_ms,ok,0.04786582016243837,14.584046,ok,304.686015,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,47,selector_ms,ok,1.7790614356982117,29098.917475,ok,16356.330867,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,47,batch_ms,ok,1.7784248330499315,29112.155415,ok,16369.62939,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,47,selector_ms,ok,564.1096461937457,29098.917475,ok,51.583797,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,47,batch_ms,ok,450.52038935883706,29112.155415,ok,64.618952,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,47,selector_ms,ok,99.73826463256333,29098.917475,ok,291.752795,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,47,batch_ms,ok,95.46085692758794,29112.155415,ok,304.964321,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,graph,47,batch_ms,ok,0.0005117770150513605,14.898932,ok,29112.155415,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,47,batch_ms,ok,0.000910156952551508,14.898932,ok,16369.62939,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,47,batch_ms,ok,0.23056598008584234,14.898932,ok,64.618952,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,adaptive,47,batch_ms,ok,0.04885467241264594,14.898932,ok,304.964321,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,71,selector_ms,ok,1.776964658509413,29101.337022,ok,16376.992577,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,71,batch_ms,ok,1.7763117134686157,29114.529099,ok,16390.439177,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,71,selector_ms,ok,564.3107791263237,29101.337022,ok,51.569699,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,71,batch_ms,ok,449.6059703048328,29114.529099,ok,64.755655,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,71,selector_ms,ok,99.751356049668,29101.337022,ok,291.738761,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,71,batch_ms,ok,95.46676309331848,29114.529099,ok,304.970318,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,graph,71,batch_ms,ok,0.0005057937550673211,14.725947,ok,29114.529099,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,71,batch_ms,ok,0.0008984473717253586,14.725947,ok,16390.439177,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,71,batch_ms,ok,0.22740789202116787,14.725947,ok,64.755655,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,adaptive,71,batch_ms,ok,0.048286492589091894,14.725947,ok,304.970318,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,101,selector_ms,ok,1.7773944862194506,29108.137724,ok,16376.858345,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.7767715668390345,29121.254672,ok,16389.982379,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,564.0959022060623,29108.137724,ok,51.601399,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,448.81078391598027,29121.254672,ok,64.885372,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,99.95118534667066,29108.137724,ok,291.223537,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,95.65578922161662,29121.254672,ok,304.437974,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.0005076889428880031,14.784539,ok,29121.254672,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.0009020472785219704,14.784539,ok,16389.982379,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.22785627244304002,14.784539,ok,64.885372,ok
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.048563386511040176,14.784539,ok,304.437974,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,11,selector_ms,ok,1.2423609315942112,4.214825,ok,3.392593,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,11,batch_ms,ok,1.2223859084785758,4.412675,ok,3.609887,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,11,selector_ms,ok,5.06522575140306,4.214825,ok,0.83211,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,11,batch_ms,ok,4.278053221234202,4.412675,ok,1.031468,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,11,selector_ms,ok,2.9876801808986095,4.214825,ok,1.410735,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,11,batch_ms,ok,2.7442247631509233,4.412675,ok,1.607986,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,11,batch_ms,ok,0.04992368574617437,0.220297,ok,4.412675,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,11,batch_ms,ok,0.06102600995543628,0.220297,ok,3.609887,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,11,batch_ms,ok,0.2135761846223053,0.220297,ok,1.031468,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,11,batch_ms,ok,0.13700181469241648,0.220297,ok,1.607986,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,29,selector_ms,ok,1.2182779951537501,4.216744,ok,3.461233,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,29,batch_ms,ok,1.2067211425789388,4.416854,ok,3.660211,ok
