condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_pairs
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,lazy,batch_ms,5,0.0008984473717253586,0.0008876831568075794,0.000910156952551508,0.0008898302545221064,0.0009020472785219704,1.2217023999863967e-05,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,native,profile,batch_ms,5,0.22740789202116787,0.22510064656820442,0.23056598008584234,0.2256309935557677,0.22785627244304002,0.0022252788872723084,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,batch_ms,5,0.13791187558877271,0.13700181469241648,0.13862863744638512,0.13753335916718992,0.13809701297876847,0.0005636538115785517,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,batch_ms,5,0.04992368574617437,0.04971166672135024,0.04995716976352381,0.04974355049997124,0.04993192149544877,0.000188370995477527,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,batch_ms,5,0.06102600995543628,0.06002659409525844,0.06174966611452342,0.060501845811089736,0.06150802034385292,0.0010061745327631863,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,batch_ms,5,0.2137171571950924,0.21229098864400622,0.2162907844817036,0.2135761846223053,0.21600920010621516,0.002433015483909867,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,batch_ms,5,0.07939656086918424,0.07832968944718836,0.07996586553217624,0.07876327624094301,0.0796860140374672,0.0009227377965241867,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,batch_ms,5,0.002582395365614864,0.002571197376857853,0.0026037906407113147,0.0025788947907752747,0.002591676111040633,1.2781320265358408e-05,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,batch_ms,5,0.0038931934805383948,0.0038670946758950797,0.003925343270141451,0.0038799636120175752,0.003901260698645416,2.1297086627840734e-05,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,batch_ms,5,0.23013421517574975,0.22888931157378675,0.23278727267115046,0.2293357157925976,0.23104827930506686,0.0017125635124692618,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,adaptive,batch_ms,5,0.33165634674922595,0.2697238993284038,0.3643040501996577,0.3312176441387136,0.35303725326661106,0.021819609127897488,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,batch_ms,5,0.4836095008464577,0.39595677936563267,0.5312743721728279,0.4788046542621355,0.4882726136691338,0.00946795940699835,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,batch_ms,5,0.484603917133604,0.44654088050314467,0.553774870536931,0.4764843909406244,0.5405205247566652,0.06403613381604084,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,profile,batch_ms,5,0.3486187640989608,0.27877300613496936,0.38930163447251115,0.34715873192849445,0.3773774145616642,0.030218682633169736,5
